Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Torhout ,31033,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.49,0.27,0.24
 Tremelo ,24109,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.62,0.2,0.18
 Tremelo ,24109,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.76,0.14,0.1
 Tremelo ,24109,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.44,0.25,0.31
 Tremelo ,24109,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.37,0.19,0.43
 Tremelo ,24109,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.66,0.19,0.15
 Turnhout ,13040,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.35,0.27,0.37
 Turnhout ,13040,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.34,0.32,0.35
 Turnhout ,13040,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.39,0.28,0.33
 Turnhout ,13040,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.12,0.16,0.73
 Turnhout ,13040,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.51,0.26,0.24
 Veurne ,38025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.57,0.22,0.21
 Veurne ,38025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.51,0.24,0.25
 Veurne ,38025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.46,0.3,0.25
 Veurne ,38025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.2,0.17,0.63
 Veurne ,38025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.6,0.25,0.16
 Vilvoorde ,23088,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.34,0.24,0.41
 Vilvoorde ,23088,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.34,0.31,0.35
 Vilvoorde ,23088,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.42,0.22,0.36
 Vilvoorde ,23088,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.1,0.16,0.74
 Vilvoorde ,23088,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.4,0.32,0.28
 Vleteren ,33041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.62,0.23,0.14
 Vleteren ,33041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.71,0.2,0.09
 Vleteren ,33041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.32,0.32,0.36
 Vleteren ,33041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.4,0.26,0.35
 Vleteren ,33041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.66,0.21,0.13
 Voeren ,73109,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.66,0.24,0.1
 Voeren ,73109,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.8,0.16,0.04
 Voeren ,73109,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.42,0.26,0.31
 Voeren ,73109,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.38,0.32,0.3
 Voeren ,73109,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.74,0.16,0.09
 Vorselaar ,13044,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.29,0.28,0.43
 Vorselaar ,13044,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.69,0.14,0.16
 Vorselaar ,13044,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.23,0.26,0.5
 Vorselaar ,13044,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.22,0.14,0.63
 Vorselaar ,13044,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.59,0.16,0.24
 Vosselaar ,13046,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.42,0.28,0.3
 Vosselaar ,13046,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.65,0.22,0.13
 Vosselaar ,13046,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.27,0.27,0.46
 Vosselaar ,13046,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.14,0.15,0.71
 Vosselaar ,13046,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.58,0.19,0.22
 Waasmunster ,42023,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.6,0.22,0.19
 Waasmunster ,42023,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.79,0.14,0.07
 Waasmunster ,42023,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.46,0.29,0.24
 Waasmunster ,42023,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.48,0.2,0.31
 Waasmunster ,42023,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.71,0.16,0.12
 Wachtebeke ,44073,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.59,0.23,0.18
 Wachtebeke ,44073,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.42,0.29,0.3
 Wachtebeke ,44073,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.48,0.25,0.27
 Wachtebeke ,44073,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.54,0.22,0.23
 Wachtebeke ,44073,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.63,0.24,0.13
 Waregem ,34040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.41,0.27,0.31
 Waregem ,34040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.5,0.27,0.23
 Waregem ,34040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.35,0.28,0.37
 Waregem ,34040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.1,0.14,0.77
 Waregem ,34040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.48,0.29,0.23
 Wellen ,73098,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.65,0.22,0.13
 Wellen ,73098,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.78,0.14,0.08
 Wellen ,73098,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.45,0.25,0.3
 Wellen ,73098,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.47,0.19,0.34
 Wellen ,73098,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.73,0.17,0.1
 Wemmel ,23102,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.45,0.29,0.26
 Wemmel ,23102,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.64,0.22,0.14
 Wemmel ,23102,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.4,0.25,0.35
 Wemmel ,23102,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.27,0.25,0.48
 Wemmel ,23102,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.5,0.26,0.24
 Wervik ,33029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.55,0.24,0.21
 Wervik ,33029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.58,0.26,0.16
 Wervik ,33029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.46,0.34,0.2
 Wervik ,33029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.36,0.24,0.4
 Wervik ,33029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.43,0.28,0.3
 Westerlo ,13049,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.53,0.23,0.24
 Westerlo ,13049,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.67,0.18,0.16
 Westerlo ,13049,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.24,0.24,0.52
 Westerlo ,13049,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.35,0.23,0.43
 Westerlo ,13049,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.64,0.18,0.19
 Wetteren ,42025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.37,0.31,0.31
 Wetteren ,42025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.38,0.28,0.35
 Wetteren ,42025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.36,0.3,0.33
 Wetteren ,42025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.11,0.14,0.76
 Wetteren ,42025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.43,0.26,0.31
 Wevelgem ,34041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.45,0.26,0.29
 Wevelgem ,34041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.38,0.32,0.3
 Wevelgem ,34041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.38,0.3,0.31
 Wevelgem ,34041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.15,0.17,0.67
 Wevelgem ,34041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.39,0.29,0.32
 Wezembeek-Oppem ,23103,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.44,0.3,0.26
 Wezembeek-Oppem ,23103,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.65,0.23,0.13
 Wezembeek-Oppem ,23103,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.52,0.21,0.26
 Wezembeek-Oppem ,23103,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.14,0.17,0.68
 Wezembeek-Oppem ,23103,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.58,0.24,0.18
 Wichelen ,42026,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.64,0.22,0.15
 Wichelen ,42026,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.8,0.17,0.03
 Wichelen ,42026,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.56,0.28,0.17
 Wichelen ,42026,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.28,0.23,0.49
 Wichelen ,42026,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.64,0.16,0.2
 Wielsbeke ,37017,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.59,0.27,0.15
 Wielsbeke ,37017,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.76,0.13,0.11
 Wielsbeke ,37017,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.42,0.29,0.29
 Wielsbeke ,37017,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.36,0.22,0.42
 Wielsbeke ,37017,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.59,0.2,0.21
 Wijnegem ,11050,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.21,0.25,0.55
 Wijnegem ,11050,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.51,0.23,0.26
 Wijnegem ,11050,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.12,0.25,0.63
 Wijnegem ,11050,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.04,0.05,0.91
 Wijnegem ,11050,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.3,0.22,0.48
 Willebroek ,12040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.49,0.27,0.24
 Willebroek ,12040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.61,0.27,0.12
 Willebroek ,12040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.42,0.34,0.24
 Willebroek ,12040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.17,0.23,0.6
 Willebroek ,12040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.47,0.31,0.21
 Wingene ,37018,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.53,0.25,0.22
 Wingene ,37018,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.65,0.22,0.13
 Wingene ,37018,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.37,0.29,0.34
 Wingene ,37018,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.37,0.21,0.42
 Wingene ,37018,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.58,0.21,0.21
 Wommelgem ,11052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.45,0.29,0.26
 Wommelgem ,11052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.71,0.18,0.12
 Wommelgem ,11052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.26,0.3,0.44
 Wommelgem ,11052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.15,0.17,0.68
 Wommelgem ,11052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.59,0.22,0.19
 Wortegem-Petegem ,45061,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.63,0.21,0.16
 Wortegem-Petegem ,45061,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.84,0.12,0.04
 Wortegem-Petegem ,45061,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.5,0.31,0.19
 Wortegem-Petegem ,45061,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.34,0.22,0.43
 Wortegem-Petegem ,45061,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.67,0.19,0.14
 Wuustwezel ,11053,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.4,0.29,0.31
 Wuustwezel ,11053,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.63,0.22,0.14
 Wuustwezel ,11053,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.21,0.27,0.52
 Wuustwezel ,11053,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.19,0.24,0.58
 Wuustwezel ,11053,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.49,0.27,0.25
 Zandhoven ,11054,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.48,0.29,0.23
 Zandhoven ,11054,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.76,0.2,0.04
 Zandhoven ,11054,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.22,0.27,0.51
 Zandhoven ,11054,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.32,0.23,0.45
 Zandhoven ,11054,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.7,0.19,0.1
 Zaventem ,23094,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.44,0.26,0.3
 Zaventem ,23094,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.49,0.23,0.28
 Zaventem ,23094,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.37,0.22,0.41
 Zaventem ,23094,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.17,0.09,0.74
 Zaventem ,23094,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.44,0.26,0.3
 Zedelgem ,31040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.57,0.29,0.14
 Zedelgem ,31040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.76,0.14,0.1
 Zedelgem ,31040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.47,0.29,0.24
 Zedelgem ,31040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.18,0.17,0.65
 Zedelgem ,31040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.71,0.13,0.16
 Zele ,42028,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.6,0.25,0.15
 Zele ,42028,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.65,0.22,0.13
 Zele ,42028,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.48,0.34,0.18
 Zele ,42028,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.28,0.26,0.46
 Zele ,42028,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.54,0.28,0.18
 Zelzate ,43018,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.52,0.26,0.22
 Zelzate ,43018,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.69,0.2,0.11
 Zelzate ,43018,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.55,0.24,0.21
 Zelzate ,43018,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.15,0.16,0.69
 Zelzate ,43018,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.59,0.24,0.17
 Zemst ,23096,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.42,0.3,0.29
 Zemst ,23096,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.74,0.17,0.09
 Zemst ,23096,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.2,0.26,0.54
 Zemst ,23096,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.26,0.16,0.58
 Zemst ,23096,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.71,0.17,0.13
 Zoersel ,11055,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.5,0.26,0.24
 Zoersel ,11055,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.84,0.11,0.05
 Zoersel ,11055,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.22,0.32,0.47
 Zoersel ,11055,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.24,0.2,0.56
 Zoersel ,11055,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.72,0.17,0.11
 Zonhoven ,71066,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.58,0.25,0.17
 Zonhoven ,71066,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.73,0.23,0.03
 Zonhoven ,71066,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.26,0.25,0.49
 Zonhoven ,71066,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.23,0.19,0.58
 Zonhoven ,71066,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.71,0.2,0.09
 Zonnebeke ,33037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.63,0.23,0.14
 Zonnebeke ,33037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.73,0.14,0.13
 Zonnebeke ,33037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.44,0.32,0.24
 Zonnebeke ,33037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.27,0.16,0.57
 Zonnebeke ,33037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.49,0.21,0.3
 Zottegem ,41081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.47,0.25,0.28
 Zottegem ,41081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.57,0.28,0.14
 Zottegem ,41081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.56,0.22,0.22
 Zottegem ,41081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.14,0.12,0.74
 Zottegem ,41081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.64,0.2,0.16
 Zoutleeuw ,24130,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.4,0.3,0.29
 Zoutleeuw ,24130,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.64,0.19,0.17
 Zoutleeuw ,24130,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.24,0.26,0.5
 Zoutleeuw ,24130,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.31,0.27,0.42
 Zoutleeuw ,24130,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.61,0.19,0.2
 Zuienkerke ,31042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.44,0.28,0.28
 Zuienkerke ,31042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.68,0.14,0.17
 Zuienkerke ,31042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.22,0.24,0.54
 Zuienkerke ,31042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.43,0.19,0.38
 Zuienkerke ,31042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.58,0.15,0.27
 Zulte ,44081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.43,0.28,0.28
 Zulte ,44081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.64,0.22,0.14
 Zulte ,44081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.29,0.3,0.41
 Zulte ,44081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.19,0.2,0.61
 Zulte ,44081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.45,0.22,0.32
 Zutendaal ,71067,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.31,0.3,0.39
 Zutendaal ,71067,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.69,0.2,0.11
 Zutendaal ,71067,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.06,0.16,0.78
 Zutendaal ,71067,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.25,0.23,0.52
 Zutendaal ,71067,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.63,0.22,0.15
 Zwalm ,45065,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.6,0.24,0.16
 Zwalm ,45065,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.69,0.2,0.11
 Zwalm ,45065,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.49,0.24,0.27
 Zwalm ,45065,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.34,0.21,0.45
 Zwalm ,45065,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.67,0.18,0.16
 Zwevegem ,34042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.52,0.25,0.23
 Zwevegem ,34042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.74,0.16,0.1
 Zwevegem ,34042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.44,0.28,0.29
 Zwevegem ,34042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.27,0.21,0.53
 Zwevegem ,34042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.65,0.16,0.19
 Zwijndrecht ,11056,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.37,0.25,0.38
 Zwijndrecht ,11056,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.46,0.26,0.28
