Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Nooit/een uitzonderlijke keer (%) ,Minstens maandelijks (%),Minstens wekelijks (%) 
 Stekene ,46024,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.27,0.18,0.55
 Stekene ,46024,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.18,0.23,0.59
 Stekene ,46024,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.43,0.08,0.5
 Stekene ,46024,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.26,0.31,0.43
 Stekene ,46024,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.61,0.23,0.17
 Stekene ,46024,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.27,0.23,0.5
 Stekene ,46024,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.69,0.15,0.16
 Stekene ,46024,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.18,0.13,0.69
 Temse ,46025,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.28,0.24,0.48
 Temse ,46025,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.46,0.34,0.2
 Temse ,46025,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.36,0.2,0.45
 Temse ,46025,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.17,0.23,0.61
 Temse ,46025,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.37,0.08,0.55
 Temse ,46025,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.29,0.33,0.37
 Temse ,46025,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.61,0.23,0.15
 Temse ,46025,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.29,0.28,0.43
 Temse ,46025,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.55,0.25,0.2
 Temse ,46025,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.17,0.15,0.68
 Ternat ,23086,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.29,0.27,0.44
 Ternat ,23086,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.43,0.33,0.24
 Ternat ,23086,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.42,0.22,0.36
 Ternat ,23086,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.13,0.28,0.59
 Ternat ,23086,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.36,0.07,0.57
 Ternat ,23086,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.32,0.32,0.36
 Ternat ,23086,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.58,0.27,0.16
 Ternat ,23086,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.3,0.32,0.38
 Ternat ,23086,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.57,0.23,0.2
 Ternat ,23086,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.2,0.17,0.63
 Tervuren ,24104,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.22,0.24,0.53
 Tervuren ,24104,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.3,0.25,0.44
 Tervuren ,24104,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.39,0.24,0.37
 Tervuren ,24104,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.07,0.21,0.73
 Tervuren ,24104,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.24,0.05,0.71
 Tervuren ,24104,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.22,0.33,0.45
 Tervuren ,24104,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.41,0.29,0.3
 Tervuren ,24104,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.19,0.25,0.56
 Tervuren ,24104,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.41,0.23,0.36
 Tervuren ,24104,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.14,0.15,0.71
 Tessenderlo ,71057,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.33,0.29,0.39
 Tessenderlo ,71057,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.55,0.3,0.15
 Tessenderlo ,71057,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.32,0.26,0.42
 Tessenderlo ,71057,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.22,0.3,0.47
 Tessenderlo ,71057,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.24,0.12,0.64
 Tessenderlo ,71057,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.43,0.28,0.29
 Tessenderlo ,71057,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.66,0.21,0.14
 Tessenderlo ,71057,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.35,0.28,0.37
 Tessenderlo ,71057,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.65,0.22,0.13
 Tessenderlo ,71057,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.21,0.17,0.62
 Tielt ,37015,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.25,0.31,0.44
 Tielt ,37015,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.51,0.32,0.16
 Tielt ,37015,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.29,0.26,0.45
 Tielt ,37015,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.14,0.22,0.63
 Tielt ,37015,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.34,0.09,0.57
 Tielt ,37015,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.18,0.32,0.5
 Tielt ,37015,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.61,0.25,0.15
 Tielt ,37015,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.25,0.28,0.47
 Tielt ,37015,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.7,0.17,0.13
 Tielt ,37015,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.17,0.17,0.66
 Tielt-Winge ,24135,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.33,0.22,0.45
 Tielt-Winge ,24135,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.56,0.24,0.21
 Tielt-Winge ,24135,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.42,0.24,0.33
 Tielt-Winge ,24135,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.22,0.26,0.52
 Tielt-Winge ,24135,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.33,0.07,0.61
 Tielt-Winge ,24135,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.19,0.37,0.44
 Tielt-Winge ,24135,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.6,0.23,0.17
 Tielt-Winge ,24135,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.27,0.28,0.45
 Tielt-Winge ,24135,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.62,0.18,0.2
 Tielt-Winge ,24135,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.17,0.13,0.7
 Tienen ,24107,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.33,0.26,0.41
 Tienen ,24107,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.54,0.25,0.21
 Tienen ,24107,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.47,0.2,0.33
 Tienen ,24107,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.11,0.2,0.68
 Tienen ,24107,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.39,0.06,0.56
 Tienen ,24107,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.3,0.32,0.38
 Tienen ,24107,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.6,0.24,0.15
 Tienen ,24107,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.29,0.28,0.44
 Tienen ,24107,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.65,0.17,0.18
 Tienen ,24107,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.2,0.13,0.67
 Tongeren ,73083,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.27,0.25,0.48
 Tongeren ,73083,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.53,0.27,0.19
 Tongeren ,73083,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.5,0.2,0.3
 Tongeren ,73083,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.13,0.19,0.68
 Tongeren ,73083,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.39,0.07,0.54
 Tongeren ,73083,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.26,0.35,0.38
 Tongeren ,73083,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.62,0.23,0.15
 Tongeren ,73083,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.38,0.19,0.43
 Tongeren ,73083,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.65,0.17,0.17
 Tongeren ,73083,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.22,0.15,0.64
 Torhout ,31033,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.26,0.28,0.47
 Torhout ,31033,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.54,0.28,0.18
 Torhout ,31033,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.25,0.21,0.54
 Torhout ,31033,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.14,0.24,0.62
 Torhout ,31033,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.44,0.07,0.49
 Torhout ,31033,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.24,0.25,0.51
 Torhout ,31033,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.63,0.26,0.11
 Torhout ,31033,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.26,0.3,0.44
 Torhout ,31033,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.67,0.15,0.18
 Torhout ,31033,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.18,0.11,0.71
 Tremelo ,24109,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.29,0.25,0.46
 Tremelo ,24109,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.54,0.31,0.15
 Tremelo ,24109,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.3,0.26,0.44
 Tremelo ,24109,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.18,0.27,0.54
 Tremelo ,24109,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.4,0.08,0.52
 Tremelo ,24109,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.33,0.29,0.38
 Tremelo ,24109,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.62,0.26,0.12
 Tremelo ,24109,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.31,0.3,0.39
 Tremelo ,24109,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.66,0.22,0.12
 Tremelo ,24109,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.17,0.15,0.68
 Turnhout ,13040,ja,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.29,0.24,0.46
 Turnhout ,13040,ja,Milieubewust handelen (detail),Biologische (BIO) producten,2014,0.62,0.2,0.18
 Turnhout ,13040,ja,Milieubewust handelen (detail),Biologische (BIO) producten,2017,0.57,0.19,0.23
 Turnhout ,13040,ja,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.54,0.25,0.22
 Turnhout ,13040,ja,Milieubewust handelen (detail),Korte afstanden per fiets,2014,0.23,0.17,0.6
 Turnhout ,13040,ja,Milieubewust handelen (detail),Korte afstanden per fiets,2017,0.25,0.15,0.6
 Turnhout ,13040,ja,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.21,0.14,0.64
 Turnhout ,13040,ja,Milieubewust handelen (detail),Korte afstanden te voet,2014,0.11,0.19,0.7
 Turnhout ,13040,ja,Milieubewust handelen (detail),Korte afstanden te voet,2017,0.14,0.17,0.7
 Turnhout ,13040,ja,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.1,0.16,0.74
 Turnhout ,13040,ja,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.25,0.08,0.67
 Turnhout ,13040,ja,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2014,0.61,0.21,0.18
 Turnhout ,13040,ja,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2017,0.63,0.19,0.18
 Turnhout ,13040,ja,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.35,0.3,0.36
 Turnhout ,13040,ja,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.58,0.25,0.17
 Turnhout ,13040,ja,Milieubewust handelen (detail),Seizoensgroenten,2017,0.37,0.25,0.37
 Turnhout ,13040,ja,Milieubewust handelen (detail),Seizoensgroenten,2020,0.32,0.25,0.43
 Turnhout ,13040,ja,Milieubewust handelen (detail),Vegetarisch eten,2017,0.66,0.18,0.16
 Turnhout ,13040,ja,Milieubewust handelen (detail),Vegetarisch eten,2020,0.59,0.19,0.22
 Turnhout ,13040,ja,Milieubewust handelen (detail),Weggooien eten beperken,2017,0.25,0.14,0.62
 Turnhout ,13040,ja,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.21,0.15,0.65
 Veurne ,38025,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.29,0.26,0.45
 Veurne ,38025,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.52,0.28,0.2
 Veurne ,38025,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.25,0.19,0.55
 Veurne ,38025,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.11,0.19,0.69
 Veurne ,38025,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.46,0.09,0.46
 Veurne ,38025,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.27,0.35,0.38
 Veurne ,38025,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.65,0.21,0.14
 Veurne ,38025,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.25,0.27,0.48
 Veurne ,38025,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.7,0.16,0.14
 Veurne ,38025,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.2,0.12,0.68
 Vilvoorde ,23088,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.27,0.27,0.46
 Vilvoorde ,23088,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.44,0.28,0.28
 Vilvoorde ,23088,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.52,0.17,0.31
 Vilvoorde ,23088,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.07,0.17,0.75
 Vilvoorde ,23088,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.33,0.1,0.57
 Vilvoorde ,23088,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.36,0.26,0.38
 Vilvoorde ,23088,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.57,0.25,0.18
 Vilvoorde ,23088,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.31,0.25,0.44
 Vilvoorde ,23088,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.6,0.16,0.24
 Vilvoorde ,23088,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.24,0.14,0.62
 Vleteren ,33041,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.32,0.24,0.45
 Vleteren ,33041,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.7,0.16,0.14
 Vleteren ,33041,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.39,0.24,0.37
 Vleteren ,33041,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.27,0.23,0.5
 Vleteren ,33041,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.66,0.06,0.28
 Vleteren ,33041,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.13,0.26,0.61
 Vleteren ,33041,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.67,0.2,0.13
 Vleteren ,33041,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.25,0.29,0.46
 Vleteren ,33041,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.75,0.14,0.12
 Vleteren ,33041,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.23,0.13,0.63
 Voeren ,73109,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.22,0.3,0.47
 Voeren ,73109,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.47,0.29,0.24
 Voeren ,73109,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.47,0.24,0.3
 Voeren ,73109,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.12,0.23,0.65
 Voeren ,73109,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.28,0.04,0.69
 Voeren ,73109,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.18,0.32,0.5
 Voeren ,73109,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.45,0.26,0.29
 Voeren ,73109,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.26,0.27,0.47
 Voeren ,73109,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.64,0.18,0.18
 Voeren ,73109,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.16,0.19,0.65
 Vorselaar ,13044,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.32,0.22,0.46
 Vorselaar ,13044,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.56,0.26,0.18
 Vorselaar ,13044,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.19,0.19,0.61
 Vorselaar ,13044,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.16,0.2,0.64
 Vorselaar ,13044,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.23,0.08,0.69
 Vorselaar ,13044,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.32,0.31,0.37
 Vorselaar ,13044,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.65,0.22,0.13
 Vorselaar ,13044,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.28,0.33,0.39
 Vorselaar ,13044,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.69,0.15,0.16
 Vorselaar ,13044,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.2,0.13,0.67
 Vosselaar ,13046,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.3,0.29,0.41
 Vosselaar ,13046,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.56,0.27,0.17
 Vosselaar ,13046,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.23,0.15,0.62
 Vosselaar ,13046,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.18,0.22,0.6
 Vosselaar ,13046,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.27,0.06,0.68
 Vosselaar ,13046,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.36,0.33,0.31
 Vosselaar ,13046,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.66,0.2,0.14
 Vosselaar ,13046,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.32,0.3,0.39
 Vosselaar ,13046,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.63,0.19,0.18
 Vosselaar ,13046,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.2,0.18,0.61
 Waasmunster ,42023,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.26,0.26,0.48
 Waasmunster ,42023,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.47,0.31,0.22
 Waasmunster ,42023,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.32,0.24,0.44
 Waasmunster ,42023,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.21,0.27,0.52
 Waasmunster ,42023,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.4,0.07,0.53
 Waasmunster ,42023,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.33,0.31,0.37
 Waasmunster ,42023,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.61,0.24,0.15
 Waasmunster ,42023,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.22,0.33,0.45
 Waasmunster ,42023,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.6,0.2,0.2
 Waasmunster ,42023,nee,Milieubewust handelen (detail),Weggooien eten beperken,2020,0.13,0.11,0.76
 Wachtebeke ,44073,nee,Milieubewust handelen (detail),Aankoop van plastic beperken,2020,0.29,0.24,0.48
 Wachtebeke ,44073,nee,Milieubewust handelen (detail),Biologische (BIO) producten,2020,0.53,0.26,0.21
 Wachtebeke ,44073,nee,Milieubewust handelen (detail),Korte afstanden per fiets,2020,0.27,0.28,0.45
 Wachtebeke ,44073,nee,Milieubewust handelen (detail),Korte afstanden te voet,2020,0.18,0.27,0.55
 Wachtebeke ,44073,nee,Milieubewust handelen (detail),Kraantjeswater als drinkwater,2020,0.37,0.06,0.57
 Wachtebeke ,44073,nee,Milieubewust handelen (detail),Lokaal geteelde groenten of fruit,2020,0.34,0.25,0.41
 Wachtebeke ,44073,nee,Milieubewust handelen (detail),Producten van eerlijke handel (Fairtrade),2020,0.62,0.25,0.13
 Wachtebeke ,44073,nee,Milieubewust handelen (detail),Seizoensgroenten,2020,0.34,0.23,0.43
 Wachtebeke ,44073,nee,Milieubewust handelen (detail),Vegetarisch eten,2020,0.69,0.17,0.14
