Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Procent
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.125348
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.151636
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.156114
As,71002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.141745
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.386788
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.401463
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.402756
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.396708
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.402127
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.388791
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.379772
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.375589
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.378908
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.356
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.357573
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.37062
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.36013
Beringen,71004,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.378985
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0766973
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0808699
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0774339
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0887992
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0962769
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0980981
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0871337
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.106884
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.110616
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.123775
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.124675
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.122044
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.126954
Diepenbeek,71011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.138273
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.401875
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.399416
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.395972
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.390578
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.387962
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.387454
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.382734
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.37478
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.366358
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.364938
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.374327
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.378907
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.365909
Genk,71016,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.375931
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0711002
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0668683
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0815068
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0810117
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0762347
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0884375
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0829098
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0915698
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.107298
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0996
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.0949495
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.103843
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.145559
Gingelom,71017,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.133268
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0878456
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.104015
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.120466
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.130205
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.11134
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.105953
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0944113
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0920245
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.107389
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.106214
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.0835635
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.0904147
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.109857
Halen,71020,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.124306
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.22623
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.235318
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.247009
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.261394
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.260135
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.262239
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.267837
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.28454
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.301191
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.30421
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.318318
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.32251
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.325923
Hasselt,71022,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.343363
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.114479
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.124594
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.145683
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.158091
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.146213
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.126423
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.132284
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.14311
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.157513
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.156617
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.137958
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.145288
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.160813
Herk-de-Stad,71024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.179118
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.2526
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.266996
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.269402
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.264183
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.260296
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.240657
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.224362
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.280845
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.261114
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.274307
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.287586
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.359817
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.305152
Leopoldsburg,71034,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.311024
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0829355
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0715797
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0775862
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0892095
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.118509
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.109831
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0925959
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0833333
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0930091
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.10208
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.105493
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.115437
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.124263
Lummen,71037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.142652
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0600612
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.070646
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0828208
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.090833
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0987705
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0891167
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.110265
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.107907
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0993884
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0919932
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.131689
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.131727
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.136036
Nieuwerkerken,71045,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.160171
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.181587
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.215244
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.233182
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.254121
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.24522
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.248016
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.258587
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.277203
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.290021
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.283624
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.305729
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.31477
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.324514
Sint-Truiden,71053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.358368
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.113364
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.12992
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.128473
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.128166
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.121827
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.13162
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.129125
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.136564
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.158974
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.157666
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.16501
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.170745
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.170596
Tessenderlo,71057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.168091
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0963068
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.122379
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.133004
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.145679
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.142127
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.1417
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.137607
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.143918
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.156332
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.145592
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.167412
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.173118
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.199807
Zonhoven,71066,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.209807
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.115671
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.119431
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.139144
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.141005
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.15633
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.161957
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.118778
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.144037
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.123393
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.141075
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.16144
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.173846
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.145784
Zutendaal,71067,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.113963
Ham,71069,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.138327
Ham,71069,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.131703
Ham,71069,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.153582
Ham,71069,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.165583
