Gemeente,Nis-code,Centrumstad?,Indicator,Herkomst,Jaar,Aantal personen van buitenlandse herkomst naar nationaliteitshistoriek,Aantal personen van buitenlandse herkomst,Procent
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2001,37,85,0.435294
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2001,23,85,0.270588
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2001,25,85,0.294118
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2002,42,89,0.47191
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2002,20,89,0.224719
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2002,27,89,0.303371
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2003,45,98,0.459184
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2003,21,98,0.214286
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2003,32,98,0.326531
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2004,52,103,0.504854
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2004,23,103,0.223301
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2004,28,103,0.271845
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2005,50,102,0.490196
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2005,22,102,0.215686
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2005,30,102,0.294118
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2006,55,115,0.478261
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2006,20,115,0.173913
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2006,40,115,0.347826
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2007,67,143,0.468531
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2007,32,143,0.223776
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2007,44,143,0.307692
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2008,74,180,0.411111
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2008,48,180,0.266667
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2008,58,180,0.322222
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2009,92,204,0.45098
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2009,58,204,0.284314
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2009,54,204,0.264706
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2010,90,204,0.441176
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2010,57,204,0.279412
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2010,57,204,0.279412
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2011,89,224,0.397321
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2011,58,224,0.258929
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2011,77,224,0.34375
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2012,101,238,0.42437
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2012,62,238,0.260504
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2012,75,238,0.315126
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2013,112,243,0.460905
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2013,66,243,0.271605
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2013,65,243,0.26749
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2014,124,263,0.471483
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2014,69,263,0.262357
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2014,70,263,0.26616
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2015,127,294,0.431973
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2015,60,294,0.204082
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2015,107,294,0.363946
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2016,137,304,0.450658
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2016,63,304,0.207237
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2016,104,304,0.342105
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2017,144,322,0.447205
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2017,72,322,0.223602
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2017,106,322,0.329193
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2018,157,315,0.498413
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2018,73,315,0.231746
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2018,85,315,0.269841
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2019,154,336,0.458333
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2019,78,336,0.232143
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2019,104,336,0.309524
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2020,158,365,0.432877
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2020,90,365,0.246575
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2020,117,365,0.320548
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2021,169,410,0.412195
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2021,114,410,0.278049
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2021,127,410,0.309756
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2022,172,427,0.40281
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2022,115,427,0.269321
Wortegem-Petegem,45061,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2022,140,427,0.327869
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2000,11,27,0.407407
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2000,9,27,0.333333
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2000,7,27,0.259259
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2001,11,22,0.5
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2001,8,22,0.363636
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2001,3,22,0.136364
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2002,10,19,0.526316
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2002,7,19,0.368421
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2002,2,19,0.105263
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2003,12,23,0.521739
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2003,8,23,0.347826
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2003,3,23,0.130435
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2004,12,26,0.461538
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2004,6,26,0.230769
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2004,8,26,0.307692
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2005,17,32,0.53125
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2005,6,32,0.1875
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2005,9,32,0.28125
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2006,19,39,0.487179
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2006,9,39,0.230769
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2006,11,39,0.282051
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2007,23,45,0.511111
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2007,11,45,0.244444
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2007,11,45,0.244444
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2008,23,46,0.5
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2008,11,46,0.23913
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2008,12,46,0.26087
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2009,23,49,0.469388
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2009,8,49,0.163265
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2009,18,49,0.367347
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2010,26,56,0.464286
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2010,9,56,0.160714
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2010,21,56,0.375
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2011,26,64,0.40625
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2011,10,64,0.15625
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2011,28,64,0.4375
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2012,24,53,0.45283
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2012,11,53,0.207547
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2012,18,53,0.339623
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2013,27,59,0.457627
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2013,13,59,0.220339
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2013,19,59,0.322034
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2014,28,62,0.451613
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2014,11,62,0.177419
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2014,23,62,0.370968
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2015,22,51,0.431373
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2015,10,51,0.196078
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2015,19,51,0.372549
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2016,23,52,0.442308
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2016,12,52,0.230769
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2016,17,52,0.326923
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2017,27,50,0.54
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2017,11,50,0.22
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2017,12,50,0.24
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2018,26,56,0.464286
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2018,10,56,0.178571
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2018,20,56,0.357143
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2019,30,65,0.461538
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2019,12,65,0.184615
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2019,23,65,0.353846
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2020,32,65,0.492308
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2020,16,65,0.246154
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2020,17,65,0.261538
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2021,34,74,0.459459
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2021,18,74,0.243243
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2021,22,74,0.297297
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2022,41,83,0.493976
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2022,20,83,0.240964
Horebeke,45062,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2022,22,83,0.26506
Lierde,45063,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2000,27,81,0.333333
Lierde,45063,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2000,27,81,0.333333
Lierde,45063,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2000,27,81,0.333333
Lierde,45063,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2001,27,84,0.321429
Lierde,45063,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2001,31,84,0.369048
Lierde,45063,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Niet-Belg,2001,26,84,0.309524
Lierde,45063,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als Belg,2002,33,109,0.302752
Lierde,45063,Nee,"Personen van buitenlandse herkomst, naar nationaliteitshistoriek",Belg geboren als niet-Belg,2002,44,109,0.40367
