Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Aantal personen van buitenlandse herkomst zonder personen van Nederlandse herkomst,Aantal inwoners ,Procent
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,815,31415,0.025943
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,866,31657,0.0273557
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,940,31963,0.029409
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,1012,32244,0.0313857
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,1074,32373,0.0331758
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,1172,32552,0.0360039
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,1238,32854,0.0376819
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,1346,33112,0.0406499
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,1428,33240,0.0429603
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,1588,33692,0.0471329
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,1794,33961,0.0528253
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,1966,34170,0.0575359
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,2169,34485,0.0628969
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,2367,34692,0.068229
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,2631,34999,0.0751736
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,2976,35239,0.0844519
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,3309,35447,0.0933506
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,3597,35628,0.10096
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,3884,35791,0.108519
Evergem,44019,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,4266,36087,0.118214
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,206,11847,0.0173884
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,229,11879,0.0192777
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,255,11896,0.0214358
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,256,11895,0.0215216
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,264,11916,0.0221551
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,284,11947,0.0237717
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,305,12004,0.0254082
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,323,12179,0.0265211
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,343,12226,0.028055
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,366,12461,0.0293716
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,419,12450,0.0336546
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,430,12451,0.0345354
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,443,12529,0.035358
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,440,12600,0.0349206
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,456,12601,0.0361876
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,500,12595,0.0396983
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,549,12680,0.0432965
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,617,12771,0.0483126
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,663,12769,0.0519226
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,723,12805,0.0564623
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,796,12903,0.0616911
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,904,13007,0.069501
Gavere,44020,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,1007,13205,0.076259
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,29990,224180,0.133776
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,31633,224685,0.140788
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,33630,226220,0.148661
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,36067,228016,0.158177
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,38377,229344,0.167334
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,40596,230951,0.175778
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,43880,233120,0.188229
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,46632,235143,0.198313
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,50860,237524,0.214126
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,54858,240049,0.228528
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,59237,243366,0.243407
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,64546,247486,0.260807
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,67227,248242,0.270812
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,68874,248813,0.27681
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,72196,251133,0.287481
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,74878,253266,0.29565
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,78713,257029,0.306242
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,81028,259083,0.312749
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,83094,260341,0.319174
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,85803,262219,0.327219
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,88840,263927,0.336608
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,90069,263703,0.341555
Gent,44021,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,92760,265086,0.349924
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,418,18907,0.0221082
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,413,19098,0.0216253
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,454,19280,0.0235477
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,481,19422,0.0247657
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,486,19644,0.0247404
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,499,19924,0.0250452
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,536,20111,0.0266521
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,602,20395,0.029517
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,682,20742,0.0328801
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,745,21216,0.035115
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,822,21386,0.0384364
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,928,21609,0.0429451
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,962,21779,0.044171
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,1042,21901,0.0475777
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,1114,21909,0.0508467
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,1225,22073,0.0554977
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,1265,22117,0.0571958
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,1352,22220,0.0608461
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,1508,22300,0.0676233
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,1662,22489,0.0739028
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,1847,22610,0.0816895
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,1999,22621,0.0883692
Lochristi,44034,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,2279,22897,0.0995327
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,292,10349,0.0282153
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,309,10410,0.029683
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,327,10509,0.0311162
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,354,10570,0.033491
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,381,10569,0.0360488
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,394,10555,0.0373283
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,432,10585,0.0408125
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,461,10660,0.0432458
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,464,10707,0.0433361
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,517,10722,0.0482186
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,583,10774,0.0541118
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,678,10873,0.0623563
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,794,11016,0.072077
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,841,11025,0.0762812
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,855,11142,0.0767367
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,928,11135,0.0833408
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,1000,11189,0.0893735
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,1120,11321,0.0989312
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,1205,11574,0.104113
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,1235,11736,0.105232
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,1281,11811,0.108458
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,1379,11782,0.117043
Melle,44040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,1535,11887,0.129133
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,521,21786,0.0239144
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,548,21954,0.0249613
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,577,21976,0.0262559
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,628,22003,0.0285416
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,667,22031,0.0302755
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,753,22193,0.0339296
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,811,22353,0.0362815
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,859,22423,0.0383089
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,934,22711,0.0411254
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,1001,22913,0.043687
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,1107,23117,0.0478868
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,1277,23391,0.0545936
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,1410,23505,0.0599872
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,1501,23638,0.0634995
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,1624,23780,0.0682927
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,1760,24047,0.07319
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,1863,24279,0.076733
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,2060,24543,0.0839343
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,2186,24634,0.0887391
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,2305,24660,0.0934712
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,2557,24756,0.103288
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,2684,24779,0.108318
Merelbeke,44043,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,2870,24886,0.115326
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,125,5753,0.0217278
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,138,5745,0.0240209
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,146,5762,0.0253384
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,154,5794,0.0265792
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,166,5781,0.0287148
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,188,5813,0.0323413
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,185,5844,0.0316564
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,200,5904,0.0338753
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,217,5943,0.0365135
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,220,6004,0.0366422
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,198,6012,0.0329341
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,212,6037,0.0351168
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,222,6162,0.0360273
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,235,6248,0.037612
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,263,6248,0.0420935
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,284,6278,0.0452373
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,294,6328,0.0464602
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,327,6359,0.0514232
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,353,6455,0.0546863
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,374,6481,0.0577071
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,417,6570,0.0634703
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,444,6619,0.0670796
Moerbeke,44045,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,515,6685,0.0770381
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,188,10876,0.0172858
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,195,10909,0.0178751
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,188,10918,0.0172193
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,223,10910,0.02044
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,245,10910,0.0224565
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,264,10915,0.0241869
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,284,10947,0.0259432
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,317,10962,0.0289181
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,351,11077,0.0316873
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,401,11130,0.0360288
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,415,11204,0.0370403
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,437,11252,0.0388375
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,455,11351,0.0400846
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,490,11383,0.0430466
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,516,11447,0.0450773
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,561,11538,0.0486219
Nazareth,44048,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,611,11570,0.052809
