Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Aantal inburgeraars die een inburgeringsattest hebben behaald,Aantal inwoners,Verhouding per 10000 inwoners
Bredene,35002,Nee,Inburgeraars met inburgeringsattest,2010,16,16202,9.87532
Bredene,35002,Nee,Inburgeraars met inburgeringsattest,2011,15,16383,9.15583
Bredene,35002,Nee,Inburgeraars met inburgeringsattest,2012,18,16496,10.9117
Bredene,35002,Nee,Inburgeraars met inburgeringsattest,2013,24,16754,14.3249
Bredene,35002,Nee,Inburgeraars met inburgeringsattest,2014,19,16962,11.2015
Bredene,35002,Nee,Inburgeraars met inburgeringsattest,2015,22,17301,12.716
Bredene,35002,Nee,Inburgeraars met inburgeringsattest,2016,17,17360,9.79263
Bredene,35002,Nee,Inburgeraars met inburgeringsattest,2017,41,17585,23.3153
Bredene,35002,Nee,Inburgeraars met inburgeringsattest,2018,41,17828,22.9975
Bredene,35002,Nee,Inburgeraars met inburgeringsattest,2019,16,18095,8.84222
Bredene,35002,Nee,Inburgeraars met inburgeringsattest,2020,18,18141,9.92228
Bredene,35002,Nee,Inburgeraars met inburgeringsattest,2021,24,18086,13.2699
Gistel,35005,Nee,Inburgeraars met inburgeringsattest,2010,4,11727,3.41093
Gistel,35005,Nee,Inburgeraars met inburgeringsattest,2011,18,11782,15.2775
Gistel,35005,Nee,Inburgeraars met inburgeringsattest,2012,4,11792,3.39213
Gistel,35005,Nee,Inburgeraars met inburgeringsattest,2013,6,11871,5.05433
Gistel,35005,Nee,Inburgeraars met inburgeringsattest,2014,9,11826,7.61035
Gistel,35005,Nee,Inburgeraars met inburgeringsattest,2015,19,11753,16.1661
Gistel,35005,Nee,Inburgeraars met inburgeringsattest,2016,9,11851,7.5943
Gistel,35005,Nee,Inburgeraars met inburgeringsattest,2017,13,12021,10.8144
Gistel,35005,Nee,Inburgeraars met inburgeringsattest,2018,15,12063,12.4347
Gistel,35005,Nee,Inburgeraars met inburgeringsattest,2019,8,12178,6.56922
Gistel,35005,Nee,Inburgeraars met inburgeringsattest,2020,18,12166,14.7953
Gistel,35005,Nee,Inburgeraars met inburgeringsattest,2021,8,12107,6.60775
Ichtegem,35006,Nee,Inburgeraars met inburgeringsattest,2010,3,13839,2.16779
Ichtegem,35006,Nee,Inburgeraars met inburgeringsattest,2011,14,13860,10.101
Ichtegem,35006,Nee,Inburgeraars met inburgeringsattest,2012,6,13898,4.31717
Ichtegem,35006,Nee,Inburgeraars met inburgeringsattest,2013,5,13869,3.60516
Ichtegem,35006,Nee,Inburgeraars met inburgeringsattest,2014,4,13929,2.87171
Ichtegem,35006,Nee,Inburgeraars met inburgeringsattest,2015,7,13952,5.0172
Ichtegem,35006,Nee,Inburgeraars met inburgeringsattest,2016,5,13945,3.58551
Ichtegem,35006,Nee,Inburgeraars met inburgeringsattest,2017,4,13950,2.86738
Ichtegem,35006,Nee,Inburgeraars met inburgeringsattest,2018,5,13939,3.58706
Ichtegem,35006,Nee,Inburgeraars met inburgeringsattest,2019,4,14050,2.84698
Ichtegem,35006,Nee,Inburgeraars met inburgeringsattest,2020,6,14041,4.2732
Ichtegem,35006,Nee,Inburgeraars met inburgeringsattest,2021,7,14068,4.97583
Middelkerke,35011,Nee,Inburgeraars met inburgeringsattest,2010,9,18636,4.82936
Middelkerke,35011,Nee,Inburgeraars met inburgeringsattest,2011,19,18893,10.0566
Middelkerke,35011,Nee,Inburgeraars met inburgeringsattest,2012,13,19052,6.82343
Middelkerke,35011,Nee,Inburgeraars met inburgeringsattest,2013,16,19083,8.38443
Middelkerke,35011,Nee,Inburgeraars met inburgeringsattest,2014,17,19177,8.86479
Middelkerke,35011,Nee,Inburgeraars met inburgeringsattest,2015,18,19302,9.32546
Middelkerke,35011,Nee,Inburgeraars met inburgeringsattest,2016,25,19262,12.9789
Middelkerke,35011,Nee,Inburgeraars met inburgeringsattest,2017,17,19186,8.86063
Middelkerke,35011,Nee,Inburgeraars met inburgeringsattest,2018,16,19371,8.25977
Middelkerke,35011,Nee,Inburgeraars met inburgeringsattest,2019,19,19336,9.82623
Middelkerke,35011,Nee,Inburgeraars met inburgeringsattest,2020,9,19578,4.597
Middelkerke,35011,Nee,Inburgeraars met inburgeringsattest,2021,19,19676,9.65643
Oostende,35013,Ja,Inburgeraars met inburgeringsattest,2010,134,69064,19.4023
Oostende,35013,Ja,Inburgeraars met inburgeringsattest,2011,268,69732,38.4329
Oostende,35013,Ja,Inburgeraars met inburgeringsattest,2012,259,70284,36.8505
Oostende,35013,Ja,Inburgeraars met inburgeringsattest,2013,241,69969,34.4438
Oostende,35013,Ja,Inburgeraars met inburgeringsattest,2014,275,70274,39.1325
Oostende,35013,Ja,Inburgeraars met inburgeringsattest,2015,288,70460,40.8743
Oostende,35013,Ja,Inburgeraars met inburgeringsattest,2016,320,70600,45.3258
Oostende,35013,Ja,Inburgeraars met inburgeringsattest,2017,438,70994,61.6954
Oostende,35013,Ja,Inburgeraars met inburgeringsattest,2018,365,71332,51.1692
Oostende,35013,Ja,Inburgeraars met inburgeringsattest,2019,351,71494,49.095
Oostende,35013,Ja,Inburgeraars met inburgeringsattest,2020,257,71647,35.8703
Oostende,35013,Ja,Inburgeraars met inburgeringsattest,2021,327,71755,45.5717
Oudenburg,35014,Nee,Inburgeraars met inburgeringsattest,2010,4,8972,4.45831
Oudenburg,35014,Nee,Inburgeraars met inburgeringsattest,2011,11,9042,12.1655
Oudenburg,35014,Nee,Inburgeraars met inburgeringsattest,2012,8,9110,8.78156
Oudenburg,35014,Nee,Inburgeraars met inburgeringsattest,2013,9,9094,9.89664
Oudenburg,35014,Nee,Inburgeraars met inburgeringsattest,2014,13,9217,14.1044
Oudenburg,35014,Nee,Inburgeraars met inburgeringsattest,2015,12,9222,13.0124
Oudenburg,35014,Nee,Inburgeraars met inburgeringsattest,2016,4,9279,4.31081
Oudenburg,35014,Nee,Inburgeraars met inburgeringsattest,2017,12,9325,12.8686
Oudenburg,35014,Nee,Inburgeraars met inburgeringsattest,2018,5,9300,5.37634
Oudenburg,35014,Nee,Inburgeraars met inburgeringsattest,2019,13,9381,13.8578
Oudenburg,35014,Nee,Inburgeraars met inburgeringsattest,2020,10,9507,10.5186
Oudenburg,35014,Nee,Inburgeraars met inburgeringsattest,2021,9,9672,9.30521
De Haan,35029,Nee,Inburgeraars met inburgeringsattest,2010,6,12401,4.83832
De Haan,35029,Nee,Inburgeraars met inburgeringsattest,2011,14,12518,11.1839
De Haan,35029,Nee,Inburgeraars met inburgeringsattest,2012,9,12473,7.21559
De Haan,35029,Nee,Inburgeraars met inburgeringsattest,2013,17,12563,13.5318
De Haan,35029,Nee,Inburgeraars met inburgeringsattest,2014,9,12577,7.15592
De Haan,35029,Nee,Inburgeraars met inburgeringsattest,2015,14,12587,11.1226
De Haan,35029,Nee,Inburgeraars met inburgeringsattest,2016,23,12622,18.2222
De Haan,35029,Nee,Inburgeraars met inburgeringsattest,2017,25,12656,19.7535
De Haan,35029,Nee,Inburgeraars met inburgeringsattest,2018,18,12635,14.2461
De Haan,35029,Nee,Inburgeraars met inburgeringsattest,2019,17,12666,13.4218
De Haan,35029,Nee,Inburgeraars met inburgeringsattest,2020,11,12700,8.66142
De Haan,35029,Nee,Inburgeraars met inburgeringsattest,2021,19,12789,14.8565
Hooglede,36006,Nee,Inburgeraars met inburgeringsattest,2010,3,9957,3.01296
Hooglede,36006,Nee,Inburgeraars met inburgeringsattest,2011,7,9967,7.02318
Hooglede,36006,Nee,Inburgeraars met inburgeringsattest,2012,11,9895,11.1167
Hooglede,36006,Nee,Inburgeraars met inburgeringsattest,2013,8,10047,7.96258
Hooglede,36006,Nee,Inburgeraars met inburgeringsattest,2014,5,10106,4.94756
Hooglede,36006,Nee,Inburgeraars met inburgeringsattest,2015,5,10071,4.96475
Hooglede,36006,Nee,Inburgeraars met inburgeringsattest,2016,9,10016,8.98562
Hooglede,36006,Nee,Inburgeraars met inburgeringsattest,2017,7,10007,6.9951
Hooglede,36006,Nee,Inburgeraars met inburgeringsattest,2018,11,9950,11.0553
Hooglede,36006,Nee,Inburgeraars met inburgeringsattest,2019,17,9987,17.0221
Hooglede,36006,Nee,Inburgeraars met inburgeringsattest,2020,15,9973,15.0406
Hooglede,36006,Nee,Inburgeraars met inburgeringsattest,2021,7,9925,7.0529
Ingelmunster,36007,Nee,Inburgeraars met inburgeringsattest,2010,7,10641,6.57833
Ingelmunster,36007,Nee,Inburgeraars met inburgeringsattest,2011,15,10680,14.0449
Ingelmunster,36007,Nee,Inburgeraars met inburgeringsattest,2012,19,10728,17.7107
Ingelmunster,36007,Nee,Inburgeraars met inburgeringsattest,2013,13,10818,12.017
Ingelmunster,36007,Nee,Inburgeraars met inburgeringsattest,2014,18,10789,16.6837
Ingelmunster,36007,Nee,Inburgeraars met inburgeringsattest,2015,11,10691,10.289
Ingelmunster,36007,Nee,Inburgeraars met inburgeringsattest,2016,20,10792,18.5322
Ingelmunster,36007,Nee,Inburgeraars met inburgeringsattest,2017,9,10792,8.33951
Ingelmunster,36007,Nee,Inburgeraars met inburgeringsattest,2018,12,10928,10.981
Ingelmunster,36007,Nee,Inburgeraars met inburgeringsattest,2019,15,10996,13.6413
Ingelmunster,36007,Nee,Inburgeraars met inburgeringsattest,2020,15,11131,13.4759
Ingelmunster,36007,Nee,Inburgeraars met inburgeringsattest,2021,24,11189,21.4496
Izegem,36008,Nee,Inburgeraars met inburgeringsattest,2010,15,27111,5.53281
Izegem,36008,Nee,Inburgeraars met inburgeringsattest,2011,22,27238,8.07695
Izegem,36008,Nee,Inburgeraars met inburgeringsattest,2012,31,27363,11.3292
Izegem,36008,Nee,Inburgeraars met inburgeringsattest,2013,29,27354,10.6017
Izegem,36008,Nee,Inburgeraars met inburgeringsattest,2014,49,27364,17.9067
Izegem,36008,Nee,Inburgeraars met inburgeringsattest,2015,28,27376,10.2279
Izegem,36008,Nee,Inburgeraars met inburgeringsattest,2016,21,27550,7.6225
Izegem,36008,Nee,Inburgeraars met inburgeringsattest,2017,47,27590,17.0352
Izegem,36008,Nee,Inburgeraars met inburgeringsattest,2018,41,27729,14.786
Izegem,36008,Nee,Inburgeraars met inburgeringsattest,2019,57,28018,20.3441
Izegem,36008,Nee,Inburgeraars met inburgeringsattest,2020,84,28322,29.6589
Izegem,36008,Nee,Inburgeraars met inburgeringsattest,2021,67,28554,23.4643
Ledegem,36010,Nee,Inburgeraars met inburgeringsattest,2010,2,9530,2.09864
Ledegem,36010,Nee,Inburgeraars met inburgeringsattest,2011,5,9583,5.21757
Ledegem,36010,Nee,Inburgeraars met inburgeringsattest,2012,10,9509,10.5164
Ledegem,36010,Nee,Inburgeraars met inburgeringsattest,2013,10,9523,10.5009
Ledegem,36010,Nee,Inburgeraars met inburgeringsattest,2014,6,9522,6.3012
Ledegem,36010,Nee,Inburgeraars met inburgeringsattest,2015,6,9507,6.31114
Ledegem,36010,Nee,Inburgeraars met inburgeringsattest,2016,2,9530,2.09864
Ledegem,36010,Nee,Inburgeraars met inburgeringsattest,2017,6,9607,6.24545
Ledegem,36010,Nee,Inburgeraars met inburgeringsattest,2018,9,9716,9.26307
Ledegem,36010,Nee,Inburgeraars met inburgeringsattest,2019,9,9695,9.28314
Ledegem,36010,Nee,Inburgeraars met inburgeringsattest,2020,10,9687,10.3231
Ledegem,36010,Nee,Inburgeraars met inburgeringsattest,2021,8,9715,8.23469
Lichtervelde,36011,Nee,Inburgeraars met inburgeringsattest,2010,1,8501,1.17633
Lichtervelde,36011,Nee,Inburgeraars met inburgeringsattest,2011,12,8490,14.1343
Lichtervelde,36011,Nee,Inburgeraars met inburgeringsattest,2012,9,8512,10.5733
Lichtervelde,36011,Nee,Inburgeraars met inburgeringsattest,2013,7,8536,8.20056
Lichtervelde,36011,Nee,Inburgeraars met inburgeringsattest,2014,4,8625,4.63768
Lichtervelde,36011,Nee,Inburgeraars met inburgeringsattest,2015,2,8612,2.32234
Lichtervelde,36011,Nee,Inburgeraars met inburgeringsattest,2016,4,8688,4.60405
Lichtervelde,36011,Nee,Inburgeraars met inburgeringsattest,2017,13,8760,14.8402
Lichtervelde,36011,Nee,Inburgeraars met inburgeringsattest,2018,5,8793,5.68634
Lichtervelde,36011,Nee,Inburgeraars met inburgeringsattest,2019,10,8926,11.2032
Lichtervelde,36011,Nee,Inburgeraars met inburgeringsattest,2020,8,8943,8.94554
Lichtervelde,36011,Nee,Inburgeraars met inburgeringsattest,2021,3,8962,3.34747
Moorslede,36012,Nee,Inburgeraars met inburgeringsattest,2010,5,10799,4.63006
Moorslede,36012,Nee,Inburgeraars met inburgeringsattest,2011,4,10859,3.68358
Moorslede,36012,Nee,Inburgeraars met inburgeringsattest,2012,4,10925,3.66133
Moorslede,36012,Nee,Inburgeraars met inburgeringsattest,2013,5,10990,4.54959
Moorslede,36012,Nee,Inburgeraars met inburgeringsattest,2014,3,10962,2.73673
Moorslede,36012,Nee,Inburgeraars met inburgeringsattest,2015,7,10942,6.39737
Moorslede,36012,Nee,Inburgeraars met inburgeringsattest,2016,3,10949,2.73998
Moorslede,36012,Nee,Inburgeraars met inburgeringsattest,2017,8,11015,7.26282
Moorslede,36012,Nee,Inburgeraars met inburgeringsattest,2018,4,11080,3.61011
Moorslede,36012,Nee,Inburgeraars met inburgeringsattest,2019,17,11250,15.1111
Moorslede,36012,Nee,Inburgeraars met inburgeringsattest,2020,16,11442,13.9836
Moorslede,36012,Nee,Inburgeraars met inburgeringsattest,2021,13,11445,11.3587
Roeselare,36015,Ja,Inburgeraars met inburgeringsattest,2010,86,57432,14.9742
Roeselare,36015,Ja,Inburgeraars met inburgeringsattest,2011,104,58137,17.8888
Roeselare,36015,Ja,Inburgeraars met inburgeringsattest,2012,130,58823,22.1002
Roeselare,36015,Ja,Inburgeraars met inburgeringsattest,2013,208,59340,35.0522
Roeselare,36015,Ja,Inburgeraars met inburgeringsattest,2014,207,59714,34.6652
Roeselare,36015,Ja,Inburgeraars met inburgeringsattest,2015,183,60386,30.305
Roeselare,36015,Ja,Inburgeraars met inburgeringsattest,2016,186,60999,30.4923
Roeselare,36015,Ja,Inburgeraars met inburgeringsattest,2017,260,61657,42.1688
Roeselare,36015,Ja,Inburgeraars met inburgeringsattest,2018,312,62301,50.0795
Roeselare,36015,Ja,Inburgeraars met inburgeringsattest,2019,283,62954,44.9535
Roeselare,36015,Ja,Inburgeraars met inburgeringsattest,2020,291,63478,45.8427
Roeselare,36015,Ja,Inburgeraars met inburgeringsattest,2021,256,63763,40.1487
Staden,36019,Nee,Inburgeraars met inburgeringsattest,2010,3,11053,2.7142
Staden,36019,Nee,Inburgeraars met inburgeringsattest,2011,4,10979,3.64332
Staden,36019,Nee,Inburgeraars met inburgeringsattest,2012,2,10951,1.82632
Staden,36019,Nee,Inburgeraars met inburgeringsattest,2013,6,10949,5.47995
Staden,36019,Nee,Inburgeraars met inburgeringsattest,2014,12,11068,10.8421
Staden,36019,Nee,Inburgeraars met inburgeringsattest,2015,3,11193,2.68025
Staden,36019,Nee,Inburgeraars met inburgeringsattest,2016,9,11173,8.05513
Staden,36019,Nee,Inburgeraars met inburgeringsattest,2017,21,11314,18.5611
Staden,36019,Nee,Inburgeraars met inburgeringsattest,2018,15,11376,13.1857
Staden,36019,Nee,Inburgeraars met inburgeringsattest,2019,23,11489,20.0191
Staden,36019,Nee,Inburgeraars met inburgeringsattest,2020,18,11518,15.6277
Staden,36019,Nee,Inburgeraars met inburgeringsattest,2021,19,11462,16.5765
Dentergem,37002,Nee,Inburgeraars met inburgeringsattest,2010,0,8254,0.0
Dentergem,37002,Nee,Inburgeraars met inburgeringsattest,2011,6,8311,7.21935
Dentergem,37002,Nee,Inburgeraars met inburgeringsattest,2012,0,8339,0.0
Dentergem,37002,Nee,Inburgeraars met inburgeringsattest,2013,4,8333,4.80019
Dentergem,37002,Nee,Inburgeraars met inburgeringsattest,2014,5,8340,5.9952
Dentergem,37002,Nee,Inburgeraars met inburgeringsattest,2015,8,8371,9.5568
Dentergem,37002,Nee,Inburgeraars met inburgeringsattest,2016,2,8374,2.38834
Dentergem,37002,Nee,Inburgeraars met inburgeringsattest,2017,2,8378,2.3872
Dentergem,37002,Nee,Inburgeraars met inburgeringsattest,2018,5,8484,5.89345
Dentergem,37002,Nee,Inburgeraars met inburgeringsattest,2019,5,8555,5.84454
Dentergem,37002,Nee,Inburgeraars met inburgeringsattest,2020,8,8612,9.28936
Dentergem,37002,Nee,Inburgeraars met inburgeringsattest,2021,2,8644,2.31374
Meulebeke,37007,Nee,Inburgeraars met inburgeringsattest,2010,3,11059,2.71272
Meulebeke,37007,Nee,Inburgeraars met inburgeringsattest,2011,10,11071,9.03261
Meulebeke,37007,Nee,Inburgeraars met inburgeringsattest,2012,7,11086,6.31427
Meulebeke,37007,Nee,Inburgeraars met inburgeringsattest,2013,18,11075,16.2528
Meulebeke,37007,Nee,Inburgeraars met inburgeringsattest,2014,5,11078,4.51345
Meulebeke,37007,Nee,Inburgeraars met inburgeringsattest,2015,4,11023,3.62878
Meulebeke,37007,Nee,Inburgeraars met inburgeringsattest,2016,13,11018,11.7989
Meulebeke,37007,Nee,Inburgeraars met inburgeringsattest,2017,10,11041,9.05715
Meulebeke,37007,Nee,Inburgeraars met inburgeringsattest,2018,12,10906,11.0031
Meulebeke,37007,Nee,Inburgeraars met inburgeringsattest,2019,17,10860,15.6538
Meulebeke,37007,Nee,Inburgeraars met inburgeringsattest,2020,19,10833,17.539
Meulebeke,37007,Nee,Inburgeraars met inburgeringsattest,2021,10,10885,9.18695
Oostrozebeke,37010,Nee,Inburgeraars met inburgeringsattest,2010,9,7559,11.9063
Oostrozebeke,37010,Nee,Inburgeraars met inburgeringsattest,2011,9,7526,11.9585
Oostrozebeke,37010,Nee,Inburgeraars met inburgeringsattest,2012,6,7556,7.94071
Oostrozebeke,37010,Nee,Inburgeraars met inburgeringsattest,2013,8,7619,10.5001
Oostrozebeke,37010,Nee,Inburgeraars met inburgeringsattest,2014,7,7678,9.11696
Oostrozebeke,37010,Nee,Inburgeraars met inburgeringsattest,2015,6,7704,7.78816
Oostrozebeke,37010,Nee,Inburgeraars met inburgeringsattest,2016,4,7700,5.19481
Oostrozebeke,37010,Nee,Inburgeraars met inburgeringsattest,2017,10,7777,12.8584
Oostrozebeke,37010,Nee,Inburgeraars met inburgeringsattest,2018,6,7849,7.64429
Oostrozebeke,37010,Nee,Inburgeraars met inburgeringsattest,2019,9,7932,11.3464
Oostrozebeke,37010,Nee,Inburgeraars met inburgeringsattest,2020,7,7956,8.79839
Oostrozebeke,37010,Nee,Inburgeraars met inburgeringsattest,2021,7,7943,8.81279
Pittem,37011,Nee,Inburgeraars met inburgeringsattest,2010,4,6685,5.98355
Pittem,37011,Nee,Inburgeraars met inburgeringsattest,2011,2,6720,2.97619
Pittem,37011,Nee,Inburgeraars met inburgeringsattest,2012,3,6763,4.4359
Pittem,37011,Nee,Inburgeraars met inburgeringsattest,2013,5,6779,7.37572
Pittem,37011,Nee,Inburgeraars met inburgeringsattest,2014,5,6758,7.39864
Pittem,37011,Nee,Inburgeraars met inburgeringsattest,2015,3,6793,4.41631
Pittem,37011,Nee,Inburgeraars met inburgeringsattest,2016,11,6723,16.3617
Pittem,37011,Nee,Inburgeraars met inburgeringsattest,2017,8,6702,11.9367
Pittem,37011,Nee,Inburgeraars met inburgeringsattest,2018,1,6752,1.48104
Pittem,37011,Nee,Inburgeraars met inburgeringsattest,2019,6,6738,8.90472
Pittem,37011,Nee,Inburgeraars met inburgeringsattest,2020,12,6717,17.8651
Pittem,37011,Nee,Inburgeraars met inburgeringsattest,2021,6,6784,8.84434
Ruiselede,37012,Nee,Inburgeraars met inburgeringsattest,2010,1,5177,1.93162
Ruiselede,37012,Nee,Inburgeraars met inburgeringsattest,2011,0,5201,0.0
Ruiselede,37012,Nee,Inburgeraars met inburgeringsattest,2012,1,5174,1.93274
Ruiselede,37012,Nee,Inburgeraars met inburgeringsattest,2013,1,5244,1.90694
Ruiselede,37012,Nee,Inburgeraars met inburgeringsattest,2014,3,5253,5.71102
Ruiselede,37012,Nee,Inburgeraars met inburgeringsattest,2015,3,5263,5.70017
Ruiselede,37012,Nee,Inburgeraars met inburgeringsattest,2016,1,5363,1.86463
Ruiselede,37012,Nee,Inburgeraars met inburgeringsattest,2017,3,5395,5.5607
Ruiselede,37012,Nee,Inburgeraars met inburgeringsattest,2018,0,5387,0.0
Ruiselede,37012,Nee,Inburgeraars met inburgeringsattest,2019,5,5358,9.33184
Ruiselede,37012,Nee,Inburgeraars met inburgeringsattest,2020,6,5368,11.1773
Ruiselede,37012,Nee,Inburgeraars met inburgeringsattest,2021,7,5379,13.0136
Tielt,37015,Nee,Inburgeraars met inburgeringsattest,2010,19,19647,9.67069
Tielt,37015,Nee,Inburgeraars met inburgeringsattest,2011,27,19714,13.6959
Tielt,37015,Nee,Inburgeraars met inburgeringsattest,2012,25,19922,12.5489
Tielt,37015,Nee,Inburgeraars met inburgeringsattest,2013,26,19974,13.0169
Tielt,37015,Nee,Inburgeraars met inburgeringsattest,2014,18,19968,9.01442
Tielt,37015,Nee,Inburgeraars met inburgeringsattest,2015,13,20070,6.47733
Tielt,37015,Nee,Inburgeraars met inburgeringsattest,2016,33,20159,16.3699
Tielt,37015,Nee,Inburgeraars met inburgeringsattest,2017,38,20301,18.7183
Tielt,37015,Nee,Inburgeraars met inburgeringsattest,2018,35,20422,17.1384
Tielt,37015,Nee,Inburgeraars met inburgeringsattest,2019,47,20502,22.9246
Tielt,37015,Nee,Inburgeraars met inburgeringsattest,2020,60,20603,29.122
Tielt,37015,Nee,Inburgeraars met inburgeringsattest,2021,54,20390,26.4836
Wielsbeke,37017,Nee,Inburgeraars met inburgeringsattest,2010,2,9152,2.18531
Wielsbeke,37017,Nee,Inburgeraars met inburgeringsattest,2011,3,9177,3.26904
Wielsbeke,37017,Nee,Inburgeraars met inburgeringsattest,2012,2,9188,2.17675
Wielsbeke,37017,Nee,Inburgeraars met inburgeringsattest,2013,3,9201,3.26052
Wielsbeke,37017,Nee,Inburgeraars met inburgeringsattest,2014,6,9367,6.40547
Wielsbeke,37017,Nee,Inburgeraars met inburgeringsattest,2015,8,9440,8.47458
Wielsbeke,37017,Nee,Inburgeraars met inburgeringsattest,2016,4,9525,4.19948
Wielsbeke,37017,Nee,Inburgeraars met inburgeringsattest,2017,5,9573,5.22302
Wielsbeke,37017,Nee,Inburgeraars met inburgeringsattest,2018,12,9584,12.5209
Wielsbeke,37017,Nee,Inburgeraars met inburgeringsattest,2019,12,9641,12.4468
Wielsbeke,37017,Nee,Inburgeraars met inburgeringsattest,2020,14,9833,14.2378
Wielsbeke,37017,Nee,Inburgeraars met inburgeringsattest,2021,7,9851,7.10588
Wingene,37018,Nee,Inburgeraars met inburgeringsattest,2010,4,13688,2.92227
Wingene,37018,Nee,Inburgeraars met inburgeringsattest,2011,7,13892,5.03887
Wingene,37018,Nee,Inburgeraars met inburgeringsattest,2012,5,13949,3.58449
Wingene,37018,Nee,Inburgeraars met inburgeringsattest,2013,7,14036,4.98718
Wingene,37018,Nee,Inburgeraars met inburgeringsattest,2014,5,14134,3.53757
Wingene,37018,Nee,Inburgeraars met inburgeringsattest,2015,4,14179,2.82107
Wingene,37018,Nee,Inburgeraars met inburgeringsattest,2016,5,14209,3.5189
Wingene,37018,Nee,Inburgeraars met inburgeringsattest,2017,4,14158,2.82526
