Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Taal,"Aantal OKAN-leerlingen, wonend in de gemeente","Aantal OKAN-leerlingen, naar thuistaal, wonend in de gemeente",Procent
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,13,0.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,13,0.0
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,12,13,0.923077
Temse,46025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,1,13,0.0769231
As,71002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
As,71002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
As,71002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
As,71002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,1,0.0
As,71002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,1,1.0
As,71002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,1,0.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,8,0.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,7,8,0.875
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,8,0.125
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,5,0.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,5,5,1.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,5,0.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,12,12,1.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,9,0.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,9,9,1.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,9,0.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,10,0.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,10,10,1.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,10,0.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,19,0.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,19,19,1.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,19,0.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,22,0.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,22,22,1.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,22,0.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,20,0.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,20,20,1.0
Beringen,71004,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,20,0.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,2,0.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,2,2,1.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,2,0.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,5,6,0.833333
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,1,6,0.166667
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,6,0.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,6,6,1.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,6,0.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,6,0.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,6,6,1.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,6,0.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,3,0.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,3,1.0
Diepenbeek,71011,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,3,0.0
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,2,23,0.0869565
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,18,23,0.782609
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,3,23,0.130435
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,2,27,0.0740741
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,23,27,0.851852
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,2,27,0.0740741
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,30,31,0.967742
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,1,31,0.0322581
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,2,12,0.166667
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,10,12,0.833333
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,12,0.0
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,32,0.0
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,27,32,0.84375
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,5,32,0.15625
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,43,0.0
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,38,43,0.883721
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,5,43,0.116279
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,1,14,0.0714286
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,13,14,0.928571
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,14,0.0
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,2,30,0.0666667
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,28,30,0.933333
Genk,71016,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,30,0.0
Gingelom,71017,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,1,2,0.5
Gingelom,71017,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,2,0.5
Gingelom,71017,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,2,0.0
Gingelom,71017,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,4,0.0
Gingelom,71017,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,4,4,1.0
Gingelom,71017,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,4,0.0
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,2,0.0
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,0,2,0.0
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,2,2,1.0
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,11,0.0
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,5,11,0.454545
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,6,11,0.545455
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,7,0.0
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,7,7,1.0
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,7,0.0
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,6,0.0
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,6,6,1.0
Halen,71020,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,6,0.0
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,2,12,0.166667
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,10,12,0.833333
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,12,0.0
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,28,0.0
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,25,28,0.892857
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,3,28,0.107143
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Nederlands,1,27,0.037037
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,23,27,0.851852
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,3,27,0.111111
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,22,0.0
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,20,22,0.909091
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,2,22,0.0909091
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,27,0.0
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,27,27,1.0
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,27,0.0
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,30,0.0
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,30,30,1.0
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,30,0.0
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,2,28,0.0714286
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,25,28,0.892857
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,1,28,0.0357143
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,1,33,0.030303
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,27,33,0.818182
Hasselt,71022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,5,33,0.151515
Herk-de-Stad,71024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,3,0.0
Herk-de-Stad,71024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,3,0.666667
Herk-de-Stad,71024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,3,0.333333
Herk-de-Stad,71024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,3,0.0
Herk-de-Stad,71024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,3,3,1.0
Herk-de-Stad,71024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,3,0.0
Herk-de-Stad,71024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,6,0.0
Herk-de-Stad,71024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,6,6,1.0
Herk-de-Stad,71024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,6,0.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,2,0.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,2,1.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,2,0.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,16,0.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,16,16,1.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,16,0.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,38,0.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,38,38,1.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,38,0.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,11,0.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,11,11,1.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,11,0.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,15,0.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,15,15,1.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,15,0.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,7,0.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,7,7,1.0
Leopoldsburg,71034,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,7,0.0
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,2,0.0
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,2,1.0
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,2,0.0
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,2,0.0
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,2,2,1.0
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,2,0.0
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,9,0.0
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,6,9,0.666667
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,3,9,0.333333
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,7,0.0
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,5,7,0.714286
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,2,7,0.285714
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,1,14,0.0714286
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,10,14,0.714286
Lummen,71037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,3,14,0.214286
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,1,108,0.00925926
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,36,108,0.333333
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,71,108,0.657407
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,1,86,0.0116279
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,41,86,0.476744
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,44,86,0.511628
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,16,68,0.235294
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,52,68,0.764706
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,40,0.0
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,24,40,0.6
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,16,40,0.4
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,102,0.0
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,38,102,0.372549
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,64,102,0.627451
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,59,0.0
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,31,59,0.525424
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,28,59,0.474576
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,48,0.0
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,30,48,0.625
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,18,48,0.375
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,68,0.0
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,48,68,0.705882
Sint-Truiden,71053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,20,68,0.294118
Tessenderlo,71057,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,2,0.0
Tessenderlo,71057,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,2,1.0
Tessenderlo,71057,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,2,0.0
Tessenderlo,71057,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,1,0.0
Tessenderlo,71057,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,1,1.0
Tessenderlo,71057,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,1,0.0
Tessenderlo,71057,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,7,0.0
Tessenderlo,71057,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,7,7,1.0
Tessenderlo,71057,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,7,0.0
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,1,1,1.0
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,0,1,0.0
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,3,0.0
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,3,3,1.0
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,3,0.0
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,5,0.0
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,5,5,1.0
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,5,0.0
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,1,6,0.166667
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,5,6,0.833333
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,6,0.0
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,1,11,0.0909091
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,10,11,0.909091
Zonhoven,71066,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,11,0.0
Zutendaal,71067,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,1,4,0.25
Zutendaal,71067,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,3,4,0.75
Zutendaal,71067,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,4,0.0
Ham,71069,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,3,0.0
Ham,71069,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,3,3,1.0
Ham,71069,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,3,0.0
Ham,71069,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,1,0.0
Ham,71069,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,1,1.0
Ham,71069,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,1,0.0
Ham,71069,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,5,0.0
Ham,71069,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,5,5,1.0
Ham,71069,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,5,0.0
Ham,71069,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,3,0.0
Ham,71069,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,3,1.0
Ham,71069,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,3,0.0
Heusden-Zolder,71070,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,1,14,0.0714286
Heusden-Zolder,71070,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,13,14,0.928571
Heusden-Zolder,71070,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,14,0.0
Heusden-Zolder,71070,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,23,0.0
Heusden-Zolder,71070,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,23,23,1.0
Heusden-Zolder,71070,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,23,0.0
Heusden-Zolder,71070,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,7,8,0.875
Heusden-Zolder,71070,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,1,8,0.125
Heusden-Zolder,71070,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,9,0.0
Heusden-Zolder,71070,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,9,9,1.0
Heusden-Zolder,71070,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,9,0.0
