Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Taal,"Aantal leerlingen dat in gewoon lager onderwijs minstens 2 jaar schoolse vertraging heeft opgelopen, naar thuistaal, wonend in de gemeente","Aantal leerlingen in het gewoon lager onderwijs, naar thuistaal, wonend in de gemeente",Procent
Lochristi,44034,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,3,46,0.0652174
Lochristi,44034,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,2,1417,0.00141143
Lochristi,44034,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,3,45,0.0666667
Lochristi,44034,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,5,1420,0.00352113
Lochristi,44034,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,2,50,0.04
Lochristi,44034,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,2,1405,0.00142349
Lochristi,44034,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,57,0.0526316
Lochristi,44034,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,4,1365,0.0029304
Lochristi,44034,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,2,60,0.0333333
Lochristi,44034,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,5,1311,0.00381388
Lochristi,44034,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,3,79,0.0379747
Lochristi,44034,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,9,1250,0.0072
Lochristi,44034,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,7,78,0.0897436
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,3,671,0.00447094
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,6,39,0.153846
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,3,671,0.00447094
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,3,40,0.075
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,2,686,0.00291545
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,3,40,0.075
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,1,685,0.00145985
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,2,56,0.0357143
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,5,683,0.00732064
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,85,0.0352941
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,5,697,0.0071736
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,3,81,0.037037
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,3,654,0.00458716
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,1,71,0.0140845
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,0,658,0.0
Melle,44040,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,4,72,0.0555556
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,3,1370,0.00218978
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,5,55,0.0909091
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,4,1405,0.00284698
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,5,73,0.0684932
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,4,1444,0.00277008
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,4,72,0.0555556
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,1,1464,0.00068306
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,3,79,0.0379747
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,3,1495,0.00200669
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,5,77,0.0649351
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,2,1442,0.00138696
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,4,77,0.0519481
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,4,1431,0.00279525
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,0,88,0.0
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,4,1350,0.00296296
Merelbeke,44043,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,2,93,0.0215054
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,3,406,0.00738916
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,1,5,0.2
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,3,429,0.00699301
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,1,8,0.125
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,1,441,0.00226757
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,1,7,0.142857
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,2,433,0.00461894
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,1,7,0.142857
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,0,445,0.0
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,0,7,0.0
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,1,463,0.00215983
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,0,7,0.0
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,0,445,0.0
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,0,5,0.0
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,0,438,0.0
Moerbeke,44045,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,1,13,0.0769231
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,2,691,0.00289436
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,0,21,0.0
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,2,684,0.00292398
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,1,26,0.0384615
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,0,646,0.0
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,1,27,0.037037
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,0,630,0.0
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,0,31,0.0
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,0,628,0.0
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,43,0.0465116
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,2,633,0.00315956
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,1,43,0.0232558
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,3,628,0.00477707
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,1,45,0.0222222
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,1,640,0.0015625
Nazareth,44048,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,1,50,0.02
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,4,778,0.00514139
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,2,20,0.1
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,4,787,0.00508259
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,1,18,0.0555556
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,4,813,0.00492005
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,1,14,0.0714286
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,2,817,0.00244798
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,1,16,0.0625
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,4,818,0.00488998
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,0,20,0.0
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,3,785,0.00382166
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,1,25,0.04
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,3,790,0.00379747
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,0,24,0.0
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,2,787,0.0025413
Oosterzele,44052,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,0,19,0.0
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,0,434,0.0
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,1,40,0.025
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,0,440,0.0
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,40,0.0
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,0,452,0.0
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,0,44,0.0
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,0,466,0.0
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,1,48,0.0208333
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,1,471,0.00212314
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,0,61,0.0
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,1,449,0.00222717
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,0,63,0.0
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,1,440,0.00227273
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,0,63,0.0
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,0,422,0.0
Sint-Martens-Latem,44064,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,0,67,0.0
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,4,505,0.00792079
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,0,17,0.0
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,4,464,0.00862069
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,20,0.0
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,4,476,0.00840336
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,0,29,0.0
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,5,488,0.0102459
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,0,30,0.0
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,6,484,0.0123967
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,0,25,0.0
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,2,465,0.00430108
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,0,20,0.0
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,2,445,0.00449438
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,1,27,0.037037
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,1,444,0.00225225
Wachtebeke,44073,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,3,27,0.111111
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,1,874,0.00114416
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,8,39,0.205128
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,3,899,0.00333704
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,7,45,0.155556
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,1,919,0.00108814
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,6,52,0.115385
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,1,961,0.00104058
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,6,63,0.0952381
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,1,975,0.00102564
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,6,73,0.0821918
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,0,959,0.0
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,6,87,0.0689655
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,1,954,0.00104822
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,8,97,0.0824742
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,0,919,0.0
Zulte,44081,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,6,99,0.0606061
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,6,2321,0.00258509
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,14,130,0.107692
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,6,2402,0.00249792
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,13,135,0.0962963
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,10,2498,0.0040032
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,11,162,0.0679012
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,11,2539,0.00433241
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,9,164,0.054878
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,13,2536,0.00512618
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,8,193,0.0414508
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,10,2584,0.00386997
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,11,214,0.0514019
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,9,2547,0.00353357
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,11,227,0.0484581
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,7,2491,0.00281012
Deinze,44083,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,10,229,0.0436681
Aalter,44084,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,6,1705,0.00351906
Aalter,44084,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,7,38,0.184211
