Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Statuut,Aantal meerderjarige nieuwkomers naar statuut,Aantal meerderjarige nieuwkomers,Procent
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Overig statuut,17,53,0.32075
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Arbeidsmigrant,10,43,0.23256
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Asielzoeker/erkend vluchtel.,2,43,0.04651
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,EU+ student,1,43,0.02326
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,EU-onderdaan onbekende reden,11,43,0.25581
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Geregulariseerd,0,43,0.0
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Gezinshereniger,10,43,0.23256
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Overig statuut,9,43,0.2093
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Arbeidsmigrant,25,71,0.35211
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Asielzoeker/erkend vluchtel.,23,71,0.32394
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU+ student,0,71,0.0
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU+ voldoende bestaansmidd.,1,71,0.01408
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU-onderdaan onbekende reden,1,71,0.01408
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Gezinshereniger,15,71,0.21127
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Onbepaald statuut,6,71,0.08451
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Arbeidsmigrant,25,293,0.08532
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Asielzoeker/erkend vluchtel.,204,293,0.69625
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU+ student,3,293,0.01024
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU+ voldoende bestaansmidd.,1,293,0.00341
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU-onderdaan onbekende reden,2,293,0.00683
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Gezinshereniger,19,293,0.06485
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Onbepaald statuut,23,293,0.0785
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Overig statuut,16,293,0.05461
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Arbeidsmigrant,19,58,0.32759
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Asielzoeker/erkend vluchtel.,11,58,0.18966
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU+ student,0,58,0.0
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU+ voldoende bestaansmidd.,1,58,0.01724
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU-onderdaan onbekende reden,2,58,0.03448
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Gezinshereniger,18,58,0.31034
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Overig statuut,7,58,0.12069
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Arbeidsmigrant,14,62,0.22581
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Asielzoeker/erkend vluchtel.,7,62,0.1129
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU+ student,2,62,0.03226
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU+ voldoende bestaansmidd.,7,62,0.1129
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU-onderdaan onbekende reden,14,62,0.22581
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Gezinshereniger,16,62,0.25806
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Overig statuut,2,62,0.03226
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Arbeidsmigrant,23,41,0.56098
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Asielzoeker/erkend vluchtel.,2,41,0.04878
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU+ student,0,41,0.0
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU+ voldoende bestaansmidd.,2,41,0.04878
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU-onderdaan onbekende reden,4,41,0.09756
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Gezinshereniger,7,41,0.17073
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Onbepaald statuut,0,41,0.0
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Overig statuut,3,41,0.07317
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Arbeidsmigrant,22,130,0.16923
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Asielzoeker/erkend vluchtel.,79,130,0.60769
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,EU+ student,0,130,0.0
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,EU+ voldoende bestaansmidd.,5,130,0.03846
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,EU-onderdaan onbekende reden,5,130,0.03846
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Gezinshereniger,16,130,0.12308
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Onbepaald statuut,0,130,0.0
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Overig statuut,3,130,0.02308
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Arbeidsmigrant,15,54,0.27778
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Asielzoeker/erkend vluchtel.,13,54,0.24074
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,EU+ student,0,54,0.0
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,EU+ voldoende bestaansmidd.,2,54,0.03704
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,EU-onderdaan onbekende reden,0,54,0.0
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Gezinshereniger,15,54,0.27778
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Onbepaald statuut,0,54,0.0
Koksijde,38014,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Overig statuut,9,54,0.16667
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Arbeidsmigrant,14,50,0.28
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Asielzoeker/erkend vluchtel.,9,50,0.18
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,EU-onderdaan onbekende reden,1,50,0.02
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Geregulariseerd,7,50,0.14
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Gezinshereniger,18,50,0.36
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Onbepaald statuut,1,50,0.02
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Arbeidsmigrant,19,41,0.46341
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Asielzoeker/erkend vluchtel.,3,41,0.07317
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,EU+ student,0,41,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,EU-onderdaan onbekende reden,8,41,0.19512
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Geregulariseerd,0,41,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Gezinshereniger,11,41,0.26829
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Onbepaald statuut,0,41,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Arbeidsmigrant,24,56,0.42857
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Asielzoeker/erkend vluchtel.,2,56,0.03571
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,EU+ student,0,56,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,EU-onderdaan onbekende reden,22,56,0.39286
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Geregulariseerd,0,56,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Gezinshereniger,8,56,0.14286
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Onbepaald statuut,0,56,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Arbeidsmigrant,18,39,0.46154
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Asielzoeker/erkend vluchtel.,7,39,0.17949
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,EU+ student,0,39,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,EU-onderdaan onbekende reden,5,39,0.12821
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Geregulariseerd,0,39,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Gezinshereniger,8,39,0.20513
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Overig statuut,1,39,0.02564
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Arbeidsmigrant,9,36,0.25
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Asielzoeker/erkend vluchtel.,4,36,0.11111
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,EU+ student,0,36,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,EU-onderdaan onbekende reden,14,36,0.38889
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Geregulariseerd,0,36,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Gezinshereniger,6,36,0.16667
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Overig statuut,3,36,0.08333
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Arbeidsmigrant,22,62,0.35484
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Asielzoeker/erkend vluchtel.,17,62,0.27419
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU+ student,0,62,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU+ voldoende bestaansmidd.,0,62,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU-onderdaan onbekende reden,11,62,0.17742
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Gezinshereniger,12,62,0.19355
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Onbepaald statuut,0,62,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Arbeidsmigrant,10,48,0.20833
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Asielzoeker/erkend vluchtel.,18,48,0.375
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU+ student,0,48,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU+ voldoende bestaansmidd.,1,48,0.02083
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU-onderdaan onbekende reden,9,48,0.1875
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Gezinshereniger,10,48,0.20833
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Onbepaald statuut,0,48,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Overig statuut,0,48,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Arbeidsmigrant,17,62,0.27419
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Asielzoeker/erkend vluchtel.,11,62,0.17742
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU+ student,0,62,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU+ voldoende bestaansmidd.,0,62,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU-onderdaan onbekende reden,15,62,0.24194
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Gezinshereniger,13,62,0.20968
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Overig statuut,6,62,0.09677
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Arbeidsmigrant,28,65,0.43077
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Asielzoeker/erkend vluchtel.,6,65,0.09231
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU+ student,0,65,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU+ voldoende bestaansmidd.,2,65,0.03077
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU-onderdaan onbekende reden,12,65,0.18462
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Gezinshereniger,17,65,0.26154
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Overig statuut,0,65,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Arbeidsmigrant,36,74,0.48649
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Asielzoeker/erkend vluchtel.,7,74,0.09459
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU+ student,0,74,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU+ voldoende bestaansmidd.,3,74,0.04054
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU-onderdaan onbekende reden,10,74,0.13514
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Gezinshereniger,18,74,0.24324
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Onbepaald statuut,0,74,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Overig statuut,0,74,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Arbeidsmigrant,24,48,0.5
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Asielzoeker/erkend vluchtel.,6,48,0.125
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,EU+ student,0,48,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,EU+ voldoende bestaansmidd.,2,48,0.04167
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,EU-onderdaan onbekende reden,4,48,0.08333
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Gezinshereniger,12,48,0.25
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Onbepaald statuut,0,48,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Overig statuut,0,48,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Arbeidsmigrant,26,51,0.5098
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Asielzoeker/erkend vluchtel.,5,51,0.09804
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,EU+ student,0,51,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,EU+ voldoende bestaansmidd.,2,51,0.03922
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,EU-onderdaan onbekende reden,0,51,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Gezinshereniger,17,51,0.33333
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Onbepaald statuut,0,51,0.0
Nieuwpoort,38016,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Overig statuut,1,51,0.01961
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Arbeidsmigrant,5,35,0.14286
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Asielzoeker/erkend vluchtel.,9,35,0.25714
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,EU-onderdaan onbekende reden,0,35,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Geregulariseerd,7,35,0.2
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Gezinshereniger,11,35,0.31429
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Onbepaald statuut,3,35,0.08571
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Arbeidsmigrant,7,20,0.35
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Asielzoeker/erkend vluchtel.,7,20,0.35
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,EU+ student,0,20,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,EU-onderdaan onbekende reden,5,20,0.25
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Geregulariseerd,0,20,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Gezinshereniger,1,20,0.05
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Onbepaald statuut,0,20,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Arbeidsmigrant,8,23,0.34783
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Asielzoeker/erkend vluchtel.,4,23,0.17391
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,EU+ student,0,23,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,EU-onderdaan onbekende reden,9,23,0.3913
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Geregulariseerd,0,23,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Gezinshereniger,1,23,0.04348
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Onbepaald statuut,1,23,0.04348
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Arbeidsmigrant,9,24,0.375
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Asielzoeker/erkend vluchtel.,4,24,0.16667
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,EU+ student,0,24,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,EU-onderdaan onbekende reden,2,24,0.08333
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Geregulariseerd,0,24,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Gezinshereniger,5,24,0.20833
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Overig statuut,4,24,0.16667
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Arbeidsmigrant,9,28,0.32143
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Asielzoeker/erkend vluchtel.,4,28,0.14286
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,EU+ student,0,28,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,EU-onderdaan onbekende reden,7,28,0.25
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Geregulariseerd,0,28,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Gezinshereniger,5,28,0.17857
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Overig statuut,3,28,0.10714
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Arbeidsmigrant,9,41,0.21951
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Asielzoeker/erkend vluchtel.,15,41,0.36585
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU+ student,0,41,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU+ voldoende bestaansmidd.,0,41,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU-onderdaan onbekende reden,10,41,0.2439
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Gezinshereniger,6,41,0.14634
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Onbepaald statuut,1,41,0.02439
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Arbeidsmigrant,9,46,0.19565
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Asielzoeker/erkend vluchtel.,24,46,0.52174
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU+ student,0,46,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU+ voldoende bestaansmidd.,5,46,0.1087
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU-onderdaan onbekende reden,2,46,0.04348
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Gezinshereniger,4,46,0.08696
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Onbepaald statuut,0,46,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Overig statuut,2,46,0.04348
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Arbeidsmigrant,8,32,0.25
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Asielzoeker/erkend vluchtel.,6,32,0.1875
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU+ student,0,32,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU+ voldoende bestaansmidd.,0,32,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU-onderdaan onbekende reden,13,32,0.40625
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Gezinshereniger,4,32,0.125
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Overig statuut,1,32,0.03125
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Arbeidsmigrant,11,36,0.30556
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Asielzoeker/erkend vluchtel.,7,36,0.19444
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU+ student,0,36,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU+ voldoende bestaansmidd.,1,36,0.02778
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU-onderdaan onbekende reden,5,36,0.13889
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Gezinshereniger,5,36,0.13889
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Overig statuut,7,36,0.19444
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Arbeidsmigrant,13,41,0.31707
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Asielzoeker/erkend vluchtel.,15,41,0.36585
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU+ student,0,41,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU+ voldoende bestaansmidd.,2,41,0.04878
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU-onderdaan onbekende reden,2,41,0.04878
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Gezinshereniger,5,41,0.12195
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Onbepaald statuut,0,41,0.0
Veurne,38025,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Overig statuut,4,41,0.09756
