Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Nationaliteit,Aantal huurders,Aantal inwoners per nationaliteitsgroep,Procent
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,5,87,0.0574713
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,132,13591,0.00971231
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),6,398,0.0150754
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,4,94,0.0425532
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,154,13614,0.0113119
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),6,411,0.0145985
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,4,110,0.0363636
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,156,13664,0.0114169
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),5,410,0.0121951
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,2,126,0.015873
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,154,13709,0.0112335
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),5,413,0.0121065
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,2,134,0.0149254
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,156,13751,0.0113446
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),6,410,0.0146341
Assenede,43002,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,2,135,0.0148148
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,600,19490,0.030785
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),10,470,0.0212766
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,31,369,0.0840108
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,578,19526,0.0296016
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),10,539,0.0185529
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,29,384,0.0755208
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,577,19511,0.0295731
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),9,599,0.015025
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,35,441,0.0793651
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,582,19436,0.0299444
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),10,662,0.0151057
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,38,463,0.0820734
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,598,19506,0.0306572
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),13,688,0.0188953
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,45,514,0.0875486
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,636,19580,0.0324821
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),16,756,0.021164
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,57,554,0.102888
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,641,19603,0.0326991
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),17,892,0.0190583
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,60,639,0.0938967
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,643,19566,0.0328631
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),16,1023,0.0156403
Eeklo,43005,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,53,696,0.0761494
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,55,6245,0.00880705
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),2,118,0.0169492
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,0,11,0.0
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,54,6165,0.00875912
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),3,119,0.0252101
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,0,14,0.0
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,52,6193,0.00839658
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),3,130,0.0230769
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,1,14,0.0714286
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,55,6160,0.00892857
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),3,139,0.0215827
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,1,22,0.0454545
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,55,6232,0.00882542
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),3,132,0.0227273
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,1,17,0.0588235
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,53,6248,0.00848271
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),4,156,0.025641
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,1,25,0.04
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,53,6237,0.00849768
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),2,171,0.0116959
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,1,26,0.0384615
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,52,6234,0.00834135
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),2,166,0.0120482
Kaprijke,43007,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,1,36,0.0277778
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,185,22426,0.00824935
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),2,515,0.0038835
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,13,197,0.0659898
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,189,22531,0.00838844
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),2,548,0.00364964
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,12,184,0.0652174
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,190,22694,0.00837226
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),3,551,0.00544465
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,12,175,0.0685714
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,195,22695,0.0085922
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),3,569,0.00527241
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,19,188,0.101064
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,193,22739,0.00848762
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),3,602,0.00498339
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,19,209,0.0909091
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,204,22812,0.00894266
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),3,657,0.00456621
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,9,220,0.0409091
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,202,22851,0.00883988
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),5,677,0.00738552
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,8,246,0.0325203
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,201,22972,0.00874978
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),5,742,0.00673854
Maldegem,43010,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,8,244,0.0327869
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,14,6395,0.00218921
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),0,233,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,0,15,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,15,6395,0.00234558
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),0,230,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,0,24,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,14,6388,0.00219161
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),0,251,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,0,24,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,14,6413,0.00218307
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),0,227,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,0,26,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,15,6361,0.00235812
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),0,247,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,0,28,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,15,6419,0.00233681
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),0,234,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,0,31,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,14,6505,0.00215219
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),0,252,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,0,26,0.0
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,24,6522,0.00367985
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),1,263,0.00380228
Sint-Laureins,43014,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,4,33,0.121212
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,623,11504,0.0541551
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),43,690,0.0623188
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,19,315,0.0603175
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,612,11428,0.0535527
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),44,753,0.0584329
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,22,318,0.0691824
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,606,11381,0.0532466
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),42,804,0.0522388
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,21,309,0.0679612
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,589,11264,0.0522905
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),39,861,0.0452962
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,26,365,0.0712329
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,576,11323,0.0508699
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),39,960,0.040625
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,26,420,0.0619048
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,622,11262,0.05523
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),43,1040,0.0413462
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,28,397,0.070529
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,610,11288,0.0540397
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),44,1129,0.0389725
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,26,437,0.0594966
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,610,11294,0.054011
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),51,1168,0.0436644
Zelzate,43018,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,34,437,0.0778032
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,0,10036,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),0,137,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,0,43,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,0,10091,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),0,159,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,0,56,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,14,10085,0.0013882
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),0,164,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,0,61,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,14,10120,0.0013834
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),0,182,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,0,65,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,14,10213,0.0013708
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),0,202,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,0,83,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,14,10211,0.00137107
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),0,232,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,0,89,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,23,10319,0.0022289
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),0,258,0.0
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,1,106,0.00943396
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,22,10479,0.00209944
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),1,269,0.00371747
De Pinte,44012,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,1,133,0.0075188
Destelbergen,44013,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,46,17228,0.00267007
Destelbergen,44013,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),1,351,0.002849
Destelbergen,44013,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,3,193,0.015544
Destelbergen,44013,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,47,17230,0.0027278
Destelbergen,44013,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),1,377,0.00265252
Destelbergen,44013,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,3,192,0.015625
Destelbergen,44013,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,47,17207,0.00273145
Destelbergen,44013,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),1,426,0.00234742
Destelbergen,44013,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,3,201,0.0149254
Destelbergen,44013,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,60,17228,0.0034827
Destelbergen,44013,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),1,460,0.00217391
Destelbergen,44013,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,4,179,0.0223464
