Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Taal,"Aantal jongeren die niet meer leerplichtig zijn en Vlaams secundair onderwijs verlaten zonder kwalificatie, wonend in de gemeente, naar thuistaal",Aantal vroegtijdige schoolverlaters en aantal leerlingen dat wel kwalificatie heeft gehaald,Procent
Linter,24133,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,0,2,0.0
Linter,24133,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,3,66,0.0454545
Linter,24133,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,0,1,0.0
Linter,24133,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,2,58,0.0344828
Linter,24133,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,2,4,0.5
Linter,24133,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,1,71,0.0140845
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,27,229,0.117904
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,13,227,0.0572687
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,0,4,0.0
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,8,212,0.0377358
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,4,0.25
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,10,192,0.0520833
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,4,4,1.0
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,10,217,0.0460829
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,0,4,0.0
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,12,208,0.0576923
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,2,7,0.285714
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,7,190,0.0368421
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,0,7,0.0
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,11,197,0.0558376
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,1,6,0.166667
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,17,179,0.0949721
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,5,0.2
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,8,193,0.0414508
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,5,11,0.454545
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,12,168,0.0714286
Scherpenheuvel-Zichem,24134,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,1,9,0.111111
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,7,116,0.0603448
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,0,2,0.0
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,6,111,0.0540541
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,3,113,0.0265487
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,2,0.5
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,4,98,0.0408163
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,2,3,0.666667
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,5,96,0.0520833
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,5,92,0.0543478
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,4,0.0
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,2,104,0.0192308
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,2,2,1.0
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,8,111,0.0720721
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,1,3,0.333333
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,7,110,0.0636364
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,5,0.6
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,10,92,0.108696
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,3,7,0.428571
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,8,110,0.0727273
Tielt-Winge,24135,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,0,3,0.0
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,2,40,0.05
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,1,52,0.0192308
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,4,50,0.08
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,2,2,1.0
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,1,65,0.0153846
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,1,1,1.0
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,4,65,0.0615385
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,0,1,0.0
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,0,54,0.0
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,1,0.0
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,2,63,0.031746
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,0,1,0.0
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,1,55,0.0181818
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,7,60,0.116667
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,1,1.0
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,4,49,0.0816327
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,0,2,0.0
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,6,68,0.0882353
Glabbeek,24137,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,0,1,0.0
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,15,188,0.0797872
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,1,2,0.5
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,11,153,0.0718954
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,5,0.4
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,6,161,0.0372671
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,7,153,0.0457516
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,0,1,0.0
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,7,156,0.0448718
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,1,2,0.5
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,5,129,0.0387597
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,3,0.0
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,9,150,0.06
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,0,2,0.0
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,6,158,0.0379747
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,1,4,0.25
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,9,153,0.0588235
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,1,1.0
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,7,146,0.0479452
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,2,6,0.333333
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,5,144,0.0347222
Beernem,31003,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,2,3,0.666667
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,27,168,0.160714
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,3,11,0.272727
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,22,141,0.156028
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,4,9,0.444444
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,25,150,0.166667
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,2,13,0.153846
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,19,135,0.140741
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,2,5,0.4
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,15,143,0.104895
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,3,14,0.214286
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,20,147,0.136054
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,2,10,0.2
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,14,115,0.121739
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,3,15,0.2
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,17,149,0.114094
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,2,10,0.2
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,13,118,0.110169
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,4,12,0.333333
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,22,123,0.178862
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,4,15,0.266667
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,12,122,0.0983607
Blankenberge,31004,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,4,9,0.444444
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,125,1217,0.102712
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,12,44,0.272727
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,114,1185,0.0962025
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,16,53,0.301887
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,101,1207,0.0836785
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,9,58,0.155172
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,95,1081,0.0878816
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,10,49,0.204082
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,89,1115,0.0798206
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,15,59,0.254237
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,80,1129,0.0708592
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,14,50,0.28
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,96,1169,0.0821215
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,13,60,0.216667
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,88,1034,0.0851064
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,16,53,0.301887
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,100,1077,0.0928505
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,20,77,0.25974
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,88,1002,0.0878244
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,22,87,0.252874
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,65,1065,0.0610329
Brugge,31005,Ja,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,24,104,0.230769
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,4,145,0.0275862
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,0,2,0.0
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,3,121,0.0247934
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,6,102,0.0588235
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,3,0.333333
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,10,128,0.078125
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,7,112,0.0625
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,0,1,0.0
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,5,110,0.0454545
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,1,2,0.5
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,5,120,0.0416667
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,0,1,0.0
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,4,112,0.0357143
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,1,4,0.25
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,8,89,0.0898876
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,8,101,0.0792079
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,1,5,0.2
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,4,103,0.038835
Damme,31006,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,1,4,0.25
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,12,185,0.0648649
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,0,1,0.0
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,7,158,0.0443038
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,0,3,0.0
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,8,173,0.0462428
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,0,3,0.0
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,6,168,0.0357143
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,0,2,0.0
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,9,182,0.0494505
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,0,1,0.0
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,6,177,0.0338983
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,5,190,0.0263158
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,0,3,0.0
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,8,160,0.05
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,6,146,0.0410959
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,3,0.333333
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,9,143,0.0629371
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,0,1,0.0
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,5,114,0.0438596
Jabbeke,31012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,0,4,0.0
Oostkamp,31022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,14,272,0.0514706
Oostkamp,31022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,1,2,0.5
Oostkamp,31022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,10,287,0.0348432
Oostkamp,31022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,5,0.4
Oostkamp,31022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,8,240,0.0333333
Oostkamp,31022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,2,4,0.5
Oostkamp,31022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,10,234,0.042735
Oostkamp,31022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,0,2,0.0
Oostkamp,31022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,8,239,0.0334728
Oostkamp,31022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,0,5,0.0
Oostkamp,31022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,10,230,0.0434783
Oostkamp,31022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,7,0.0
