Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Migratiesaldo,Aantal inwoners,Verhouding per 1000 inwoners
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2006,188,24158,7.78210116731518
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2007,190,24426,7.77859657741751
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2008,186,24640,7.5487012987013
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2009,163,24874,6.55302725737718
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2010,135,25146,5.36864710093057
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2011,230,25176,9.13568477915475
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2012,202,25403,7.95181671456127
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2013,121,25565,4.73303344416194
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2014,179,25629,6.98427562526825
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2015,218,25783,8.45518364814025
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2016,203,25925,7.83027965284474
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2017,236,26092,9.04491798252338
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2018,232,26337,8.80890002657858
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2019,170,26479,6.42018203104347
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2020,195,26374,7.3936452566922
Ronse,45041,Nee,Migratiesaldo van vreemdelingen,2021,251,26510,9.46812523576009
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2000,6,13709,0.437668684805602
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2001,10,13689,0.730513551026372
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2002,13,13669,0.951057136586436
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2003,13,13627,0.953988405371689
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2004,12,13618,0.881186664708474
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2005,-1,13674,-0.0731314904197748
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2006,22,13726,1.60279761037447
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2007,19,13759,1.38091431063304
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2008,6,13880,0.432276657060519
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2009,9,14001,0.642811227769445
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2010,28,14109,1.98454886951591
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2011,37,14179,2.60949291205304
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2012,44,14330,3.07048150732729
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2013,6,14422,0.416031063652753
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2014,45,14476,3.10859353412545
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2015,14,14640,0.956284153005464
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2016,48,14787,3.24609454250355
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2017,33,14797,2.23018179360681
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2018,37,14781,2.50321358500778
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2019,23,14801,1.55394905749612
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2020,11,14803,0.743092616361548
Brakel,45059,Nee,Migratiesaldo van vreemdelingen,2021,55,14762,3.725782414307
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2000,5,6086,0.821557673348669
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2001,2,6100,0.327868852459016
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2002,10,6054,1.65180046250413
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2003,4,6082,0.657678395264716
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2004,1,6128,0.163185378590078
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2005,-1,6101,-0.163907556138338
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2006,5,6161,0.811556565492615
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2007,29,6258,4.63406839245765
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2008,21,6382,3.29050454403008
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2009,-4,6443,-0.62082880645662
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2010,-1,6436,-0.155376009944065
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2011,2,6478,0.308737264587836
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2012,8,6446,1.24107973937325
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2013,1,6464,0.15470297029703
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2014,12,6395,1.87646598905395
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2015,12,6443,1.86248641936986
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2016,18,6445,2.79286268425136
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2017,-5,6447,-0.77555452148286
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2018,8,6453,1.23973345730668
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2019,25,6488,3.85326757090012
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2020,14,6577,2.12863007450205
Kluisbergen,45060,Nee,Migratiesaldo van vreemdelingen,2021,5,6682,0.74827895839569
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2000,-4,6071,-0.658870037885027
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2001,2,6029,0.331729971802952
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2002,6,6009,0.998502246630055
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2003,0,5984,0.0
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2004,-2,5967,-0.335176805765041
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2005,11,5929,1.85528756957328
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2006,6,5977,1.00384808432324
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2007,16,6085,2.62941659819228
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2008,7,6138,1.14043662430759
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2009,3,6300,0.476190476190476
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2010,25,6264,3.99106002554278
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2011,-6,6273,-0.956480153036824
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2012,-5,6275,-0.796812749003984
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2013,5,6310,0.792393026941363
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2014,32,6323,5.06088881859877
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2015,1,6332,0.157927984838913
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2016,8,6326,1.26462219411951
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2017,-20,6399,-3.12548835755587
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2018,12,6440,1.86335403726708
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2019,13,6397,2.03220259496639
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2020,16,6395,2.50195465207193
Wortegem-Petegem,45061,Nee,Migratiesaldo van vreemdelingen,2021,18,6445,2.79286268425136
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2000,0,1968,0.0
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2001,-1,1921,-0.520562207183758
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2002,1,1915,0.522193211488251
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2003,5,1915,2.61096605744125
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2004,1,1916,0.521920668058455
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2005,3,1975,1.51898734177215
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2006,3,2004,1.49700598802395
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2007,0,2054,0.0
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2008,5,2072,2.41312741312741
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2009,7,2037,3.43642611683849
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2010,3,2049,1.46412884333821
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2011,-4,2076,-1.92678227360308
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2012,0,2058,0.0
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2013,0,2073,0.0
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2014,-5,2056,-2.43190661478599
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2015,-5,2040,-2.45098039215686
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2016,-7,2000,-3.5
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2017,6,2028,2.9585798816568
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2018,1,2048,0.48828125
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2019,-3,2036,-1.47347740667976
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2020,4,2022,1.9782393669634
Horebeke,45062,Nee,Migratiesaldo van vreemdelingen,2021,0,2009,0.0
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2000,1,6291,0.158957240502305
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2001,7,6302,1.11075848936845
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2002,-1,6374,-0.156887354879197
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2003,1,6400,0.15625
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2004,7,6399,1.09392092514455
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2005,-7,6426,-1.08932461873638
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2006,8,6399,1.25019534302235
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2007,4,6454,0.619770684846607
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2008,7,6474,1.08124806919988
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2009,2,6478,0.308737264587836
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2010,-1,6534,-0.153045607591062
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2011,9,6497,1.38525473295367
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2012,8,6542,1.22286762457964
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2013,10,6522,1.53327200245324
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2014,-5,6579,-0.75999392004864
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2015,6,6548,0.916310323762981
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2016,-3,6550,-0.458015267175573
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2017,18,6563,2.74264817918635
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2018,3,6567,0.456829602558246
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2019,13,6616,1.96493349455865
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2020,15,6579,2.27998176014592
Lierde,45063,Nee,Migratiesaldo van vreemdelingen,2021,19,6626,2.86749169936613
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2000,-6,6448,-0.930521091811414
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2001,4,6447,0.620443617186288
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2002,0,6434,0.0
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2003,-3,6404,-0.468457214241099
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2004,8,6386,1.25274036955841
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2005,8,6422,1.24571784490813
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2006,1,6468,0.15460729746444
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2007,2,6460,0.309597523219814
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2008,4,6446,0.620539869686627
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2009,-3,6441,-0.465766185374942
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2010,9,6418,1.40230601433468
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2011,-7,6448,-1.08560794044665
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2012,7,6428,1.08898568761668
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2013,6,6350,0.94488188976378
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2014,-1,6332,-0.157927984838913
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2015,4,6341,0.63081532881249
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2016,22,6281,3.50262697022767
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2017,-2,6353,-0.314811899889816
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2018,0,6338,0.0
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2019,8,6343,1.26123285511588
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2020,13,6338,2.05112022720101
Maarkedal,45064,Nee,Migratiesaldo van vreemdelingen,2021,4,6362,0.628733102797862
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2000,3,7683,0.390472471690746
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2001,6,7687,0.780538571614414
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2002,2,7686,0.260213374967473
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2003,2,7691,0.260044207515278
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2004,5,7716,0.648004147226542
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2005,1,7770,0.128700128700129
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2006,5,7765,0.643915003219575
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2007,16,7835,2.04211869814933
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2008,17,7916,2.14754926730672
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2009,5,8043,0.62165858510506
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2010,1,8062,0.124038700074423
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2011,-10,8095,-1.23533045089561
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2012,5,8045,0.621504039776259
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2013,19,8070,2.3543990086741
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2014,-3,8070,-0.371747211895911
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2015,22,8047,2.7339381135827
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2016,-4,8040,-0.497512437810945
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2017,12,8099,1.48166440301272
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2018,-10,8134,-1.22940742562085
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2019,5,8148,0.613647520864016
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2020,22,8167,2.69376760132239
Zwalm,45065,Nee,Migratiesaldo van vreemdelingen,2021,14,8224,1.70233463035019
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2000,8,14452,0.553556601162469
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2001,-6,14447,-0.415311137260331
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2002,11,14506,0.758306907486557
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2003,10,14595,0.685166152792052
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2004,14,14774,0.947610667388656
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2005,-9,14789,-0.608560416525796
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2006,2,14923,0.134021309388193
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2007,25,14974,1.66956057165754
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2008,8,15098,0.529871506159756
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2009,4,15172,0.263643553915107
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2010,14,15275,0.916530278232406
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2011,42,15344,2.73722627737226
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2012,47,15424,3.04719917012448
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2013,25,15507,1.61217514670794
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2014,20,15580,1.28369704749679
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2015,-11,15667,-0.702112721005936
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2016,18,15664,1.1491317671093
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2017,7,15580,0.449293966623877
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2018,4,15638,0.255787185062028
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2019,43,15641,2.74918483472924
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2020,35,15743,2.22321031569586
Kruisem,45068,Nee,Migratiesaldo van vreemdelingen,2021,53,15750,3.36507936507937
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2000,52,44977,1.15614647486493
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2001,26,45105,0.576432767985811
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2002,60,45168,1.32837407013815
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2003,40,45178,0.88538669263801
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2004,63,45243,1.39248060473443
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2005,91,45593,1.99592042638124
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2006,88,45705,1.92539109506619
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2007,116,45771,2.53435581481724
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2008,104,45901,2.26574584431712
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2009,94,46084,2.03975349362035
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2010,175,46299,3.77977926089116
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2011,129,46518,2.77312008254869
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2012,158,46752,3.37953456536619
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2013,197,46933,4.19747299341615
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2014,221,47192,4.68299711815562
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2015,242,47423,5.10300908841701
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2016,265,47573,5.5703865638072
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2017,336,47946,7.00788386935302
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2018,398,48192,8.25863213811421
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2019,374,48668,7.68472096654886
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2020,213,49047,4.34277325830326
Beveren,46003,Nee,Migratiesaldo van vreemdelingen,2021,277,49062,5.64591741062329
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2000,15,14556,1.03050288540808
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2001,15,14583,1.0285949393129
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2002,5,14684,0.340506673930809
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2003,9,14730,0.610997963340122
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2004,16,14816,1.07991360691145
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2005,27,15005,1.79940019993336
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2006,30,15216,1.97160883280757
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2007,36,15328,2.34864300626305
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2008,24,15485,1.54988698740717
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2009,37,15642,2.36542641605933
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2010,37,15820,2.33881163084703
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2011,39,15946,2.44575442117145
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2012,42,16028,2.62041427501872
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2013,32,16164,1.97970799307102
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2014,34,16306,2.08512204096652
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2015,45,16421,2.74039339869679
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2016,74,16541,4.47373193881869
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2017,81,16589,4.88275363192477
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2018,96,16657,5.7633427387885
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2019,34,16745,2.03045685279188
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2020,9,16846,0.534251454351181
Kruibeke,46013,Nee,Migratiesaldo van vreemdelingen,2021,93,16785,5.54066130473637
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2000,102,36458,2.79773986505019
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2001,100,36532,2.73732617978758
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2002,139,36772,3.78005003807245
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2003,152,37043,4.10333936236266
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2004,125,37304,3.3508470941454
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2005,80,37515,2.13248034119685
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2006,150,37850,3.96301188903567
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2007,151,38276,3.94503082871773
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2008,124,38481,3.22236948104259
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2009,172,38814,4.4313907353017
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2010,143,39174,3.65038035431664
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2011,260,39546,6.57462195923734
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2012,177,39882,4.43809237249887
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2013,85,40104,2.11948932774786
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2014,115,40332,2.85133392839433
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2015,153,40494,3.77833753148615
Lokeren,46014,Nee,Migratiesaldo van vreemdelingen,2016,239,40626,5.88293211244031
