Gemeente,Nis-code,Centrumstad?,Indicator,Nationaliteit,Jaar,Aantal personen met huidige niet-Belgische nationaliteit naar nationaliteit,Aantal inwoners,Procent
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2016,15,13945,0.00107565
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Bulgarije,2017,25,13950,0.00179211
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2017,23,13950,0.00164875
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2017,21,13950,0.00150538
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Polen,2017,23,13950,0.00164875
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2017,62,13950,0.00444444
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2017,16,13950,0.00114695
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Bulgarije,2018,19,13939,0.00136308
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2018,18,13939,0.00129134
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2018,19,13939,0.00136308
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Polen,2018,26,13939,0.00186527
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2018,84,13939,0.00602626
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2018,15,13939,0.00107612
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Bulgarije,2019,16,14050,0.00113879
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2019,15,14050,0.00106762
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2019,20,14050,0.00142349
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Polen,2019,28,14050,0.00199288
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2019,88,14050,0.00626335
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Bulgarije,2020,14,14041,0.00099708
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2020,11,14041,0.00078342
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2020,29,14041,0.00206538
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Polen,2020,29,14041,0.00206538
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2020,96,14041,0.00683712
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",SyriÃ«,2020,10,14041,0.0007122
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2021,16,14068,0.00113733
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2021,27,14068,0.00191925
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Polen,2021,34,14068,0.00241683
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2021,109,14068,0.00774808
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",SyriÃ«,2021,11,14068,0.00078192
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Bulgarije,2022,11,14139,0.00077799
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2022,12,14139,0.00084872
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2022,28,14139,0.00198034
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",Polen,2022,35,14139,0.00247542
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2022,122,14139,0.00862862
Ichtegem,35006,Nee,"Vreemdelingen, naar nationaliteit",SyriÃ«,2022,11,14139,0.00077799
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2000,29,16583,0.00174878
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2000,68,16583,0.00410058
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2000,18,16583,0.00108545
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2000,47,16583,0.00283423
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2000,25,16583,0.00150757
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2001,27,16668,0.00161987
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2001,62,16668,0.0037197
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2001,23,16668,0.00137989
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2001,49,16668,0.00293976
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2001,28,16668,0.00167987
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Canada,2002,5,16930,0.00029533
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2002,22,16930,0.00129947
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2002,64,16930,0.00378027
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2002,25,16930,0.00147667
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Luxemburg,2002,5,16930,0.00029533
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2002,47,16930,0.00277614
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Pakistan,2002,5,16930,0.00029533
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2002,5,16930,0.00029533
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2002,22,16930,0.00129947
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2003,26,17217,0.00151014
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2003,72,17217,0.00418191
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2003,20,17217,0.00116164
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2003,50,17217,0.00290411
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2003,24,17217,0.00139397
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",China,2004,10,17501,0.0005714
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2004,27,17501,0.00154277
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2004,73,17501,0.00417119
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2004,22,17501,0.00125707
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2004,51,17501,0.00291412
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2004,27,17501,0.00154277
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2005,30,17690,0.00169587
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2005,66,17690,0.00373092
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2005,26,17690,0.00146976
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2005,45,17690,0.00254381
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2005,24,17690,0.0013567
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2006,32,17841,0.00179362
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2006,66,17841,0.00369934
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2006,27,17841,0.00151337
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2006,44,17841,0.00246623
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2006,22,17841,0.00123311
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2007,34,18080,0.00188053
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2007,69,18080,0.00381637
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2007,30,18080,0.00165929
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2007,47,18080,0.00259956
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2007,26,18080,0.00143805
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2008,30,18377,0.00163248
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2008,66,18377,0.00359145
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2008,32,18377,0.00174131
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2008,51,18377,0.00277521
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2008,23,18377,0.00125156
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2009,35,18614,0.00188031
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2009,61,18614,0.0032771
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2009,30,18614,0.00161169
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2009,46,18614,0.00247126
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2009,23,18614,0.00123563
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2010,35,18636,0.00187809
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2010,59,18636,0.00316592
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2010,30,18636,0.00160979
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2010,55,18636,0.00295128
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Slowakije,2010,29,18636,0.00155613
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2011,33,18893,0.00174668
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2011,55,18893,0.00291113
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2011,26,18893,0.00137617
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2011,56,18893,0.00296406
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Slowakije,2011,25,18893,0.00132324
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2012,29,19052,0.00152215
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2012,57,19052,0.00299181
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2012,25,19052,0.0013122
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2012,62,19052,0.00325425
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Slowakije,2012,27,19052,0.00141717
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2013,26,19083,0.00136247
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2013,55,19083,0.00288215
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2013,28,19083,0.00146727
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2013,70,19083,0.00366819
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Polen,2013,20,19083,0.00104805
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Slowakije,2013,20,19083,0.00104805
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2013,20,19083,0.00104805
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2014,25,19177,0.00130364
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2014,59,19177,0.0030766
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2014,28,19177,0.00146008
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2014,82,19177,0.00427596
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2014,19,19177,0.00099077
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2014,25,19177,0.00130364
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2015,23,19302,0.00119159
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2015,57,19302,0.00295306
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2015,33,19302,0.00170967
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2015,83,19302,0.00430007
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2015,25,19302,0.0012952
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2016,24,19262,0.00124598
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2016,52,19262,0.00269962
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2016,34,19262,0.00176513
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2016,81,19262,0.00420517
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Polen,2016,25,19262,0.00129789
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",China,2017,27,19186,0.00140728
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2017,49,19186,0.00255395
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2017,33,19186,0.00172
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2017,81,19186,0.00422183
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Polen,2017,35,19186,0.00182425
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2018,54,19371,0.00278767
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2018,31,19371,0.00160033
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2018,99,19371,0.00511073
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Polen,2018,34,19371,0.0017552
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2018,31,19371,0.00160033
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2018,23,19371,0.00118734
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2019,52,19336,0.00268928
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2019,30,19336,0.00155151
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2019,96,19336,0.00496483
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Polen,2019,37,19336,0.00191353
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2019,38,19336,0.00196525
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",China,2020,18,19578,0.0009194
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2020,18,19578,0.0009194
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2020,55,19578,0.00280928
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2020,31,19578,0.00158341
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2020,98,19578,0.00500562
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Polen,2020,33,19578,0.00168557
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2020,55,19578,0.00280928
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",SyriÃ«,2020,18,19578,0.0009194
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",China,2021,22,19676,0.00111811
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2021,54,19676,0.00274446
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2021,34,19676,0.00172799
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2021,104,19676,0.00528563
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Polen,2021,34,19676,0.00172799
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2021,57,19676,0.00289693
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2022,62,19723,0.00314354
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Italië,2022,36,19723,0.00182528
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2022,90,19723,0.0045632
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",Polen,2022,41,19723,0.00207879
Middelkerke,35011,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2022,78,19723,0.00395477
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Duitsland,2000,98,67279,0.00145662
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2000,317,67279,0.00471172
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Italië,2000,93,67279,0.0013823
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2000,233,67279,0.00346319
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2000,252,67279,0.0037456
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Duitsland,2001,93,67334,0.00138117
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2001,311,67334,0.00461877
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Italië,2001,94,67334,0.00139603
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2001,229,67334,0.00340096
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2001,249,67334,0.00369798
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Duitsland,2002,108,67574,0.00159825
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2002,330,67574,0.00488354
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Italië,2002,100,67574,0.00147986
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2002,250,67574,0.00369965
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2002,239,67574,0.00353686
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Duitsland,2003,111,68065,0.00163079
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2003,305,68065,0.00448101
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Italië,2003,103,68065,0.00151326
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2003,267,68065,0.00392272
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2003,244,68065,0.00358481
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Duitsland,2004,114,68273,0.00166977
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2004,296,68273,0.00433554
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Italië,2004,107,68273,0.00156724
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2004,281,68273,0.00411583
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2004,238,68273,0.003486
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Afghanistan,2005,121,68594,0.001764
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Duitsland,2005,123,68594,0.00179316
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2005,286,68594,0.00416946
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2005,278,68594,0.00405283
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2005,224,68594,0.00326559
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Duitsland,2006,128,68931,0.00185693
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2006,276,68931,0.004004
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2006,304,68931,0.00441021
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Russische Federatie,2006,260,68931,0.00377189
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2006,217,68931,0.00314808
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Duitsland,2007,142,69115,0.00205455
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2007,267,69115,0.00386313
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2007,308,69115,0.00445634
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Russische Federatie,2007,367,69115,0.00530999
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2007,205,69115,0.00296607
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Duitsland,2008,165,69093,0.00238809
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2008,279,69093,0.00403804
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2008,328,69093,0.00474722
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Russische Federatie,2008,393,69093,0.00568799
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2008,211,69093,0.00305385
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Duitsland,2009,152,69061,0.00220095
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2009,278,69061,0.00402543
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2009,365,69061,0.00528518
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Russische Federatie,2009,326,69061,0.00472046
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2009,205,69061,0.00296839
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Duitsland,2010,138,69064,0.00199815
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2010,277,69064,0.00401077
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2010,362,69064,0.00524152
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Russische Federatie,2010,368,69064,0.00532839
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2010,200,69064,0.00289586
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",ArmeniÃ«,2011,181,69732,0.00259565
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2011,293,69732,0.0042018
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2011,395,69732,0.00566454
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Russische Federatie,2011,417,69732,0.00598004
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2011,202,69732,0.0028968
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Afghanistan,2012,208,70284,0.00295942
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",ArmeniÃ«,2012,198,70284,0.00281714
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2012,288,70284,0.00409766
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2012,440,70284,0.00626032
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Russische Federatie,2012,425,70284,0.0060469
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Afghanistan,2013,275,69969,0.00393031
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Frankrijk,2013,281,69969,0.00401606
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Irak,2013,215,69969,0.00307279
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Nederland,2013,445,69969,0.00635996
Oostende,35013,Ja,"Vreemdelingen, naar nationaliteit",Russische Federatie,2013,338,69969,0.00483071
