Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Doelgroep,Aantal inburgeraars die een inburgeringscontract hebben ondertekend naar doelgroep,Aantal inburgeraars die een inburgeringscontract hebben ondertekend,Procent
Waregem,34040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,26,72,0.361111
Waregem,34040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,46,72,0.638889
Waregem,34040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,42,74,0.567568
Waregem,34040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,32,74,0.432432
Waregem,34040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,73,0.0
Waregem,34040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,25,73,0.342466
Waregem,34040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,48,73,0.657534
Waregem,34040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,1,90,0.0111111
Waregem,34040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,44,90,0.488889
Waregem,34040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,45,90,0.5
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,0,40,0.0
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,8,40,0.2
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,32,40,0.8
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,1,36,0.0277778
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,2,36,0.0555556
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,33,36,0.916667
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,0,24,0.0
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,12,24,0.5
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,12,24,0.5
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,48,0.0
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,27,48,0.5625
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,21,48,0.4375
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,20,27,0.740741
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,7,27,0.259259
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,14,25,0.56
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,11,25,0.44
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,29,51,0.568627
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,22,51,0.431373
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,16,38,0.421053
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,22,38,0.578947
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,14,42,0.333333
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,28,42,0.666667
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,28,44,0.636364
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,16,44,0.363636
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,51,0.0
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,15,51,0.294118
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,36,51,0.705882
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,69,0.0
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,23,69,0.333333
Wevelgem,34041,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,46,69,0.666667
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,0,18,0.0
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,1,18,0.0555556
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,17,18,0.944444
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,0,15,0.0
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,2,15,0.133333
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,13,15,0.866667
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,1,15,0.0666667
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,6,15,0.4
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,8,15,0.533333
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,20,0.0
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,14,20,0.7
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,6,20,0.3
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,12,19,0.631579
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,7,19,0.368421
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,12,19,0.631579
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,7,19,0.368421
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,10,20,0.5
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,10,20,0.5
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,9,21,0.428571
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,12,21,0.571429
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,5,24,0.208333
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,19,24,0.791667
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,11,23,0.478261
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,12,23,0.521739
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,22,0.0
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,12,22,0.545455
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,10,22,0.454545
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,25,0.0
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,8,25,0.32
Zwevegem,34042,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,17,25,0.68
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,0,2,0.0
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,2,2,1.0
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,0,2,0.0
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,1,0.0
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,0,1,0.0
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,1,1,1.0
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,1,2,0.5
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,1,2,0.5
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,0,1,0.0
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,1,1,1.0
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,0,1,0.0
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,1,1,1.0
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,2,0.0
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,1,2,0.5
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,1,2,0.5
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,3,0.0
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,1,3,0.333333
Spiere-Helkijn,34043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,2,3,0.666667
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,0,37,0.0
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,4,37,0.108108
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,33,37,0.891892
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,1,14,0.0714286
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,0,14,0.0
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,13,14,0.928571
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,2,24,0.0833333
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,10,24,0.416667
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,12,24,0.5
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,25,0.0
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,6,25,0.24
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,19,25,0.76
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,8,17,0.470588
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,9,17,0.529412
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,5,19,0.263158
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,14,19,0.736842
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,10,44,0.227273
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,34,44,0.772727
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,9,33,0.272727
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,24,33,0.727273
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,4,25,0.16
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,21,25,0.84
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,14,31,0.451613
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,17,31,0.548387
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,20,0.0
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,7,20,0.35
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,13,20,0.65
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,27,0.0
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,10,27,0.37037
Bredene,35002,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,17,27,0.62963
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,1,24,0.0416667
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,5,24,0.208333
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,18,24,0.75
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,1,14,0.0714286
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,9,14,0.642857
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,4,14,0.285714
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,2,7,0.285714
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,2,7,0.285714
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,3,7,0.428571
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,15,0.0
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,8,15,0.533333
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,7,15,0.466667
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,12,15,0.8
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,3,15,0.2
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,7,14,0.5
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,7,14,0.5
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,10,31,0.322581
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,21,31,0.677419
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,2,11,0.181818
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,9,11,0.818182
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,6,14,0.428571
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,8,14,0.571429
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,19,25,0.76
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,6,25,0.24
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,17,0.0
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,8,17,0.470588
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,9,17,0.529412
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,12,0.0
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,6,12,0.5
Gistel,35005,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,6,12,0.5
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,0,17,0.0
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,0,17,0.0
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,17,17,1.0
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,2,22,0.0909091
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,0,22,0.0
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,20,22,0.909091
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,0,5,0.0
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,1,5,0.2
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,4,5,0.8
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,4,0.0
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,3,4,0.75
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,1,4,0.25
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,8,10,0.8
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,2,10,0.2
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,1,2,0.5
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,1,2,0.5
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,2,6,0.333333
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,4,6,0.666667
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,4,8,0.5
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,4,8,0.5
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,3,15,0.2
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,12,15,0.8
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,6,14,0.428571
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,8,14,0.571429
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,12,0.0
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,4,12,0.333333
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,8,12,0.666667
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,21,0.0
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,14,21,0.666667
Ichtegem,35006,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,7,21,0.333333
