Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal fiscale aangiften met een netto belastbaar inkomen hoger dan 50.000 euro,Aantal fiscale aangiften,Procent
Wemmel,23102,Nee,Aangiften groter dan 50.000 Euro,2013,1719,8526,0.201619
Wemmel,23102,Nee,Aangiften groter dan 50.000 Euro,2014,1823,8576,0.21257
Wemmel,23102,Nee,Aangiften groter dan 50.000 Euro,2015,1842,8842,0.208324
Wemmel,23102,Nee,Aangiften groter dan 50.000 Euro,2016,1868,8862,0.210788
Wemmel,23102,Nee,Aangiften groter dan 50.000 Euro,2017,1951,8895,0.219337
Wemmel,23102,Nee,Aangiften groter dan 50.000 Euro,2018,2000,9021,0.221705
Wemmel,23102,Nee,Aangiften groter dan 50.000 Euro,2019,2052,9055,0.226615
Wemmel,23102,Nee,Aangiften groter dan 50.000 Euro,2020,2157,9069,0.237843
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2001,1077,5325,0.202254
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2002,1119,5416,0.20661
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2003,1192,5326,0.223808
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2004,1241,6135,0.202282
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2005,1271,6250,0.20336
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2006,1351,6271,0.215436
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2007,1379,6431,0.21443
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2008,1492,6504,0.229397
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2009,1483,6523,0.227349
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2010,1530,6566,0.233019
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2011,1584,6642,0.238482
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2012,1698,6647,0.255454
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2013,1741,6673,0.260902
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2014,1860,6749,0.275596
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2015,1877,6765,0.277458
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2016,1925,6711,0.286842
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2017,1985,6765,0.293422
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2018,2068,6874,0.300844
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2019,2125,6878,0.308956
Wezembeek-Oppem,23103,Nee,Aangiften groter dan 50.000 Euro,2020,2177,6838,0.318368
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2001,648,4146,0.156295
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2002,680,4266,0.1594
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2003,710,4848,0.146452
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2004,765,4869,0.157116
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2005,783,4854,0.16131
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2006,834,4877,0.171007
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2007,914,4931,0.185358
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2008,937,5002,0.187325
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2009,975,5012,0.194533
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2010,1000,5024,0.199045
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2011,1016,5066,0.200553
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2012,1108,4957,0.223522
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2013,1149,5010,0.229341
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2014,1214,5024,0.24164
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2015,1244,5063,0.245704
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2016,1274,5069,0.251332
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2017,1325,5107,0.259448
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2018,1370,5144,0.26633
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2019,1380,5152,0.267857
Lennik,23104,Nee,Aangiften groter dan 50.000 Euro,2020,1447,5181,0.27929
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2001,745,5636,0.132186
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2002,797,5740,0.13885
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2003,846,6484,0.130475
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2004,891,6538,0.13628
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2005,959,6595,0.145413
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2006,1030,6799,0.151493
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2007,1132,6849,0.16528
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2008,1215,6839,0.177658
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2009,1295,6854,0.188941
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2010,1336,6847,0.195122
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2011,1428,6864,0.208042
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2012,1512,6838,0.221117
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2013,1601,6888,0.232433
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2014,1712,6960,0.245977
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2015,1743,6990,0.249356
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2016,1734,7016,0.247149
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2017,1807,7104,0.254364
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2018,1897,7090,0.26756
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2019,1951,7125,0.273825
Affligem,23105,Nee,Aangiften groter dan 50.000 Euro,2020,2071,7101,0.291649
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2001,1224,14300,0.0855944
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2002,1411,14615,0.0965446
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2003,1461,16168,0.0903637
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2004,1605,16313,0.0983878
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2005,1738,16485,0.105429
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2006,1854,16727,0.110839
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2007,2044,16985,0.120341
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2008,2265,17027,0.133024
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2009,2355,17069,0.137969
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2010,2380,17157,0.138719
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2011,2573,17152,0.150012
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2012,2785,17126,0.162618
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2013,2910,17210,0.169088
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2014,3188,17505,0.182119
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2015,3245,17652,0.183832
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2016,3310,17704,0.186963
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2017,3464,17940,0.193088
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2018,3660,18163,0.201509
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2019,3779,18119,0.208566
Aarschot,24001,Nee,Aangiften groter dan 50.000 Euro,2020,3964,18102,0.218981
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2001,464,4099,0.113198
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2002,523,4419,0.118353
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2003,567,4999,0.113423
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2004,637,5150,0.123689
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2005,663,5286,0.125426
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2006,706,5374,0.131373
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2007,796,5509,0.144491
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2008,878,5580,0.157348
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2009,929,5577,0.166577
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2010,944,5586,0.168994
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2011,1063,5621,0.189112
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2012,1138,5519,0.206197
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2013,1177,5556,0.211843
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2014,1303,5600,0.232679
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2015,1300,5670,0.229277
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2016,1328,5629,0.235921
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2017,1362,5700,0.238947
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2018,1438,5741,0.250479
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2019,1456,5788,0.251555
Begijnendijk,24007,Nee,Aangiften groter dan 50.000 Euro,2020,1550,5802,0.267149
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2001,250,2588,0.0965997
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2002,267,2585,0.103288
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2003,293,3182,0.0920805
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2004,336,3243,0.103608
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2005,374,3254,0.114935
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2006,404,3295,0.12261
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2007,454,3349,0.135563
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2008,488,3375,0.144593
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2009,508,3362,0.151101
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2010,543,3438,0.157941
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2011,586,3420,0.171345
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2012,621,3404,0.182432
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2013,637,3418,0.186366
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2014,697,3420,0.203801
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2015,696,3457,0.201331
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2016,717,3499,0.204916
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2017,742,3566,0.208076
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2018,815,3623,0.224952
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2019,838,3572,0.234602
Bekkevoort,24008,Nee,Aangiften groter dan 50.000 Euro,2020,896,3581,0.250209
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2001,677,3998,0.169335
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2002,727,4065,0.178844
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2003,747,4491,0.166333
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2004,800,4872,0.164204
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2005,862,4998,0.172469
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2006,907,5035,0.180139
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2007,973,5100,0.190784
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2008,1076,5186,0.207482
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2009,1124,5207,0.215863
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2010,1137,5191,0.219033
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2011,1240,5153,0.240637
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2012,1326,5126,0.258681
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2013,1378,5187,0.265664
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2014,1460,5209,0.280284
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2015,1463,5247,0.278826
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2016,1483,5339,0.277767
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2017,1544,5351,0.288544
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2018,1604,5418,0.29605
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2019,1638,5478,0.299014
Bertem,24009,Nee,Aangiften groter dan 50.000 Euro,2020,1722,5465,0.315096
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2001,779,4054,0.192156
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2002,849,4412,0.19243
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2003,859,4832,0.177773
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2004,920,4919,0.18703
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2005,940,5001,0.187962
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2006,1006,5053,0.19909
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2007,1080,5098,0.211848
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2008,1152,5105,0.225661
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2009,1228,5139,0.238957
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2010,1248,5151,0.242283
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2011,1355,5104,0.265478
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2012,1418,5118,0.277061
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2013,1500,5216,0.287577
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2014,1586,5223,0.303657
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2015,1595,5272,0.302542
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2016,1617,5354,0.302017
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2017,1651,5389,0.306365
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2018,1734,5383,0.322125
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2019,1746,5449,0.320426
Bierbeek,24011,Nee,Aangiften groter dan 50.000 Euro,2020,1828,5446,0.335659
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2001,882,5334,0.165354
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2002,953,5790,0.164594
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2003,979,6262,0.15634
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2004,1043,6302,0.165503
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2005,1091,6381,0.170976
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2006,1171,6425,0.182257
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2007,1225,6498,0.18852
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2008,1306,6588,0.198239
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2009,1373,6619,0.207433
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2010,1411,6678,0.211291
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2011,1471,6649,0.221236
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2012,1561,6539,0.238722
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2013,1605,6592,0.243477
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2014,1743,6675,0.261124
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2015,1764,6685,0.263874
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2016,1793,6741,0.265984
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2017,1889,6802,0.277712
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2018,1966,6878,0.285839
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2019,2068,6909,0.29932
Boortmeerbeek,24014,Nee,Aangiften groter dan 50.000 Euro,2020,2142,6936,0.308824
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2001,489,3356,0.145709
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2002,545,3489,0.156205
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2003,606,3979,0.1523
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2004,648,4068,0.159292
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2005,701,4122,0.170063
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2006,742,4165,0.178151
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2007,794,4213,0.188464
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2008,856,4214,0.203132
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2009,910,4213,0.215998
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2010,951,4198,0.226536
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2011,1017,4226,0.240653
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2012,1097,4173,0.26288
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2013,1119,4210,0.265796
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2014,1234,4261,0.289603
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2015,1224,4293,0.285115
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2016,1228,4327,0.283799
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2017,1309,4374,0.299268
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2018,1364,4415,0.308947
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2019,1387,4422,0.313659
Boutersem,24016,Nee,Aangiften groter dan 50.000 Euro,2020,1411,4433,0.318295
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2001,991,11071,0.0895131
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2002,1079,11451,0.0942276
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2003,1145,12748,0.089818
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2004,1253,13170,0.0951405
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2005,1374,13354,0.102891
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2006,1478,13488,0.109579
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2007,1571,13679,0.114848
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2008,1756,13750,0.127709
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2009,1870,13610,0.137399
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2010,1931,13658,0.141382
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2011,2053,13588,0.151089
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2012,2167,13433,0.161319
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2013,2291,13459,0.170221
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2014,2540,13539,0.187606
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2015,2531,13558,0.186679
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2016,2579,13577,0.189954
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2017,2666,13717,0.194357
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2018,2860,13868,0.20623
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2019,2939,13979,0.210244
Diest,24020,Nee,Aangiften groter dan 50.000 Euro,2020,3114,14041,0.221779
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2001,180,2660,0.0676692
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2002,196,2734,0.0716898
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2003,208,3252,0.0639606
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2004,232,3241,0.0715828
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2005,270,3268,0.0826193
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2006,275,3283,0.0837648
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2007,312,3339,0.0934412
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2008,351,3323,0.105627
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2009,370,3311,0.111749
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2010,393,3355,0.117139
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2011,452,3378,0.133807
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2012,484,3320,0.145783
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2013,525,3363,0.156111
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2014,613,3378,0.181468
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2015,613,3370,0.181899
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2016,617,3410,0.180938
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2017,627,3417,0.183494
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2018,661,3468,0.1906
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2019,699,3468,0.201557
Geetbets,24028,Nee,Aangiften groter dan 50.000 Euro,2020,734,3496,0.209954
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2001,836,6104,0.136959
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2002,950,6263,0.151684
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2003,1004,7132,0.140774
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2004,1086,7472,0.145343
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2005,1155,7563,0.152717
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2006,1221,7680,0.158984
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2007,1319,7810,0.168886
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2008,1426,7911,0.180255
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2009,1531,7946,0.192676
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2010,1526,7950,0.19195
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2011,1626,7911,0.205537
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2012,1777,7872,0.225737
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2013,1854,7883,0.23519
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2014,2011,7941,0.253243
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2015,1996,7963,0.250659
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2016,2021,8025,0.251838
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2017,2129,8060,0.264144
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2018,2231,8159,0.27344
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2019,2318,8302,0.27921
Haacht,24033,Nee,Aangiften groter dan 50.000 Euro,2020,2441,8380,0.291289
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2001,1699,9100,0.186703
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2002,1843,9511,0.193776
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2003,1876,9768,0.192056
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2004,1986,10388,0.191182
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2005,2035,10574,0.192453
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2006,2129,10642,0.200056
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2007,2232,10848,0.205752
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2008,2437,10985,0.221848
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2009,2537,11111,0.228332
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2010,2567,11320,0.226767
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2011,2767,11436,0.241955
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2012,2978,11336,0.262703
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2013,3093,11318,0.273281
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2014,3299,11466,0.28772
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2015,3299,11592,0.284593
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2016,3368,11716,0.28747
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2017,3530,11850,0.29789
Herent,24038,Nee,Aangiften groter dan 50.000 Euro,2018,3709,11923,0.311079
