Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal personen met een (equivalent) leefloon,Aantal inwoners,Procent
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2006,140,24427,0.00573136
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2007,124,24426,0.00507656
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2008,112,24416,0.00458716
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2009,150,24658,0.00608322
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2010,169,24737,0.00683187
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2011,177,24804,0.00713595
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2012,203,25143,0.00807382
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2013,167,25202,0.00662646
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2014,144,25242,0.00570478
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2015,164,25356,0.0064679
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2016,184,25551,0.00720128
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2017,208,25588,0.00812881
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2018,201,25824,0.00778346
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2019,200,26099,0.00766313
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2020,168,26157,0.00642275
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2021,186,26170,0.00710737
Mortsel,11029,Nee,Personen met (equivalent) leefloon,2022,181,26189,0.0069113
Niel,11030,Nee,Personen met (equivalent) leefloon,2003,72,8590,0.00838184
Niel,11030,Nee,Personen met (equivalent) leefloon,2004,68,8637,0.0078731
Niel,11030,Nee,Personen met (equivalent) leefloon,2005,54,8714,0.00619692
Niel,11030,Nee,Personen met (equivalent) leefloon,2006,54,8798,0.00613776
Niel,11030,Nee,Personen met (equivalent) leefloon,2007,40,8922,0.0044833
Niel,11030,Nee,Personen met (equivalent) leefloon,2008,33,9154,0.00360498
Niel,11030,Nee,Personen met (equivalent) leefloon,2009,27,9230,0.00292524
Niel,11030,Nee,Personen met (equivalent) leefloon,2010,30,9268,0.00323694
Niel,11030,Nee,Personen met (equivalent) leefloon,2011,26,9387,0.00276979
Niel,11030,Nee,Personen met (equivalent) leefloon,2012,37,9461,0.00391079
Niel,11030,Nee,Personen met (equivalent) leefloon,2013,39,9582,0.00407013
Niel,11030,Nee,Personen met (equivalent) leefloon,2014,38,9833,0.00386454
Niel,11030,Nee,Personen met (equivalent) leefloon,2015,34,9962,0.00341297
Niel,11030,Nee,Personen met (equivalent) leefloon,2016,28,10136,0.00276243
Niel,11030,Nee,Personen met (equivalent) leefloon,2017,23,10236,0.00224697
Niel,11030,Nee,Personen met (equivalent) leefloon,2018,33,10424,0.00316577
Niel,11030,Nee,Personen met (equivalent) leefloon,2019,26,10501,0.00247595
Niel,11030,Nee,Personen met (equivalent) leefloon,2020,24,10546,0.00227574
Niel,11030,Nee,Personen met (equivalent) leefloon,2021,28,10493,0.00266845
Niel,11030,Nee,Personen met (equivalent) leefloon,2022,20,10595,0.00188768
Ranst,11035,Nee,Personen met (equivalent) leefloon,2003,63,17562,0.00358729
Ranst,11035,Nee,Personen met (equivalent) leefloon,2004,67,17708,0.0037836
Ranst,11035,Nee,Personen met (equivalent) leefloon,2005,60,17725,0.00338505
Ranst,11035,Nee,Personen met (equivalent) leefloon,2006,34,17827,0.00190722
Ranst,11035,Nee,Personen met (equivalent) leefloon,2007,28,17948,0.00156006
Ranst,11035,Nee,Personen met (equivalent) leefloon,2008,15,18051,0.000830979
Ranst,11035,Nee,Personen met (equivalent) leefloon,2009,17,18124,0.000937983
Ranst,11035,Nee,Personen met (equivalent) leefloon,2010,38,18253,0.00208185
Ranst,11035,Nee,Personen met (equivalent) leefloon,2011,32,18424,0.00173686
Ranst,11035,Nee,Personen met (equivalent) leefloon,2012,41,18463,0.00222066
Ranst,11035,Nee,Personen met (equivalent) leefloon,2013,38,18581,0.0020451
Ranst,11035,Nee,Personen met (equivalent) leefloon,2014,53,18607,0.00284839
Ranst,11035,Nee,Personen met (equivalent) leefloon,2015,49,18696,0.00262088
Ranst,11035,Nee,Personen met (equivalent) leefloon,2016,47,18856,0.00249258
Ranst,11035,Nee,Personen met (equivalent) leefloon,2017,56,18981,0.00295032
Ranst,11035,Nee,Personen met (equivalent) leefloon,2018,46,18981,0.00242348
Ranst,11035,Nee,Personen met (equivalent) leefloon,2019,44,19008,0.00231481
Ranst,11035,Nee,Personen met (equivalent) leefloon,2020,39,19187,0.00203263
Ranst,11035,Nee,Personen met (equivalent) leefloon,2021,44,19249,0.00228583
Ranst,11035,Nee,Personen met (equivalent) leefloon,2022,42,19366,0.00216875
Rumst,11037,Nee,Personen met (equivalent) leefloon,2003,88,14489,0.00607357
Rumst,11037,Nee,Personen met (equivalent) leefloon,2004,89,14588,0.0061009
Rumst,11037,Nee,Personen met (equivalent) leefloon,2005,84,14560,0.00576923
Rumst,11037,Nee,Personen met (equivalent) leefloon,2006,86,14628,0.00587914
Rumst,11037,Nee,Personen met (equivalent) leefloon,2007,52,14650,0.00354949
Rumst,11037,Nee,Personen met (equivalent) leefloon,2008,30,14694,0.00204165
Rumst,11037,Nee,Personen met (equivalent) leefloon,2009,15,14657,0.0010234
Rumst,11037,Nee,Personen met (equivalent) leefloon,2010,23,14612,0.00157405
Rumst,11037,Nee,Personen met (equivalent) leefloon,2011,10,14756,0.00067769
Rumst,11037,Nee,Personen met (equivalent) leefloon,2012,13,14876,0.000873891
Rumst,11037,Nee,Personen met (equivalent) leefloon,2013,15,14922,0.00100523
Rumst,11037,Nee,Personen met (equivalent) leefloon,2014,11,15025,0.000732113
Rumst,11037,Nee,Personen met (equivalent) leefloon,2015,16,15118,0.00105834
Rumst,11037,Nee,Personen met (equivalent) leefloon,2016,17,15140,0.00112285
Rumst,11037,Nee,Personen met (equivalent) leefloon,2017,30,15083,0.00198899
Rumst,11037,Nee,Personen met (equivalent) leefloon,2018,33,15114,0.00218341
Rumst,11037,Nee,Personen met (equivalent) leefloon,2019,23,15090,0.00152419
Rumst,11037,Nee,Personen met (equivalent) leefloon,2020,20,15050,0.0013289
Rumst,11037,Nee,Personen met (equivalent) leefloon,2021,22,15146,0.00145253
Rumst,11037,Nee,Personen met (equivalent) leefloon,2022,16,15254,0.00104891
Schelle,11038,Nee,Personen met (equivalent) leefloon,2003,44,7670,0.00573664
Schelle,11038,Nee,Personen met (equivalent) leefloon,2004,38,7746,0.00490576
Schelle,11038,Nee,Personen met (equivalent) leefloon,2005,37,7824,0.00472904
Schelle,11038,Nee,Personen met (equivalent) leefloon,2006,34,7806,0.00435562
Schelle,11038,Nee,Personen met (equivalent) leefloon,2007,29,7914,0.00366439
Schelle,11038,Nee,Personen met (equivalent) leefloon,2008,14,8034,0.00174259
Schelle,11038,Nee,Personen met (equivalent) leefloon,2009,14,8072,0.00173439
Schelle,11038,Nee,Personen met (equivalent) leefloon,2010,18,8104,0.00222113
Schelle,11038,Nee,Personen met (equivalent) leefloon,2011,17,8080,0.00210396
Schelle,11038,Nee,Personen met (equivalent) leefloon,2012,6,8088,0.00074184
Schelle,11038,Nee,Personen met (equivalent) leefloon,2013,17,8201,0.00207292
Schelle,11038,Nee,Personen met (equivalent) leefloon,2014,20,8183,0.00244409
Schelle,11038,Nee,Personen met (equivalent) leefloon,2015,17,8208,0.00207115
Schelle,11038,Nee,Personen met (equivalent) leefloon,2016,18,8259,0.00217944
Schelle,11038,Nee,Personen met (equivalent) leefloon,2017,16,8357,0.00191456
Schelle,11038,Nee,Personen met (equivalent) leefloon,2018,24,8433,0.00284596
Schelle,11038,Nee,Personen met (equivalent) leefloon,2019,26,8518,0.00305236
Schelle,11038,Nee,Personen met (equivalent) leefloon,2020,24,8529,0.00281393
Schelle,11038,Nee,Personen met (equivalent) leefloon,2021,26,8559,0.00303774
Schelle,11038,Nee,Personen met (equivalent) leefloon,2022,23,8692,0.00264611
Schilde,11039,Nee,Personen met (equivalent) leefloon,2003,142,19586,0.00725008
Schilde,11039,Nee,Personen met (equivalent) leefloon,2004,162,19652,0.00824344
Schilde,11039,Nee,Personen met (equivalent) leefloon,2005,114,19618,0.00581099
Schilde,11039,Nee,Personen met (equivalent) leefloon,2006,101,19575,0.00515964
Schilde,11039,Nee,Personen met (equivalent) leefloon,2007,78,19537,0.00399242
Schilde,11039,Nee,Personen met (equivalent) leefloon,2008,34,19521,0.00174171
Schilde,11039,Nee,Personen met (equivalent) leefloon,2009,20,19541,0.00102349
Schilde,11039,Nee,Personen met (equivalent) leefloon,2010,24,19496,0.00123102
Schilde,11039,Nee,Personen met (equivalent) leefloon,2011,20,19429,0.00102939
Schilde,11039,Nee,Personen met (equivalent) leefloon,2012,24,19472,0.00123254
Schilde,11039,Nee,Personen met (equivalent) leefloon,2013,19,19308,0.000984048
Schilde,11039,Nee,Personen met (equivalent) leefloon,2014,19,19400,0.000979381
Schilde,11039,Nee,Personen met (equivalent) leefloon,2015,19,19375,0.000980645
Schilde,11039,Nee,Personen met (equivalent) leefloon,2016,13,19434,0.000668931
Schilde,11039,Nee,Personen met (equivalent) leefloon,2017,17,19516,0.00087108
Schilde,11039,Nee,Personen met (equivalent) leefloon,2018,26,19585,0.00132755
Schilde,11039,Nee,Personen met (equivalent) leefloon,2019,27,19652,0.00137391
Schilde,11039,Nee,Personen met (equivalent) leefloon,2020,36,19873,0.0018115
Schilde,11039,Nee,Personen met (equivalent) leefloon,2021,41,19925,0.00205772
Schilde,11039,Nee,Personen met (equivalent) leefloon,2022,36,20031,0.00179721
Schoten,11040,Nee,Personen met (equivalent) leefloon,2003,272,33063,0.00822672
Schoten,11040,Nee,Personen met (equivalent) leefloon,2004,313,33190,0.00943055
Schoten,11040,Nee,Personen met (equivalent) leefloon,2005,274,33230,0.00824556
Schoten,11040,Nee,Personen met (equivalent) leefloon,2006,218,33160,0.00657419
Schoten,11040,Nee,Personen met (equivalent) leefloon,2007,172,33132,0.00519136
Schoten,11040,Nee,Personen met (equivalent) leefloon,2008,137,33259,0.00411919
Schoten,11040,Nee,Personen met (equivalent) leefloon,2009,98,33247,0.00294763
Schoten,11040,Nee,Personen met (equivalent) leefloon,2010,115,33342,0.0034491
Schoten,11040,Nee,Personen met (equivalent) leefloon,2011,96,33600,0.00285714
Schoten,11040,Nee,Personen met (equivalent) leefloon,2012,95,33766,0.00281348
Schoten,11040,Nee,Personen met (equivalent) leefloon,2013,103,33776,0.0030495
Schoten,11040,Nee,Personen met (equivalent) leefloon,2014,113,33871,0.00333619
Schoten,11040,Nee,Personen met (equivalent) leefloon,2015,121,34016,0.00355715
Schoten,11040,Nee,Personen met (equivalent) leefloon,2016,144,34063,0.00422746
Schoten,11040,Nee,Personen met (equivalent) leefloon,2017,154,34273,0.00449333
Schoten,11040,Nee,Personen met (equivalent) leefloon,2018,131,34462,0.00380129
Schoten,11040,Nee,Personen met (equivalent) leefloon,2019,133,34517,0.00385317
Schoten,11040,Nee,Personen met (equivalent) leefloon,2020,113,34316,0.00329292
Schoten,11040,Nee,Personen met (equivalent) leefloon,2021,101,34291,0.00294538
Schoten,11040,Nee,Personen met (equivalent) leefloon,2022,105,34157,0.00307404
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2003,126,17312,0.00727819
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2004,108,17389,0.00621082
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2005,65,17433,0.00372856
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2006,61,17589,0.00346808
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2007,40,17627,0.00226925
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2008,33,17735,0.00186073
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2009,25,17833,0.0014019
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2010,31,17966,0.00172548
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2011,28,17961,0.00155893
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2012,38,18028,0.00210783
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2013,30,18140,0.0016538
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2014,28,18304,0.00152972
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2015,35,18407,0.00190145
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2016,29,18515,0.0015663
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2017,36,18498,0.00194616
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2018,42,18529,0.00226672
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2019,57,18710,0.0030465
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2020,55,18789,0.00292724
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2021,56,18680,0.00299786
Stabroek,11044,Nee,Personen met (equivalent) leefloon,2022,50,18782,0.00266212
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2003,41,8790,0.00466439
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2004,29,8767,0.00330786
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2005,23,8836,0.00260299
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2006,19,8816,0.00215517
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2007,19,8890,0.00213723
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2008,14,8884,0.00157587
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2009,18,8972,0.00200624
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2010,10,8984,0.00111309
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2011,11,9039,0.00121695
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2012,7,9041,0.000774251
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2013,10,9137,0.00109445
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2014,11,9131,0.00120469
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2015,8,9314,0.000858922
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2016,17,9365,0.00181527
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2017,24,9659,0.00248473
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2018,34,9711,0.00350118
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2019,37,9816,0.00376936
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2020,36,9983,0.00360613
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2021,38,10084,0.00376835
Wijnegem,11050,Nee,Personen met (equivalent) leefloon,2022,43,10244,0.00419758
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2003,57,11848,0.00481094
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2004,57,11957,0.00476708
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2005,47,12046,0.00390171
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2006,44,12126,0.00362857
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2007,39,12117,0.00321862
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2008,38,12190,0.00311731
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2009,42,12295,0.00341602
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2010,39,12334,0.00316199
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2011,33,12373,0.0026671
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2012,26,12386,0.00209914
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2013,31,12405,0.00249899
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2014,19,12467,0.00152402
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2015,13,12547,0.0010361
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2016,21,12591,0.00166786
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2017,19,12785,0.00148612
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2018,16,12893,0.00124098
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2019,25,12865,0.00194326
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2020,28,12943,0.00216333
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2021,34,12991,0.0026172
Wommelgem,11052,Nee,Personen met (equivalent) leefloon,2022,24,13181,0.0018208
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2003,152,17893,0.00849494
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2004,173,18006,0.00960791
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2005,182,18184,0.0100088
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2006,180,18338,0.00981568
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2007,142,18605,0.00763236
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2008,97,18839,0.00514889
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2009,85,19013,0.00447063
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2010,89,19213,0.00463228
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2011,94,19371,0.00485261
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2012,82,19547,0.00419502
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2013,71,19731,0.0035984
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2014,67,19872,0.00337158
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2015,65,20124,0.00322997
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2016,54,20228,0.00266957
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2017,69,20459,0.0033726
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2018,62,20671,0.00299937
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2019,59,20970,0.00281354
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2020,64,21213,0.00301702
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2021,95,21346,0.00445048
Wuustwezel,11053,Nee,Personen met (equivalent) leefloon,2022,85,21523,0.00394926
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2003,78,12199,0.00639397
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2004,58,12260,0.00473083
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2005,49,12255,0.00399837
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2006,43,12286,0.00349992
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2007,34,12262,0.00277279
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2008,24,12344,0.00194426
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2009,17,12351,0.00137641
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2010,22,12387,0.00177606
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2011,12,12533,0.000957472
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2012,13,12580,0.00103339
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2013,12,12713,0.000943916
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2014,16,12729,0.00125697
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2015,24,12727,0.00188575
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2016,33,12768,0.00258459
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2017,25,12843,0.00194659
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2018,36,12985,0.00277243
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2019,36,13025,0.00276392
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2020,28,13071,0.00214215
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2021,32,13124,0.00243828
Zandhoven,11054,Nee,Personen met (equivalent) leefloon,2022,28,13172,0.00212572
Zoersel,11055,Nee,Personen met (equivalent) leefloon,2003,123,20306,0.00605732
Zoersel,11055,Nee,Personen met (equivalent) leefloon,2004,100,20400,0.00490196
Zoersel,11055,Nee,Personen met (equivalent) leefloon,2005,87,20426,0.00425928
Zoersel,11055,Nee,Personen met (equivalent) leefloon,2006,58,20638,0.00281035
Zoersel,11055,Nee,Personen met (equivalent) leefloon,2007,43,20803,0.00206701
Zoersel,11055,Nee,Personen met (equivalent) leefloon,2008,38,20996,0.00180987
Zoersel,11055,Nee,Personen met (equivalent) leefloon,2009,42,21208,0.00198038
Zoersel,11055,Nee,Personen met (equivalent) leefloon,2010,45,21265,0.00211615
Zoersel,11055,Nee,Personen met (equivalent) leefloon,2011,45,21415,0.00210133
Zoersel,11055,Nee,Personen met (equivalent) leefloon,2012,38,21555,0.00176293
Zoersel,11055,Nee,Personen met (equivalent) leefloon,2013,27,21610,0.00124942
Zoersel,11055,Nee,Personen met (equivalent) leefloon,2014,36,21573,0.00166875
Zoersel,11055,Nee,Personen met (equivalent) leefloon,2015,41,21704,0.00188905
