Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,"Aantal personen met een (equivalent) leefloon, met een IGO of GIB, met een IVT en/of met een IT",Aantal inwoners,Procent
Oostende,35013,Ja,Personen met sociale bijstandsuitkering,2015,3883,70460,0.0551093
Oostende,35013,Ja,Personen met sociale bijstandsuitkering,2016,3956,70600,0.056034
Oostende,35013,Ja,Personen met sociale bijstandsuitkering,2017,4171,70994,0.0587514
Oostende,35013,Ja,Personen met sociale bijstandsuitkering,2018,4312,71332,0.0604497
Oostende,35013,Ja,Personen met sociale bijstandsuitkering,2019,4373,71494,0.061166
Oostende,35013,Ja,Personen met sociale bijstandsuitkering,2020,4372,71647,0.0610214
Oostende,35013,Ja,Personen met sociale bijstandsuitkering,2021,4518,71755,0.0629643
Oostende,35013,Ja,Personen met sociale bijstandsuitkering,2022,4593,71557,0.0641866
Oudenburg,35014,Nee,Personen met sociale bijstandsuitkering,2011,198,9042,0.0218978
Oudenburg,35014,Nee,Personen met sociale bijstandsuitkering,2012,206,9110,0.0226125
Oudenburg,35014,Nee,Personen met sociale bijstandsuitkering,2013,208,9094,0.0228722
Oudenburg,35014,Nee,Personen met sociale bijstandsuitkering,2014,214,9217,0.023218
Oudenburg,35014,Nee,Personen met sociale bijstandsuitkering,2015,206,9222,0.0223379
Oudenburg,35014,Nee,Personen met sociale bijstandsuitkering,2016,219,9279,0.0236017
Oudenburg,35014,Nee,Personen met sociale bijstandsuitkering,2017,222,9325,0.023807
Oudenburg,35014,Nee,Personen met sociale bijstandsuitkering,2018,213,9300,0.0229032
Oudenburg,35014,Nee,Personen met sociale bijstandsuitkering,2019,231,9381,0.0246242
Oudenburg,35014,Nee,Personen met sociale bijstandsuitkering,2020,243,9507,0.0255601
Oudenburg,35014,Nee,Personen met sociale bijstandsuitkering,2021,257,9672,0.0265715
Oudenburg,35014,Nee,Personen met sociale bijstandsuitkering,2022,262,9717,0.0269631
De Haan,35029,Nee,Personen met sociale bijstandsuitkering,2011,326,12518,0.0260425
De Haan,35029,Nee,Personen met sociale bijstandsuitkering,2012,353,12473,0.0283011
De Haan,35029,Nee,Personen met sociale bijstandsuitkering,2013,350,12563,0.0278596
De Haan,35029,Nee,Personen met sociale bijstandsuitkering,2014,364,12577,0.0289417
De Haan,35029,Nee,Personen met sociale bijstandsuitkering,2015,385,12587,0.0305871
De Haan,35029,Nee,Personen met sociale bijstandsuitkering,2016,400,12622,0.0316907
De Haan,35029,Nee,Personen met sociale bijstandsuitkering,2017,412,12656,0.0325537
De Haan,35029,Nee,Personen met sociale bijstandsuitkering,2018,403,12635,0.0318955
De Haan,35029,Nee,Personen met sociale bijstandsuitkering,2019,408,12666,0.0322122
De Haan,35029,Nee,Personen met sociale bijstandsuitkering,2020,410,12700,0.0322835
De Haan,35029,Nee,Personen met sociale bijstandsuitkering,2021,429,12789,0.0335445
De Haan,35029,Nee,Personen met sociale bijstandsuitkering,2022,437,12740,0.0343014
Hooglede,36006,Nee,Personen met sociale bijstandsuitkering,2011,314,9967,0.031504
Hooglede,36006,Nee,Personen met sociale bijstandsuitkering,2012,312,9895,0.0315311
Hooglede,36006,Nee,Personen met sociale bijstandsuitkering,2013,320,10047,0.0318503
Hooglede,36006,Nee,Personen met sociale bijstandsuitkering,2014,331,10106,0.0327528
Hooglede,36006,Nee,Personen met sociale bijstandsuitkering,2015,328,10071,0.0325688
Hooglede,36006,Nee,Personen met sociale bijstandsuitkering,2016,328,10016,0.0327476
Hooglede,36006,Nee,Personen met sociale bijstandsuitkering,2017,319,10007,0.0318777
Hooglede,36006,Nee,Personen met sociale bijstandsuitkering,2018,303,9950,0.0304523
Hooglede,36006,Nee,Personen met sociale bijstandsuitkering,2019,315,9987,0.031541
Hooglede,36006,Nee,Personen met sociale bijstandsuitkering,2020,325,9973,0.032588
Hooglede,36006,Nee,Personen met sociale bijstandsuitkering,2021,315,9925,0.031738
Hooglede,36006,Nee,Personen met sociale bijstandsuitkering,2022,340,10003,0.0339898
Ingelmunster,36007,Nee,Personen met sociale bijstandsuitkering,2011,327,10680,0.030618
Ingelmunster,36007,Nee,Personen met sociale bijstandsuitkering,2012,316,10728,0.0294556
Ingelmunster,36007,Nee,Personen met sociale bijstandsuitkering,2013,324,10818,0.0299501
Ingelmunster,36007,Nee,Personen met sociale bijstandsuitkering,2014,334,10789,0.0309575
Ingelmunster,36007,Nee,Personen met sociale bijstandsuitkering,2015,344,10691,0.0321766
Ingelmunster,36007,Nee,Personen met sociale bijstandsuitkering,2016,320,10792,0.0296516
Ingelmunster,36007,Nee,Personen met sociale bijstandsuitkering,2017,319,10792,0.0295589
Ingelmunster,36007,Nee,Personen met sociale bijstandsuitkering,2018,320,10928,0.0292826
Ingelmunster,36007,Nee,Personen met sociale bijstandsuitkering,2019,314,10996,0.0285558
Ingelmunster,36007,Nee,Personen met sociale bijstandsuitkering,2020,326,11131,0.0292876
Ingelmunster,36007,Nee,Personen met sociale bijstandsuitkering,2021,322,11189,0.0287783
Ingelmunster,36007,Nee,Personen met sociale bijstandsuitkering,2022,333,11294,0.0294847
Izegem,36008,Nee,Personen met sociale bijstandsuitkering,2011,880,27238,0.0323078
Izegem,36008,Nee,Personen met sociale bijstandsuitkering,2012,848,27363,0.0309908
Izegem,36008,Nee,Personen met sociale bijstandsuitkering,2013,830,27354,0.0303429
Izegem,36008,Nee,Personen met sociale bijstandsuitkering,2014,831,27364,0.0303684
Izegem,36008,Nee,Personen met sociale bijstandsuitkering,2015,850,27376,0.0310491
Izegem,36008,Nee,Personen met sociale bijstandsuitkering,2016,871,27550,0.0316152
Izegem,36008,Nee,Personen met sociale bijstandsuitkering,2017,834,27590,0.0302283
Izegem,36008,Nee,Personen met sociale bijstandsuitkering,2018,852,27729,0.030726
Izegem,36008,Nee,Personen met sociale bijstandsuitkering,2019,920,28018,0.032836
Izegem,36008,Nee,Personen met sociale bijstandsuitkering,2020,968,28322,0.0341784
Izegem,36008,Nee,Personen met sociale bijstandsuitkering,2021,998,28554,0.0349513
Izegem,36008,Nee,Personen met sociale bijstandsuitkering,2022,1046,28845,0.0362628
Ledegem,36010,Nee,Personen met sociale bijstandsuitkering,2011,248,9583,0.0258792
Ledegem,36010,Nee,Personen met sociale bijstandsuitkering,2012,234,9509,0.0246083
Ledegem,36010,Nee,Personen met sociale bijstandsuitkering,2013,228,9523,0.023942
Ledegem,36010,Nee,Personen met sociale bijstandsuitkering,2014,231,9522,0.0242596
Ledegem,36010,Nee,Personen met sociale bijstandsuitkering,2015,237,9507,0.024929
Ledegem,36010,Nee,Personen met sociale bijstandsuitkering,2016,230,9530,0.0241343
Ledegem,36010,Nee,Personen met sociale bijstandsuitkering,2017,231,9607,0.024045
Ledegem,36010,Nee,Personen met sociale bijstandsuitkering,2018,235,9716,0.0241869
Ledegem,36010,Nee,Personen met sociale bijstandsuitkering,2019,236,9695,0.0243424
Ledegem,36010,Nee,Personen met sociale bijstandsuitkering,2020,245,9687,0.0252916
Ledegem,36010,Nee,Personen met sociale bijstandsuitkering,2021,261,9715,0.0268657
Ledegem,36010,Nee,Personen met sociale bijstandsuitkering,2022,267,9738,0.0274184
Lichtervelde,36011,Nee,Personen met sociale bijstandsuitkering,2011,233,8490,0.0274441
Lichtervelde,36011,Nee,Personen met sociale bijstandsuitkering,2012,221,8512,0.0259633
Lichtervelde,36011,Nee,Personen met sociale bijstandsuitkering,2013,211,8536,0.0247188
Lichtervelde,36011,Nee,Personen met sociale bijstandsuitkering,2014,202,8625,0.0234203
Lichtervelde,36011,Nee,Personen met sociale bijstandsuitkering,2015,226,8612,0.0262425
Lichtervelde,36011,Nee,Personen met sociale bijstandsuitkering,2016,229,8688,0.0263582
Lichtervelde,36011,Nee,Personen met sociale bijstandsuitkering,2017,228,8760,0.0260274
Lichtervelde,36011,Nee,Personen met sociale bijstandsuitkering,2018,214,8793,0.0243375
Lichtervelde,36011,Nee,Personen met sociale bijstandsuitkering,2019,235,8926,0.0263276
Lichtervelde,36011,Nee,Personen met sociale bijstandsuitkering,2020,238,8943,0.026613
Lichtervelde,36011,Nee,Personen met sociale bijstandsuitkering,2021,253,8962,0.0282303
Lichtervelde,36011,Nee,Personen met sociale bijstandsuitkering,2022,273,9018,0.0302728
Moorslede,36012,Nee,Personen met sociale bijstandsuitkering,2011,360,10859,0.0331522
Moorslede,36012,Nee,Personen met sociale bijstandsuitkering,2012,355,10925,0.0324943
Moorslede,36012,Nee,Personen met sociale bijstandsuitkering,2013,346,10990,0.0314832
Moorslede,36012,Nee,Personen met sociale bijstandsuitkering,2014,354,10962,0.0322934
Moorslede,36012,Nee,Personen met sociale bijstandsuitkering,2015,359,10942,0.0328094
Moorslede,36012,Nee,Personen met sociale bijstandsuitkering,2016,356,10949,0.0325144
Moorslede,36012,Nee,Personen met sociale bijstandsuitkering,2017,364,11015,0.0330458
Moorslede,36012,Nee,Personen met sociale bijstandsuitkering,2018,352,11080,0.031769
Moorslede,36012,Nee,Personen met sociale bijstandsuitkering,2019,364,11250,0.0323556
Moorslede,36012,Nee,Personen met sociale bijstandsuitkering,2020,396,11442,0.0346093
Moorslede,36012,Nee,Personen met sociale bijstandsuitkering,2021,398,11445,0.034775
Moorslede,36012,Nee,Personen met sociale bijstandsuitkering,2022,432,11386,0.0379413
Roeselare,36015,Ja,Personen met sociale bijstandsuitkering,2011,2194,58137,0.0377384
Roeselare,36015,Ja,Personen met sociale bijstandsuitkering,2012,2187,58823,0.0371793
Roeselare,36015,Ja,Personen met sociale bijstandsuitkering,2013,2238,59340,0.0377149
Roeselare,36015,Ja,Personen met sociale bijstandsuitkering,2014,2351,59714,0.039371
Roeselare,36015,Ja,Personen met sociale bijstandsuitkering,2015,2389,60386,0.0395622
Roeselare,36015,Ja,Personen met sociale bijstandsuitkering,2016,2387,60999,0.0391318
Roeselare,36015,Ja,Personen met sociale bijstandsuitkering,2017,2445,61657,0.0396549
Roeselare,36015,Ja,Personen met sociale bijstandsuitkering,2018,2495,62301,0.0400475
Roeselare,36015,Ja,Personen met sociale bijstandsuitkering,2019,2642,62954,0.0419672
Roeselare,36015,Ja,Personen met sociale bijstandsuitkering,2020,2693,63478,0.0424241
Roeselare,36015,Ja,Personen met sociale bijstandsuitkering,2021,2773,63763,0.0434892
Roeselare,36015,Ja,Personen met sociale bijstandsuitkering,2022,2930,64495,0.0454299
Staden,36019,Nee,Personen met sociale bijstandsuitkering,2011,394,10979,0.0358867
Staden,36019,Nee,Personen met sociale bijstandsuitkering,2012,392,10951,0.0357958
Staden,36019,Nee,Personen met sociale bijstandsuitkering,2013,391,10949,0.035711
Staden,36019,Nee,Personen met sociale bijstandsuitkering,2014,400,11068,0.0361402
Staden,36019,Nee,Personen met sociale bijstandsuitkering,2015,394,11193,0.0352006
Staden,36019,Nee,Personen met sociale bijstandsuitkering,2016,391,11173,0.0349951
Staden,36019,Nee,Personen met sociale bijstandsuitkering,2017,386,11314,0.034117
Staden,36019,Nee,Personen met sociale bijstandsuitkering,2018,378,11376,0.0332278
Staden,36019,Nee,Personen met sociale bijstandsuitkering,2019,402,11489,0.03499
Staden,36019,Nee,Personen met sociale bijstandsuitkering,2020,398,11518,0.0345546
Staden,36019,Nee,Personen met sociale bijstandsuitkering,2021,403,11462,0.0351597
Staden,36019,Nee,Personen met sociale bijstandsuitkering,2022,408,11530,0.0353859
Dentergem,37002,Nee,Personen met sociale bijstandsuitkering,2011,247,8311,0.0297196
Dentergem,37002,Nee,Personen met sociale bijstandsuitkering,2012,246,8339,0.0294999
Dentergem,37002,Nee,Personen met sociale bijstandsuitkering,2013,245,8333,0.0294012
Dentergem,37002,Nee,Personen met sociale bijstandsuitkering,2014,234,8340,0.0280576
Dentergem,37002,Nee,Personen met sociale bijstandsuitkering,2015,220,8371,0.0262812
Dentergem,37002,Nee,Personen met sociale bijstandsuitkering,2016,225,8374,0.0268689
Dentergem,37002,Nee,Personen met sociale bijstandsuitkering,2017,214,8378,0.0255431
Dentergem,37002,Nee,Personen met sociale bijstandsuitkering,2018,208,8484,0.0245167
Dentergem,37002,Nee,Personen met sociale bijstandsuitkering,2019,203,8555,0.0237288
Dentergem,37002,Nee,Personen met sociale bijstandsuitkering,2020,198,8612,0.0229912
Dentergem,37002,Nee,Personen met sociale bijstandsuitkering,2021,198,8644,0.0229061
Dentergem,37002,Nee,Personen met sociale bijstandsuitkering,2022,196,8699,0.0225313
Meulebeke,37007,Nee,Personen met sociale bijstandsuitkering,2011,311,11071,0.0280914
Meulebeke,37007,Nee,Personen met sociale bijstandsuitkering,2012,311,11086,0.0280534
Meulebeke,37007,Nee,Personen met sociale bijstandsuitkering,2013,297,11075,0.0268172
Meulebeke,37007,Nee,Personen met sociale bijstandsuitkering,2014,285,11078,0.0257267
Meulebeke,37007,Nee,Personen met sociale bijstandsuitkering,2015,291,11023,0.0263993
Meulebeke,37007,Nee,Personen met sociale bijstandsuitkering,2016,278,11018,0.0252314
Meulebeke,37007,Nee,Personen met sociale bijstandsuitkering,2017,275,11041,0.0249072
Meulebeke,37007,Nee,Personen met sociale bijstandsuitkering,2018,266,10906,0.0243902
Meulebeke,37007,Nee,Personen met sociale bijstandsuitkering,2019,268,10860,0.0246777
Meulebeke,37007,Nee,Personen met sociale bijstandsuitkering,2020,283,10833,0.0261239
Meulebeke,37007,Nee,Personen met sociale bijstandsuitkering,2021,307,10885,0.028204
Meulebeke,37007,Nee,Personen met sociale bijstandsuitkering,2022,315,11010,0.0286104
Oostrozebeke,37010,Nee,Personen met sociale bijstandsuitkering,2011,176,7526,0.0233856
Oostrozebeke,37010,Nee,Personen met sociale bijstandsuitkering,2012,173,7556,0.0228957
Oostrozebeke,37010,Nee,Personen met sociale bijstandsuitkering,2013,178,7619,0.0233626
Oostrozebeke,37010,Nee,Personen met sociale bijstandsuitkering,2014,172,7678,0.0224017
Oostrozebeke,37010,Nee,Personen met sociale bijstandsuitkering,2015,173,7704,0.0224559
Oostrozebeke,37010,Nee,Personen met sociale bijstandsuitkering,2016,160,7700,0.0207792
Oostrozebeke,37010,Nee,Personen met sociale bijstandsuitkering,2017,159,7777,0.0204449
Oostrozebeke,37010,Nee,Personen met sociale bijstandsuitkering,2018,153,7849,0.0194929
Oostrozebeke,37010,Nee,Personen met sociale bijstandsuitkering,2019,172,7932,0.0216843
Oostrozebeke,37010,Nee,Personen met sociale bijstandsuitkering,2020,171,7956,0.0214932
Oostrozebeke,37010,Nee,Personen met sociale bijstandsuitkering,2021,153,7943,0.0192622
Oostrozebeke,37010,Nee,Personen met sociale bijstandsuitkering,2022,154,7972,0.0193176
Pittem,37011,Nee,Personen met sociale bijstandsuitkering,2011,199,6720,0.0296131
Pittem,37011,Nee,Personen met sociale bijstandsuitkering,2012,195,6763,0.0288334
Pittem,37011,Nee,Personen met sociale bijstandsuitkering,2013,204,6779,0.0300929
Pittem,37011,Nee,Personen met sociale bijstandsuitkering,2014,204,6758,0.0301864
Pittem,37011,Nee,Personen met sociale bijstandsuitkering,2015,193,6793,0.0284116
Pittem,37011,Nee,Personen met sociale bijstandsuitkering,2016,196,6723,0.0291537
Pittem,37011,Nee,Personen met sociale bijstandsuitkering,2017,180,6702,0.0268577
Pittem,37011,Nee,Personen met sociale bijstandsuitkering,2018,165,6752,0.0244372
Pittem,37011,Nee,Personen met sociale bijstandsuitkering,2019,173,6738,0.0256753
Pittem,37011,Nee,Personen met sociale bijstandsuitkering,2020,175,6717,0.0260533
Pittem,37011,Nee,Personen met sociale bijstandsuitkering,2021,178,6784,0.0262382
Pittem,37011,Nee,Personen met sociale bijstandsuitkering,2022,190,6793,0.02797
Ruiselede,37012,Nee,Personen met sociale bijstandsuitkering,2011,197,5201,0.0378773
Ruiselede,37012,Nee,Personen met sociale bijstandsuitkering,2012,186,5174,0.035949
Ruiselede,37012,Nee,Personen met sociale bijstandsuitkering,2013,180,5244,0.0343249
Ruiselede,37012,Nee,Personen met sociale bijstandsuitkering,2014,178,5253,0.0338854
Ruiselede,37012,Nee,Personen met sociale bijstandsuitkering,2015,188,5263,0.0357211
Ruiselede,37012,Nee,Personen met sociale bijstandsuitkering,2016,186,5363,0.0346821
Ruiselede,37012,Nee,Personen met sociale bijstandsuitkering,2017,175,5395,0.0324374
Ruiselede,37012,Nee,Personen met sociale bijstandsuitkering,2018,166,5387,0.0308149
Ruiselede,37012,Nee,Personen met sociale bijstandsuitkering,2019,163,5358,0.0304218
Ruiselede,37012,Nee,Personen met sociale bijstandsuitkering,2020,160,5368,0.0298063
Ruiselede,37012,Nee,Personen met sociale bijstandsuitkering,2021,138,5379,0.0256553
Ruiselede,37012,Nee,Personen met sociale bijstandsuitkering,2022,147,5444,0.0270022
Tielt,37015,Nee,Personen met sociale bijstandsuitkering,2011,644,19714,0.0326671
Tielt,37015,Nee,Personen met sociale bijstandsuitkering,2012,637,19922,0.0319747
Tielt,37015,Nee,Personen met sociale bijstandsuitkering,2013,646,19974,0.032342
Tielt,37015,Nee,Personen met sociale bijstandsuitkering,2014,625,19968,0.0313001
Tielt,37015,Nee,Personen met sociale bijstandsuitkering,2015,625,20070,0.031141
Tielt,37015,Nee,Personen met sociale bijstandsuitkering,2016,626,20159,0.0310531
Tielt,37015,Nee,Personen met sociale bijstandsuitkering,2017,638,20301,0.031427
Tielt,37015,Nee,Personen met sociale bijstandsuitkering,2018,605,20422,0.0296249
Tielt,37015,Nee,Personen met sociale bijstandsuitkering,2019,662,20502,0.0322895
Tielt,37015,Nee,Personen met sociale bijstandsuitkering,2020,687,20603,0.0333447
Tielt,37015,Nee,Personen met sociale bijstandsuitkering,2021,661,20390,0.0324179
Tielt,37015,Nee,Personen met sociale bijstandsuitkering,2022,700,20500,0.0341463
Wielsbeke,37017,Nee,Personen met sociale bijstandsuitkering,2011,211,9177,0.0229923
Wielsbeke,37017,Nee,Personen met sociale bijstandsuitkering,2012,212,9188,0.0230736
Wielsbeke,37017,Nee,Personen met sociale bijstandsuitkering,2013,212,9201,0.023041
Wielsbeke,37017,Nee,Personen met sociale bijstandsuitkering,2014,227,9367,0.024234
Wielsbeke,37017,Nee,Personen met sociale bijstandsuitkering,2015,234,9440,0.0247881
Wielsbeke,37017,Nee,Personen met sociale bijstandsuitkering,2016,233,9525,0.0244619
Wielsbeke,37017,Nee,Personen met sociale bijstandsuitkering,2017,233,9573,0.0243393
Wielsbeke,37017,Nee,Personen met sociale bijstandsuitkering,2018,241,9584,0.0251461
Wielsbeke,37017,Nee,Personen met sociale bijstandsuitkering,2019,242,9641,0.0251011
Wielsbeke,37017,Nee,Personen met sociale bijstandsuitkering,2020,244,9833,0.0248144
Wielsbeke,37017,Nee,Personen met sociale bijstandsuitkering,2021,238,9851,0.02416
Wielsbeke,37017,Nee,Personen met sociale bijstandsuitkering,2022,251,9917,0.0253101
Wingene,37018,Nee,Personen met sociale bijstandsuitkering,2011,403,13892,0.0290095
Wingene,37018,Nee,Personen met sociale bijstandsuitkering,2012,406,13949,0.029106
Wingene,37018,Nee,Personen met sociale bijstandsuitkering,2013,403,14036,0.0287119
Wingene,37018,Nee,Personen met sociale bijstandsuitkering,2014,390,14134,0.027593
Wingene,37018,Nee,Personen met sociale bijstandsuitkering,2015,373,14179,0.0263065
Wingene,37018,Nee,Personen met sociale bijstandsuitkering,2016,351,14209,0.0247027
Wingene,37018,Nee,Personen met sociale bijstandsuitkering,2017,355,14158,0.0250742
Wingene,37018,Nee,Personen met sociale bijstandsuitkering,2018,330,14243,0.0231693
Wingene,37018,Nee,Personen met sociale bijstandsuitkering,2019,329,14263,0.0230667
Wingene,37018,Nee,Personen met sociale bijstandsuitkering,2020,335,14429,0.0232171
Wingene,37018,Nee,Personen met sociale bijstandsuitkering,2021,337,14699,0.0229267
Wingene,37018,Nee,Personen met sociale bijstandsuitkering,2022,364,14852,0.0245085
Ardooie,37020,Nee,Personen met sociale bijstandsuitkering,2011,241,9060,0.0266004
Ardooie,37020,Nee,Personen met sociale bijstandsuitkering,2012,240,9088,0.0264085
