Gemeente,NIS-code,Centrumstad,Indicator,Jaar,Procent
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2002,0.0
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2003,0.01307
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2004,0.0274
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2005,0.01875
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2006,0.00633
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2007,0.01198
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2008,0.01796
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2009,0.02198
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2010,0.01047
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2011,0.01058
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2012,0.01622
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2013,0.02809
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2014,0.03261
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2015,0.04678
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2016,0.04762
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2017,0.04878
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2018,0.03247
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2019,0.03871
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2020,0.0596
Lendelede,34025,Nee,Kansarmoede-index Kind en Gezin,2021,0.05333
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2001,0.17154
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2002,0.17825
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2003,0.16357
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2004,0.15089
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2005,0.14542
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2006,0.16635
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2007,0.20265
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2008,0.23616
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2009,0.22694
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2010,0.2228
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2011,0.24785
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2012,0.25579
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2013,0.25862
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2014,0.23589
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2015,0.21634
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2016,0.20303
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2017,0.20886
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2018,0.2052
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2019,0.22745
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2020,0.20461
Menen,34027,Nee,Kansarmoede-index Kind en Gezin,2021,0.19712
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2001,0.03033
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2002,0.02301
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2003,0.03027
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2004,0.02572
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2005,0.02936
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2006,0.01864
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2007,0.02703
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2008,0.02783
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2009,0.04248
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2010,0.0438
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2011,0.05641
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2012,0.07311
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2013,0.07821
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2014,0.08311
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2015,0.07755
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2016,0.08974
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2017,0.0965
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2018,0.11132
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2019,0.10884
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2020,0.10516
Waregem,34040,Nee,Kansarmoede-index Kind en Gezin,2021,0.09589
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2001,0.05118
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2002,0.04299
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2003,0.04302
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2004,0.04043
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2005,0.03882
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2006,0.03308
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2007,0.04258
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2008,0.05447
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2009,0.049
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2010,0.06207
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2011,0.07692
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2012,0.08721
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2013,0.0867
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2014,0.07425
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2015,0.07336
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2016,0.08144
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2017,0.09899
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2018,0.09221
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2019,0.08814
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2020,0.06964
Wevelgem,34041,Nee,Kansarmoede-index Kind en Gezin,2021,0.07229
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2001,0.01102
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2002,0.01613
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2003,0.01395
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2004,0.0125
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2005,0.00405
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2006,0.00903
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2007,0.01259
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2008,0.02244
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2009,0.02399
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2010,0.02216
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2011,0.02752
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2012,0.02291
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2013,0.01759
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2014,0.01601
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2015,0.03073
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2016,0.03659
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2017,0.04036
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2018,0.04412
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2019,0.04161
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2020,0.03922
Zwevegem,34042,Nee,Kansarmoede-index Kind en Gezin,2021,0.0366
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2001,0.0
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2002,0.0122
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2003,0.01333
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2004,0.0
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2005,0.0
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2006,0.01639
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2007,0.04762
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2008,0.01493
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2009,0.02667
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2010,0.05263
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2011,0.02597
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2012,0.02778
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2013,0.01351
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2014,0.05556
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2015,0.07692
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2016,0.10606
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2017,0.08475
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2018,0.08929
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2019,0.07547
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2020,0.13333
Spiere-Helkijn,34043,Nee,Kansarmoede-index Kind en Gezin,2021,0.08333
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2001,0.05921
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2002,0.05769
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2003,0.03719
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2004,0.04017
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2005,0.03965
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2006,0.04691
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2007,0.04781
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2008,0.05653
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2009,0.04415
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2010,0.06757
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2011,0.07661
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2012,0.0823
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2013,0.08977
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2014,0.11155
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2015,0.15728
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2016,0.13566
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2017,0.13112
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2018,0.11789
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2019,0.13142
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2020,0.12639
Bredene,35002,Nee,Kansarmoede-index Kind en Gezin,2021,0.12895
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2001,0.02145
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2002,0.01653
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2003,0.02941
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2004,0.02128
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2005,0.01935
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2006,0.03625
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2007,0.0423
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2008,0.05962
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2009,0.05149
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2010,0.04156
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2011,0.0585
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2012,0.07937
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2013,0.08669
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2014,0.0871
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2015,0.0828
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2016,0.08807
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2017,0.08696
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2018,0.10704
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2019,0.12836
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2020,0.12654
Gistel,35005,Nee,Kansarmoede-index Kind en Gezin,2021,0.1148
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2001,0.05897
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2002,0.0516
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2003,0.03906
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2004,0.05897
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2005,0.05072
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2006,0.05459
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2007,0.04709
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2008,0.05556
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2009,0.07359
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2010,0.06098
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2011,0.06262
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2012,0.07692
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2013,0.08889
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2014,0.1078
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2015,0.09692
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2016,0.08811
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2017,0.06682
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2018,0.08121
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2019,0.09367
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2020,0.11839
Ichtegem,35006,Nee,Kansarmoede-index Kind en Gezin,2021,0.10697
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2001,0.20248
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2002,0.17354
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2003,0.1153
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2004,0.07209
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2005,0.04668
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2006,0.05141
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2007,0.04726
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2008,0.04412
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2009,0.05868
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2010,0.08095
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2011,0.14286
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2012,0.16883
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2013,0.16834
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2014,0.15821
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2015,0.17143
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2016,0.15976
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2017,0.18378
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2018,0.17465
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2019,0.16379
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2020,0.14907
Middelkerke,35011,Nee,Kansarmoede-index Kind en Gezin,2021,0.14331
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2001,0.13345
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2002,0.1312
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2003,0.11322
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2004,0.09971
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2005,0.07822
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2006,0.08643
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2007,0.10104
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2008,0.11241
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2009,0.12034
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2010,0.16088
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2011,0.21287
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2012,0.26732
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2013,0.27408
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2014,0.24987
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2015,0.26122
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2016,0.29565
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2017,0.33993
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2018,0.34154
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2019,0.30109
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2020,0.28938
Oostende,35013,Ja,Kansarmoede-index Kind en Gezin,2021,0.26893
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2001,0.01245
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2002,0.02542
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2003,0.0315
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2004,0.0249
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2005,0.04247
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2006,0.01873
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2007,0.02867
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2008,0.02527
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2009,0.02672
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2010,0.0438
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2011,0.04626
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2012,0.0438
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2013,0.0738
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2014,0.06084
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2015,0.05019
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2016,0.03346
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2017,0.05594
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2018,0.09579
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2019,0.08235
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2020,0.10526
Oudenburg,35014,Nee,Kansarmoede-index Kind en Gezin,2021,0.09127
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2001,0.07823
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2002,0.11508
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2003,0.09091
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2004,0.07725
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2005,0.03614
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2006,0.04724
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2007,0.05556
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2008,0.06178
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2009,0.0535
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2010,0.07874
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2011,0.08502
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2012,0.10895
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2013,0.09524
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2014,0.09292
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2015,0.09756
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2016,0.16216
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2017,0.17241
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2018,0.18468
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2019,0.19704
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2020,0.23196
De Haan,35029,Nee,Kansarmoede-index Kind en Gezin,2021,0.21801
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2001,0.03922
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2002,0.03583
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2003,0.02703
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2004,0.03425
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2005,0.05051
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2006,0.04505
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2007,0.03529
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2008,0.02356
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2009,0.01471
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2010,0.03107
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2011,0.04983
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2012,0.07962
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2013,0.07092
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2014,0.0411
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2015,0.03285
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2016,0.03169
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2017,0.05556
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2018,0.05556
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2019,0.05185
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2020,0.0597
Hooglede,36006,Nee,Kansarmoede-index Kind en Gezin,2021,0.06316
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2001,0.03165
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2002,0.0254
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2003,0.04167
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2004,0.04248
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2005,0.06552
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2006,0.0639
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2007,0.0559
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2008,0.04518
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2009,0.04294
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2010,0.03548
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2011,0.0228
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2012,0.05075
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2013,0.05158
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2014,0.04518
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2015,0.05484
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2016,0.05017
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2017,0.06149
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2018,0.0506
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2019,0.05848
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2020,0.05935
Ingelmunster,36007,Nee,Kansarmoede-index Kind en Gezin,2021,0.05882
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2001,0.02038
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2002,0.01946
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2003,0.01509
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2004,0.02494
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2005,0.03639
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2006,0.03117
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2007,0.03125
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2008,0.02765
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2009,0.02882
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2010,0.0279
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2011,0.02987
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2012,0.03612
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2013,0.05474
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2014,0.06511
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2015,0.0824
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2016,0.07506
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2017,0.07729
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2018,0.07407
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2019,0.08964
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2020,0.10193
Izegem,36008,Nee,Kansarmoede-index Kind en Gezin,2021,0.11016
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2001,0.05155
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2002,0.0414
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2003,0.04693
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2004,0.0411
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2005,0.02952
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2006,0.02649
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2007,0.02548
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2008,0.01709
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2009,0.02532
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2010,0.04601
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2011,0.04545
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2012,0.0304
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2013,0.02236
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2014,0.03754
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2015,0.04392
Ledegem,36010,Nee,Kansarmoede-index Kind en Gezin,2016,0.05054
