Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal personen met een IGO of GIB,Aantal inwoners van 65 jaar en ouder,Procent
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2007,85,3441,0.0247021
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2008,93,3488,0.0266628
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2009,92,3572,0.0257559
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2010,91,3660,0.0248634
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2011,105,3713,0.028279
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2012,107,3838,0.0278791
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2013,93,3924,0.0237003
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2014,98,3982,0.0246107
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2015,108,4078,0.0264836
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2016,109,4146,0.0262904
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2017,101,4221,0.023928
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2018,95,4331,0.0219349
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2019,90,4399,0.0204592
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2020,97,4484,0.0216325
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2021,99,4570,0.021663
Kontich,11024,Nee,Personen met inkomensgarantie voor ouderen,2022,91,4614,0.0197226
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2002,21,933,0.022508
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2003,22,971,0.0226571
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2004,19,980,0.0193878
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2005,20,1007,0.019861
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2006,21,1036,0.0202703
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2007,21,1057,0.0198675
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2008,22,1089,0.020202
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2009,22,1122,0.0196078
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2010,22,1174,0.0187394
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2011,22,1220,0.0180328
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2012,25,1275,0.0196078
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2013,29,1314,0.02207
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2014,30,1359,0.0220751
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2015,31,1409,0.0220014
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2016,28,1469,0.0190606
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2017,22,1510,0.0145695
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2018,24,1562,0.0153649
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2019,25,1612,0.0155087
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2020,31,1666,0.0186074
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2021,34,1696,0.0200472
Lint,11025,Nee,Personen met inkomensgarantie voor ouderen,2022,31,1742,0.0177956
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2002,164,5059,0.0324175
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2003,161,5097,0.0315872
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2004,145,5085,0.0285152
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2005,139,5096,0.0272763
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2006,131,5085,0.025762
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2007,131,5013,0.0261321
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2008,134,4999,0.0268054
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2009,140,5005,0.027972
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2010,138,5002,0.027589
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2011,145,5006,0.0289652
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2012,141,5069,0.0278161
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2013,149,5069,0.0293944
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2014,157,5093,0.0308266
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2015,156,5107,0.0305463
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2016,155,5104,0.0303683
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2017,160,5155,0.0310378
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2018,151,5173,0.02919
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2019,150,5259,0.0285225
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2020,145,5316,0.0272761
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2021,150,5336,0.0281109
Mortsel,11029,Nee,Personen met inkomensgarantie voor ouderen,2022,152,5370,0.0283054
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2002,67,1782,0.0375982
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2003,65,1770,0.0367232
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2004,62,1747,0.0354894
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2005,60,1745,0.034384
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2006,54,1733,0.0311598
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2007,53,1689,0.0313795
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2008,53,1668,0.0317746
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2009,52,1646,0.0315917
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2010,49,1659,0.0295359
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2011,53,1651,0.0321018
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2012,55,1672,0.0328947
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2013,58,1649,0.0351728
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2014,58,1670,0.0347305
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2015,56,1684,0.0332542
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2016,49,1681,0.0291493
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2017,42,1664,0.0252404
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2018,42,1696,0.0247642
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2019,43,1707,0.0251904
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2020,47,1717,0.0273733
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2021,44,1719,0.0255963
Niel,11030,Nee,Personen met inkomensgarantie voor ouderen,2022,46,1762,0.0261067
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2002,94,2486,0.0378117
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2003,91,2529,0.0359826
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2004,84,2616,0.0321101
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2005,77,2677,0.0287635
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2006,69,2730,0.0252747
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2007,66,2784,0.0237069
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2008,72,2864,0.0251397
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2009,66,2937,0.0224719
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2010,62,3055,0.0202946
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2011,66,3144,0.0209924
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2012,59,3281,0.0179823
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2013,61,3402,0.0179306
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2014,74,3530,0.0209632
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2015,70,3632,0.0192731
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2016,70,3746,0.0186866
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2017,68,3871,0.0175665
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2018,56,3974,0.0140916
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2019,57,4071,0.0140015
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2020,61,4200,0.0145238
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2021,70,4305,0.0162602
Ranst,11035,Nee,Personen met inkomensgarantie voor ouderen,2022,71,4388,0.0161805
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2002,116,2456,0.0472313
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2003,126,2481,0.050786
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2004,124,2564,0.0483619
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2005,119,2596,0.0458398
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2006,119,2617,0.0454719
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2007,113,2653,0.0425933
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2008,115,2671,0.043055
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2009,115,2668,0.0431034
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2010,103,2676,0.0384903
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2011,96,2704,0.035503
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2012,100,2776,0.0360231
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2013,100,2866,0.0348918
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2014,78,2909,0.0268133
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2015,83,2975,0.0278992
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2016,86,3010,0.0285714
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2017,81,2999,0.027009
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2018,76,3031,0.0250742
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2019,98,3167,0.0309441
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2020,93,3177,0.0292729
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2021,97,3196,0.0303504
Rumst,11037,Nee,Personen met inkomensgarantie voor ouderen,2022,94,3242,0.0289944
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2002,38,1215,0.0312757
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2003,37,1235,0.0299595
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2004,37,1260,0.0293651
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2005,40,1292,0.0309598
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2006,33,1305,0.0252874
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2007,38,1326,0.0286576
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2008,37,1353,0.0273466
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2009,37,1370,0.0270073
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2010,35,1381,0.025344
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2011,35,1387,0.0252343
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2012,36,1461,0.0246407
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2013,37,1521,0.0243261
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2014,40,1526,0.0262123
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2015,43,1548,0.0277778
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2016,44,1599,0.0275172
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2017,47,1639,0.028676
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2018,45,1668,0.0269784
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2019,47,1720,0.0273256
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2020,44,1756,0.0250569
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2021,43,1798,0.0239155
Schelle,11038,Nee,Personen met inkomensgarantie voor ouderen,2022,45,1845,0.0243902
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2002,123,3490,0.0352436
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2003,123,3639,0.0338005
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2004,112,3761,0.0297793
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2005,110,3840,0.0286458
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2006,109,3891,0.0280134
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2007,101,3899,0.0259041
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2008,98,4005,0.0244694
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2009,104,4102,0.0253535
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2010,101,4220,0.0239336
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2011,106,4309,0.0245997
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2012,103,4444,0.0231773
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2013,107,4530,0.0236203
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2014,102,4579,0.0222756
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2015,93,4682,0.0198633
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2016,91,4735,0.0192186
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2017,86,4758,0.0180748
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2018,87,4806,0.0181024
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2019,86,4845,0.0177503
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2020,85,4943,0.017196
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2021,88,5000,0.0176
Schilde,11039,Nee,Personen met inkomensgarantie voor ouderen,2022,90,5124,0.0175644
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2002,164,5962,0.0275075
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2003,151,6056,0.0249339
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2004,146,6144,0.023763
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2005,134,6247,0.0214503
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2006,136,6318,0.0215258
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2007,132,6347,0.0207972
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2008,132,6405,0.0206089
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2009,145,6523,0.022229
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2010,147,6672,0.0220324
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2011,150,6749,0.0222255
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2012,150,6875,0.0218182
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2013,162,6998,0.0231495
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2014,167,7021,0.0237858
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2015,183,7141,0.0256267
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2016,182,7223,0.0251973
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2017,197,7322,0.0269052
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2018,193,7409,0.0260494
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2019,194,7512,0.0258253
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2020,203,7630,0.0266055
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2021,208,7785,0.026718
Schoten,11040,Nee,Personen met inkomensgarantie voor ouderen,2022,207,7851,0.0263661
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2002,58,1981,0.0292781
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2003,57,2031,0.028065
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2004,51,2087,0.024437
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2005,49,2114,0.0231788
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2006,46,2176,0.0211397
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2007,49,2207,0.0222021
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2008,47,2273,0.0206775
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2009,43,2355,0.018259
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2010,46,2439,0.0188602
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2011,50,2510,0.0199203
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2012,54,2632,0.0205167
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2013,53,2746,0.0193008
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2014,55,2864,0.0192039
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2015,59,3039,0.0194143
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2016,55,3150,0.0174603
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2017,55,3290,0.0167173
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2018,59,3432,0.0171911
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2019,63,3597,0.0175146
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2020,75,3757,0.0199627
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2021,71,3847,0.0184559
Stabroek,11044,Nee,Personen met inkomensgarantie voor ouderen,2022,81,3985,0.0203262
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2002,84,1775,0.0473239
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2003,80,1816,0.0440529
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2004,71,1827,0.0388615
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2005,67,1859,0.0360409
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2006,62,1838,0.0337323
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2007,65,1823,0.0356555
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2008,65,1814,0.0358324
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2009,64,1827,0.0350301
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2010,62,1860,0.0333333
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2011,62,1887,0.0328564
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2012,60,1914,0.031348
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2013,66,1939,0.0340382
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2014,63,1941,0.0324575
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2015,67,1969,0.0340274
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2016,65,1998,0.0325325
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2017,72,2075,0.0346988
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2018,68,2124,0.0320151
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2019,67,2193,0.0305518
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2020,65,2243,0.028979
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2021,69,2301,0.029987
Wijnegem,11050,Nee,Personen met inkomensgarantie voor ouderen,2022,70,2371,0.0295234
Wommelgem,11052,Nee,Personen met inkomensgarantie voor ouderen,2002,75,1957,0.038324
Wommelgem,11052,Nee,Personen met inkomensgarantie voor ouderen,2003,70,2009,0.0348432
Wommelgem,11052,Nee,Personen met inkomensgarantie voor ouderen,2004,69,2043,0.0337739
Wommelgem,11052,Nee,Personen met inkomensgarantie voor ouderen,2005,69,2090,0.0330144
Wommelgem,11052,Nee,Personen met inkomensgarantie voor ouderen,2006,71,2131,0.0333177
Wommelgem,11052,Nee,Personen met inkomensgarantie voor ouderen,2007,66,2148,0.0307263
Wommelgem,11052,Nee,Personen met inkomensgarantie voor ouderen,2008,68,2177,0.0312356
