Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,"Aantal leerlingenkenmerken waaraan leerlingen van gewoon lager onderwijs voldoen, gesommeerd over alle leerlingen, naar woonplaats","Aantal leerlingen van gewoon lager onderwijs, naar woonplaats",OKI
Deinze,44083,Nee,Onderwijskansarmoede-indicator (OKI),2019,924,2952,0.313008
Deinze,44083,Nee,Onderwijskansarmoede-indicator (OKI),2020,1396,2937,0.475315
Deinze,44083,Nee,Onderwijskansarmoede-indicator (OKI),2021,1360,2878,0.47255
Aalter,44084,Nee,Onderwijskansarmoede-indicator (OKI),2009,599,1839,0.325721
Aalter,44084,Nee,Onderwijskansarmoede-indicator (OKI),2010,497,1726,0.287949
Aalter,44084,Nee,Onderwijskansarmoede-indicator (OKI),2011,488,1729,0.282244
Aalter,44084,Nee,Onderwijskansarmoede-indicator (OKI),2012,460,1755,0.262108
Aalter,44084,Nee,Onderwijskansarmoede-indicator (OKI),2013,457,1762,0.259364
Aalter,44084,Nee,Onderwijskansarmoede-indicator (OKI),2014,453,1761,0.25724
Aalter,44084,Nee,Onderwijskansarmoede-indicator (OKI),2015,463,1782,0.25982
Aalter,44084,Nee,Onderwijskansarmoede-indicator (OKI),2016,530,1828,0.289934
Aalter,44084,Nee,Onderwijskansarmoede-indicator (OKI),2017,540,1859,0.290479
Aalter,44084,Nee,Onderwijskansarmoede-indicator (OKI),2018,556,1835,0.302997
Aalter,44084,Nee,Onderwijskansarmoede-indicator (OKI),2019,599,1901,0.315097
Aalter,44084,Nee,Onderwijskansarmoede-indicator (OKI),2020,714,1845,0.386992
Aalter,44084,Nee,Onderwijskansarmoede-indicator (OKI),2021,701,1794,0.390747
Lievegem,44085,Nee,Onderwijskansarmoede-indicator (OKI),2009,658,1551,0.424242
Lievegem,44085,Nee,Onderwijskansarmoede-indicator (OKI),2010,589,1485,0.396633
Lievegem,44085,Nee,Onderwijskansarmoede-indicator (OKI),2011,591,1464,0.403689
Lievegem,44085,Nee,Onderwijskansarmoede-indicator (OKI),2012,565,1444,0.391274
Lievegem,44085,Nee,Onderwijskansarmoede-indicator (OKI),2013,580,1429,0.405878
Lievegem,44085,Nee,Onderwijskansarmoede-indicator (OKI),2014,589,1463,0.402597
Lievegem,44085,Nee,Onderwijskansarmoede-indicator (OKI),2015,573,1521,0.376726
Lievegem,44085,Nee,Onderwijskansarmoede-indicator (OKI),2016,602,1601,0.376015
Lievegem,44085,Nee,Onderwijskansarmoede-indicator (OKI),2017,641,1643,0.39014
Lievegem,44085,Nee,Onderwijskansarmoede-indicator (OKI),2018,585,1616,0.362005
Lievegem,44085,Nee,Onderwijskansarmoede-indicator (OKI),2019,621,1605,0.386916
Lievegem,44085,Nee,Onderwijskansarmoede-indicator (OKI),2020,786,1621,0.484886
Lievegem,44085,Nee,Onderwijskansarmoede-indicator (OKI),2021,776,1585,0.48959
Oudenaarde,45035,Nee,Onderwijskansarmoede-indicator (OKI),2009,834,1712,0.48715
Oudenaarde,45035,Nee,Onderwijskansarmoede-indicator (OKI),2010,810,1695,0.477876
Oudenaarde,45035,Nee,Onderwijskansarmoede-indicator (OKI),2011,748,1688,0.443128
Oudenaarde,45035,Nee,Onderwijskansarmoede-indicator (OKI),2012,780,1688,0.462085
Oudenaarde,45035,Nee,Onderwijskansarmoede-indicator (OKI),2013,813,1718,0.473225
Oudenaarde,45035,Nee,Onderwijskansarmoede-indicator (OKI),2014,715,1711,0.417884
Oudenaarde,45035,Nee,Onderwijskansarmoede-indicator (OKI),2015,844,1820,0.463736
Oudenaarde,45035,Nee,Onderwijskansarmoede-indicator (OKI),2016,796,1903,0.418287
Oudenaarde,45035,Nee,Onderwijskansarmoede-indicator (OKI),2017,822,1962,0.41896
Oudenaarde,45035,Nee,Onderwijskansarmoede-indicator (OKI),2018,874,1984,0.440524
Oudenaarde,45035,Nee,Onderwijskansarmoede-indicator (OKI),2019,972,2040,0.476471
Oudenaarde,45035,Nee,Onderwijskansarmoede-indicator (OKI),2020,1270,2068,0.61412
Oudenaarde,45035,Nee,Onderwijskansarmoede-indicator (OKI),2021,1365,1990,0.68593
Ronse,45041,Nee,Onderwijskansarmoede-indicator (OKI),2009,2379,1447,1.64409
Ronse,45041,Nee,Onderwijskansarmoede-indicator (OKI),2010,2403,1428,1.68277
Ronse,45041,Nee,Onderwijskansarmoede-indicator (OKI),2011,2609,1485,1.7569
Ronse,45041,Nee,Onderwijskansarmoede-indicator (OKI),2012,2607,1506,1.73108
Ronse,45041,Nee,Onderwijskansarmoede-indicator (OKI),2013,2826,1553,1.8197
Ronse,45041,Nee,Onderwijskansarmoede-indicator (OKI),2014,2938,1598,1.83855
Ronse,45041,Nee,Onderwijskansarmoede-indicator (OKI),2015,3169,1688,1.87737
Ronse,45041,Nee,Onderwijskansarmoede-indicator (OKI),2016,3418,1777,1.92347
Ronse,45041,Nee,Onderwijskansarmoede-indicator (OKI),2017,3647,1821,2.00275
Ronse,45041,Nee,Onderwijskansarmoede-indicator (OKI),2018,3631,1864,1.94796
Ronse,45041,Nee,Onderwijskansarmoede-indicator (OKI),2019,3811,1917,1.988
Ronse,45041,Nee,Onderwijskansarmoede-indicator (OKI),2020,4018,1904,2.11029
Ronse,45041,Nee,Onderwijskansarmoede-indicator (OKI),2021,4041,1889,2.13923
Brakel,45059,Nee,Onderwijskansarmoede-indicator (OKI),2009,333,823,0.404617
Brakel,45059,Nee,Onderwijskansarmoede-indicator (OKI),2010,378,834,0.453237
Brakel,45059,Nee,Onderwijskansarmoede-indicator (OKI),2011,303,849,0.35689
Brakel,45059,Nee,Onderwijskansarmoede-indicator (OKI),2012,349,855,0.408187
Brakel,45059,Nee,Onderwijskansarmoede-indicator (OKI),2013,274,866,0.316397
Brakel,45059,Nee,Onderwijskansarmoede-indicator (OKI),2014,293,903,0.324474
Brakel,45059,Nee,Onderwijskansarmoede-indicator (OKI),2015,301,911,0.330406
Brakel,45059,Nee,Onderwijskansarmoede-indicator (OKI),2016,320,930,0.344086
Brakel,45059,Nee,Onderwijskansarmoede-indicator (OKI),2017,320,911,0.351262
Brakel,45059,Nee,Onderwijskansarmoede-indicator (OKI),2018,319,946,0.337209
Brakel,45059,Nee,Onderwijskansarmoede-indicator (OKI),2019,354,923,0.383532
Brakel,45059,Nee,Onderwijskansarmoede-indicator (OKI),2020,464,905,0.512707
Brakel,45059,Nee,Onderwijskansarmoede-indicator (OKI),2021,450,882,0.510204
Kluisbergen,45060,Nee,Onderwijskansarmoede-indicator (OKI),2009,243,434,0.559908
Kluisbergen,45060,Nee,Onderwijskansarmoede-indicator (OKI),2010,241,433,0.556582
Kluisbergen,45060,Nee,Onderwijskansarmoede-indicator (OKI),2011,175,427,0.409836
Kluisbergen,45060,Nee,Onderwijskansarmoede-indicator (OKI),2012,223,425,0.524706
Kluisbergen,45060,Nee,Onderwijskansarmoede-indicator (OKI),2013,208,431,0.482599
Kluisbergen,45060,Nee,Onderwijskansarmoede-indicator (OKI),2014,208,435,0.478161
Kluisbergen,45060,Nee,Onderwijskansarmoede-indicator (OKI),2015,222,472,0.470339
Kluisbergen,45060,Nee,Onderwijskansarmoede-indicator (OKI),2016,222,481,0.461538
Kluisbergen,45060,Nee,Onderwijskansarmoede-indicator (OKI),2017,216,482,0.448133
Kluisbergen,45060,Nee,Onderwijskansarmoede-indicator (OKI),2018,169,482,0.350622
Kluisbergen,45060,Nee,Onderwijskansarmoede-indicator (OKI),2019,222,458,0.484716
Kluisbergen,45060,Nee,Onderwijskansarmoede-indicator (OKI),2020,206,429,0.480186
Kluisbergen,45060,Nee,Onderwijskansarmoede-indicator (OKI),2021,201,422,0.476303
Wortegem-Petegem,45061,Nee,Onderwijskansarmoede-indicator (OKI),2009,110,441,0.249433
Wortegem-Petegem,45061,Nee,Onderwijskansarmoede-indicator (OKI),2010,106,436,0.243119
Wortegem-Petegem,45061,Nee,Onderwijskansarmoede-indicator (OKI),2011,101,415,0.243373
Wortegem-Petegem,45061,Nee,Onderwijskansarmoede-indicator (OKI),2012,107,412,0.259709
Wortegem-Petegem,45061,Nee,Onderwijskansarmoede-indicator (OKI),2013,108,403,0.26799
Wortegem-Petegem,45061,Nee,Onderwijskansarmoede-indicator (OKI),2014,97,412,0.235437
Wortegem-Petegem,45061,Nee,Onderwijskansarmoede-indicator (OKI),2015,74,391,0.189258
Wortegem-Petegem,45061,Nee,Onderwijskansarmoede-indicator (OKI),2016,70,404,0.173267
Wortegem-Petegem,45061,Nee,Onderwijskansarmoede-indicator (OKI),2017,61,412,0.148058
Wortegem-Petegem,45061,Nee,Onderwijskansarmoede-indicator (OKI),2018,61,434,0.140553
Wortegem-Petegem,45061,Nee,Onderwijskansarmoede-indicator (OKI),2019,57,428,0.133178
Wortegem-Petegem,45061,Nee,Onderwijskansarmoede-indicator (OKI),2020,119,420,0.283333
Wortegem-Petegem,45061,Nee,Onderwijskansarmoede-indicator (OKI),2021,126,438,0.287671
Horebeke,45062,Nee,Onderwijskansarmoede-indicator (OKI),2009,27,131,0.206107
Horebeke,45062,Nee,Onderwijskansarmoede-indicator (OKI),2010,31,130,0.238462
Horebeke,45062,Nee,Onderwijskansarmoede-indicator (OKI),2011,34,134,0.253731
Horebeke,45062,Nee,Onderwijskansarmoede-indicator (OKI),2012,24,132,0.181818
Horebeke,45062,Nee,Onderwijskansarmoede-indicator (OKI),2013,19,126,0.150794
Horebeke,45062,Nee,Onderwijskansarmoede-indicator (OKI),2014,35,149,0.234899
Horebeke,45062,Nee,Onderwijskansarmoede-indicator (OKI),2015,26,138,0.188406
Horebeke,45062,Nee,Onderwijskansarmoede-indicator (OKI),2016,32,142,0.225352
Horebeke,45062,Nee,Onderwijskansarmoede-indicator (OKI),2017,26,135,0.192593
Horebeke,45062,Nee,Onderwijskansarmoede-indicator (OKI),2018,28,132,0.212121
Horebeke,45062,Nee,Onderwijskansarmoede-indicator (OKI),2019,18,120,0.15
Horebeke,45062,Nee,Onderwijskansarmoede-indicator (OKI),2020,33,112,0.294643
Horebeke,45062,Nee,Onderwijskansarmoede-indicator (OKI),2021,34,104,0.326923
Lierde,45063,Nee,Onderwijskansarmoede-indicator (OKI),2009,138,385,0.358442
Lierde,45063,Nee,Onderwijskansarmoede-indicator (OKI),2010,172,394,0.436548
Lierde,45063,Nee,Onderwijskansarmoede-indicator (OKI),2011,160,396,0.40404
Lierde,45063,Nee,Onderwijskansarmoede-indicator (OKI),2012,158,395,0.4
Lierde,45063,Nee,Onderwijskansarmoede-indicator (OKI),2013,150,432,0.347222
Lierde,45063,Nee,Onderwijskansarmoede-indicator (OKI),2014,119,454,0.262115
Lierde,45063,Nee,Onderwijskansarmoede-indicator (OKI),2015,140,450,0.311111
Lierde,45063,Nee,Onderwijskansarmoede-indicator (OKI),2016,145,471,0.307856
Lierde,45063,Nee,Onderwijskansarmoede-indicator (OKI),2017,133,453,0.293598
Lierde,45063,Nee,Onderwijskansarmoede-indicator (OKI),2018,128,459,0.278867
Lierde,45063,Nee,Onderwijskansarmoede-indicator (OKI),2019,156,440,0.354545
Lierde,45063,Nee,Onderwijskansarmoede-indicator (OKI),2020,167,423,0.394799
Lierde,45063,Nee,Onderwijskansarmoede-indicator (OKI),2021,200,447,0.447427
Maarkedal,45064,Nee,Onderwijskansarmoede-indicator (OKI),2009,146,415,0.351807
Maarkedal,45064,Nee,Onderwijskansarmoede-indicator (OKI),2010,150,423,0.35461
Maarkedal,45064,Nee,Onderwijskansarmoede-indicator (OKI),2011,103,405,0.254321
Maarkedal,45064,Nee,Onderwijskansarmoede-indicator (OKI),2012,93,398,0.233668
Maarkedal,45064,Nee,Onderwijskansarmoede-indicator (OKI),2013,100,399,0.250627
Maarkedal,45064,Nee,Onderwijskansarmoede-indicator (OKI),2014,71,380,0.186842
Maarkedal,45064,Nee,Onderwijskansarmoede-indicator (OKI),2015,82,403,0.203474
Maarkedal,45064,Nee,Onderwijskansarmoede-indicator (OKI),2016,69,375,0.184
Maarkedal,45064,Nee,Onderwijskansarmoede-indicator (OKI),2017,63,379,0.166227
Maarkedal,45064,Nee,Onderwijskansarmoede-indicator (OKI),2018,73,374,0.195187
Maarkedal,45064,Nee,Onderwijskansarmoede-indicator (OKI),2019,85,380,0.223684
Maarkedal,45064,Nee,Onderwijskansarmoede-indicator (OKI),2020,124,374,0.331551
Maarkedal,45064,Nee,Onderwijskansarmoede-indicator (OKI),2021,132,353,0.373938
Zwalm,45065,Nee,Onderwijskansarmoede-indicator (OKI),2009,173,550,0.314545
Zwalm,45065,Nee,Onderwijskansarmoede-indicator (OKI),2010,164,541,0.303142
Zwalm,45065,Nee,Onderwijskansarmoede-indicator (OKI),2011,161,561,0.286988
Zwalm,45065,Nee,Onderwijskansarmoede-indicator (OKI),2012,146,583,0.250429
Zwalm,45065,Nee,Onderwijskansarmoede-indicator (OKI),2013,193,601,0.321131
Zwalm,45065,Nee,Onderwijskansarmoede-indicator (OKI),2014,140,601,0.232945
Zwalm,45065,Nee,Onderwijskansarmoede-indicator (OKI),2015,108,587,0.183986
Zwalm,45065,Nee,Onderwijskansarmoede-indicator (OKI),2016,109,579,0.188256
Zwalm,45065,Nee,Onderwijskansarmoede-indicator (OKI),2017,127,562,0.225979
Zwalm,45065,Nee,Onderwijskansarmoede-indicator (OKI),2018,117,527,0.22201100000000001
Zwalm,45065,Nee,Onderwijskansarmoede-indicator (OKI),2019,100,523,0.191205
Zwalm,45065,Nee,Onderwijskansarmoede-indicator (OKI),2020,189,507,0.372781
Zwalm,45065,Nee,Onderwijskansarmoede-indicator (OKI),2021,199,504,0.394841
Kruisem,45068,Nee,Onderwijskansarmoede-indicator (OKI),2009,320,952,0.336134
Kruisem,45068,Nee,Onderwijskansarmoede-indicator (OKI),2010,307,966,0.317805
Kruisem,45068,Nee,Onderwijskansarmoede-indicator (OKI),2011,274,1012,0.270751
Kruisem,45068,Nee,Onderwijskansarmoede-indicator (OKI),2012,251,1016,0.247047
Kruisem,45068,Nee,Onderwijskansarmoede-indicator (OKI),2013,251,1016,0.247047
Kruisem,45068,Nee,Onderwijskansarmoede-indicator (OKI),2014,243,1047,0.232092
Kruisem,45068,Nee,Onderwijskansarmoede-indicator (OKI),2015,260,1099,0.236579
Kruisem,45068,Nee,Onderwijskansarmoede-indicator (OKI),2016,246,1106,0.222423
Kruisem,45068,Nee,Onderwijskansarmoede-indicator (OKI),2017,263,1091,0.241063
Kruisem,45068,Nee,Onderwijskansarmoede-indicator (OKI),2018,256,1099,0.232939
Kruisem,45068,Nee,Onderwijskansarmoede-indicator (OKI),2019,255,1049,0.243089
Kruisem,45068,Nee,Onderwijskansarmoede-indicator (OKI),2020,366,1066,0.34334
Kruisem,45068,Nee,Onderwijskansarmoede-indicator (OKI),2021,383,1037,0.369335
Beveren,46003,Nee,Onderwijskansarmoede-indicator (OKI),2009,1622,2897,0.55989
Beveren,46003,Nee,Onderwijskansarmoede-indicator (OKI),2010,1529,2826,0.541047
Beveren,46003,Nee,Onderwijskansarmoede-indicator (OKI),2011,1505,2784,0.540589
Beveren,46003,Nee,Onderwijskansarmoede-indicator (OKI),2012,1438,2781,0.51708
Beveren,46003,Nee,Onderwijskansarmoede-indicator (OKI),2013,1362,2800,0.486429
Beveren,46003,Nee,Onderwijskansarmoede-indicator (OKI),2014,1430,2884,0.495839
Beveren,46003,Nee,Onderwijskansarmoede-indicator (OKI),2015,1467,2913,0.503605
Beveren,46003,Nee,Onderwijskansarmoede-indicator (OKI),2016,1608,3024,0.531746
Beveren,46003,Nee,Onderwijskansarmoede-indicator (OKI),2017,1483,3120,0.475321
Beveren,46003,Nee,Onderwijskansarmoede-indicator (OKI),2018,1637,3184,0.514133
Beveren,46003,Nee,Onderwijskansarmoede-indicator (OKI),2019,1737,3212,0.540785
Beveren,46003,Nee,Onderwijskansarmoede-indicator (OKI),2020,2099,3186,0.65882
Beveren,46003,Nee,Onderwijskansarmoede-indicator (OKI),2021,2044,3186,0.641557
Kruibeke,46013,Nee,Onderwijskansarmoede-indicator (OKI),2009,629,1021,0.616063
Kruibeke,46013,Nee,Onderwijskansarmoede-indicator (OKI),2010,550,1033,0.53243
Kruibeke,46013,Nee,Onderwijskansarmoede-indicator (OKI),2011,651,1040,0.625962
Kruibeke,46013,Nee,Onderwijskansarmoede-indicator (OKI),2012,622,1062,0.585687
Kruibeke,46013,Nee,Onderwijskansarmoede-indicator (OKI),2013,560,1104,0.507246
Kruibeke,46013,Nee,Onderwijskansarmoede-indicator (OKI),2014,599,1142,0.524518
Kruibeke,46013,Nee,Onderwijskansarmoede-indicator (OKI),2015,581,1176,0.494048
Kruibeke,46013,Nee,Onderwijskansarmoede-indicator (OKI),2016,686,1203,0.570241
Kruibeke,46013,Nee,Onderwijskansarmoede-indicator (OKI),2017,608,1209,0.502895
Kruibeke,46013,Nee,Onderwijskansarmoede-indicator (OKI),2018,621,1218,0.509852
Kruibeke,46013,Nee,Onderwijskansarmoede-indicator (OKI),2019,657,1220,0.538525
Kruibeke,46013,Nee,Onderwijskansarmoede-indicator (OKI),2020,946,1204,0.785714
Kruibeke,46013,Nee,Onderwijskansarmoede-indicator (OKI),2021,956,1186,0.806071
Lokeren,46014,Nee,Onderwijskansarmoede-indicator (OKI),2009,3103,2643,1.17404
Lokeren,46014,Nee,Onderwijskansarmoede-indicator (OKI),2010,2976,2639,1.1277
Lokeren,46014,Nee,Onderwijskansarmoede-indicator (OKI),2011,3011,2653,1.13494
Lokeren,46014,Nee,Onderwijskansarmoede-indicator (OKI),2012,3078,2727,1.12871
Lokeren,46014,Nee,Onderwijskansarmoede-indicator (OKI),2013,3134,2783,1.12612
Lokeren,46014,Nee,Onderwijskansarmoede-indicator (OKI),2014,2948,2844,1.03657
Lokeren,46014,Nee,Onderwijskansarmoede-indicator (OKI),2015,3180,2945,1.0798
Lokeren,46014,Nee,Onderwijskansarmoede-indicator (OKI),2016,3142,3029,1.03731
Lokeren,46014,Nee,Onderwijskansarmoede-indicator (OKI),2017,3179,3085,1.03047
Lokeren,46014,Nee,Onderwijskansarmoede-indicator (OKI),2018,3127,3121,1.00192
Lokeren,46014,Nee,Onderwijskansarmoede-indicator (OKI),2019,3325,3063,1.08554
Lokeren,46014,Nee,Onderwijskansarmoede-indicator (OKI),2020,3439,3047,1.12865
Lokeren,46014,Nee,Onderwijskansarmoede-indicator (OKI),2021,3500,2936,1.1921
Sint-Gillis-Waas,46020,Nee,Onderwijskansarmoede-indicator (OKI),2009,618,1304,0.473926
Sint-Gillis-Waas,46020,Nee,Onderwijskansarmoede-indicator (OKI),2010,589,1285,0.458366
Sint-Gillis-Waas,46020,Nee,Onderwijskansarmoede-indicator (OKI),2011,654,1288,0.507764
Sint-Gillis-Waas,46020,Nee,Onderwijskansarmoede-indicator (OKI),2012,643,1275,0.504314
Sint-Gillis-Waas,46020,Nee,Onderwijskansarmoede-indicator (OKI),2013,552,1309,0.421696
Sint-Gillis-Waas,46020,Nee,Onderwijskansarmoede-indicator (OKI),2014,537,1299,0.413395
Sint-Gillis-Waas,46020,Nee,Onderwijskansarmoede-indicator (OKI),2015,548,1345,0.407435
Sint-Gillis-Waas,46020,Nee,Onderwijskansarmoede-indicator (OKI),2016,617,1350,0.457037
Sint-Gillis-Waas,46020,Nee,Onderwijskansarmoede-indicator (OKI),2017,510,1344,0.379464
Sint-Gillis-Waas,46020,Nee,Onderwijskansarmoede-indicator (OKI),2018,564,1368,0.412281
Sint-Gillis-Waas,46020,Nee,Onderwijskansarmoede-indicator (OKI),2019,539,1290,0.417829
Sint-Gillis-Waas,46020,Nee,Onderwijskansarmoede-indicator (OKI),2020,715,1256,0.569268
Sint-Gillis-Waas,46020,Nee,Onderwijskansarmoede-indicator (OKI),2021,736,1226,0.600326
Sint-Niklaas,46021,Ja,Onderwijskansarmoede-indicator (OKI),2009,4760,4206,1.13172
Sint-Niklaas,46021,Ja,Onderwijskansarmoede-indicator (OKI),2010,4615,4250,1.08588
Sint-Niklaas,46021,Ja,Onderwijskansarmoede-indicator (OKI),2011,4903,4389,1.11711
Sint-Niklaas,46021,Ja,Onderwijskansarmoede-indicator (OKI),2012,4947,4496,1.10031
Sint-Niklaas,46021,Ja,Onderwijskansarmoede-indicator (OKI),2013,5197,4620,1.12489
Sint-Niklaas,46021,Ja,Onderwijskansarmoede-indicator (OKI),2014,5595,4832,1.15791
Sint-Niklaas,46021,Ja,Onderwijskansarmoede-indicator (OKI),2015,5944,5013,1.18572
Sint-Niklaas,46021,Ja,Onderwijskansarmoede-indicator (OKI),2016,6686,5294,1.26294
Sint-Niklaas,46021,Ja,Onderwijskansarmoede-indicator (OKI),2017,7038,5475,1.28548
Sint-Niklaas,46021,Ja,Onderwijskansarmoede-indicator (OKI),2018,7156,5529,1.29427
Sint-Niklaas,46021,Ja,Onderwijskansarmoede-indicator (OKI),2019,7576,5715,1.32563
Sint-Niklaas,46021,Ja,Onderwijskansarmoede-indicator (OKI),2020,8445,5785,1.45981
Sint-Niklaas,46021,Ja,Onderwijskansarmoede-indicator (OKI),2021,8207,5844,1.40435
Stekene,46024,Nee,Onderwijskansarmoede-indicator (OKI),2009,530,1123,0.47195
Stekene,46024,Nee,Onderwijskansarmoede-indicator (OKI),2010,481,1114,0.431777
Stekene,46024,Nee,Onderwijskansarmoede-indicator (OKI),2011,479,1125,0.425778
Stekene,46024,Nee,Onderwijskansarmoede-indicator (OKI),2012,432,1104,0.391304
Stekene,46024,Nee,Onderwijskansarmoede-indicator (OKI),2013,445,1128,0.394504
Stekene,46024,Nee,Onderwijskansarmoede-indicator (OKI),2014,435,1158,0.375648
Stekene,46024,Nee,Onderwijskansarmoede-indicator (OKI),2015,443,1156,0.383218
Stekene,46024,Nee,Onderwijskansarmoede-indicator (OKI),2016,484,1185,0.408439
Stekene,46024,Nee,Onderwijskansarmoede-indicator (OKI),2017,498,1236,0.402913
Stekene,46024,Nee,Onderwijskansarmoede-indicator (OKI),2018,577,1286,0.448678
Stekene,46024,Nee,Onderwijskansarmoede-indicator (OKI),2019,572,1259,0.454329
Stekene,46024,Nee,Onderwijskansarmoede-indicator (OKI),2020,702,1226,0.572594
Stekene,46024,Nee,Onderwijskansarmoede-indicator (OKI),2021,647,1230,0.526016
Temse,46025,Nee,Onderwijskansarmoede-indicator (OKI),2009,1854,1897,0.977333
Temse,46025,Nee,Onderwijskansarmoede-indicator (OKI),2010,1852,1857,0.997307
Temse,46025,Nee,Onderwijskansarmoede-indicator (OKI),2011,1805,1805,1.0
Temse,46025,Nee,Onderwijskansarmoede-indicator (OKI),2012,1898,1836,1.03377
Temse,46025,Nee,Onderwijskansarmoede-indicator (OKI),2013,1889,1863,1.01396
Temse,46025,Nee,Onderwijskansarmoede-indicator (OKI),2014,1932,1921,1.00573
Temse,46025,Nee,Onderwijskansarmoede-indicator (OKI),2015,1983,1967,1.00813
Temse,46025,Nee,Onderwijskansarmoede-indicator (OKI),2016,2135,2051,1.04096
Temse,46025,Nee,Onderwijskansarmoede-indicator (OKI),2017,2184,2093,1.04348
Temse,46025,Nee,Onderwijskansarmoede-indicator (OKI),2018,2201,2086,1.05513
Temse,46025,Nee,Onderwijskansarmoede-indicator (OKI),2019,2226,2104,1.05798
Temse,46025,Nee,Onderwijskansarmoede-indicator (OKI),2020,2374,2111,1.12459
Temse,46025,Nee,Onderwijskansarmoede-indicator (OKI),2021,2324,2021,1.14993
As,71002,Nee,Onderwijskansarmoede-indicator (OKI),2009,281,527,0.533207
As,71002,Nee,Onderwijskansarmoede-indicator (OKI),2010,216,502,0.430279
As,71002,Nee,Onderwijskansarmoede-indicator (OKI),2011,231,511,0.452055
As,71002,Nee,Onderwijskansarmoede-indicator (OKI),2012,226,509,0.444008
As,71002,Nee,Onderwijskansarmoede-indicator (OKI),2013,209,502,0.416335
As,71002,Nee,Onderwijskansarmoede-indicator (OKI),2014,202,484,0.417355
As,71002,Nee,Onderwijskansarmoede-indicator (OKI),2015,214,509,0.420432
As,71002,Nee,Onderwijskansarmoede-indicator (OKI),2016,261,515,0.506796
As,71002,Nee,Onderwijskansarmoede-indicator (OKI),2017,263,527,0.499051
As,71002,Nee,Onderwijskansarmoede-indicator (OKI),2018,287,563,0.509769
As,71002,Nee,Onderwijskansarmoede-indicator (OKI),2019,262,562,0.466192
As,71002,Nee,Onderwijskansarmoede-indicator (OKI),2020,325,555,0.585586
As,71002,Nee,Onderwijskansarmoede-indicator (OKI),2021,313,529,0.591682
Beringen,71004,Nee,Onderwijskansarmoede-indicator (OKI),2009,2961,2673,1.10774
Beringen,71004,Nee,Onderwijskansarmoede-indicator (OKI),2010,2905,2713,1.07077
Beringen,71004,Nee,Onderwijskansarmoede-indicator (OKI),2011,2813,2718,1.03495
Beringen,71004,Nee,Onderwijskansarmoede-indicator (OKI),2012,2752,2721,1.01139
Beringen,71004,Nee,Onderwijskansarmoede-indicator (OKI),2013,2703,2736,0.987939
Beringen,71004,Nee,Onderwijskansarmoede-indicator (OKI),2014,2711,2770,0.9787
Beringen,71004,Nee,Onderwijskansarmoede-indicator (OKI),2015,2837,2906,0.976256
Beringen,71004,Nee,Onderwijskansarmoede-indicator (OKI),2016,2963,3054,0.970203
Beringen,71004,Nee,Onderwijskansarmoede-indicator (OKI),2017,2899,3102,0.934558
