Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Geslacht,Type vergoeding,Aantal personen met een inkomensvervangende tegemoetkoming voor personen met een handicap ,Aantal inwoners,Procent
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Inkomensverv. tegemoetkoming,9.0,19663,0.000457712
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Integratietegemoetkoming,56.0,19663,0.00284799
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,IVT en IT,77.0,19663,0.00391598
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Inkomensverv. tegemoetkoming,12.0,19663,0.000610283
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Integratietegemoetkoming,66.0,19663,0.00335656
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,IVT en IT,61.0,19663,0.00310227
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Inkomensverv. tegemoetkoming,26.0,19837,0.00131068
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Integratietegemoetkoming,135.0,19837,0.00680546
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,IVT en IT,143.0,19837,0.00720875
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Inkomensverv. tegemoetkoming,11.0,19837,0.000554519
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Integratietegemoetkoming,60.0,19837,0.00302465
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,IVT en IT,79.0,19837,0.00398246
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Inkomensverv. tegemoetkoming,15.0,19837,0.000756163
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Integratietegemoetkoming,75.0,19837,0.00378081
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,IVT en IT,64.0,19837,0.00322629
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Inkomensverv. tegemoetkoming,35.0,19947,0.00175465
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Integratietegemoetkoming,147.0,19947,0.00736953
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,IVT en IT,136.0,19947,0.00681807
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Inkomensverv. tegemoetkoming,16.0,19947,0.000802126
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Integratietegemoetkoming,62.0,19947,0.00310824
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,IVT en IT,78.0,19947,0.00391036
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Inkomensverv. tegemoetkoming,19.0,19947,0.000952524
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Integratietegemoetkoming,85.0,19947,0.00426129
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,IVT en IT,58.0,19947,0.00290771
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Inkomensverv. tegemoetkoming,29.0,19929,0.00145517
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Integratietegemoetkoming,141.0,19929,0.00707512
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,IVT en IT,144.0,19929,0.00722565
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Inkomensverv. tegemoetkoming,12.0,19929,0.000602138
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Integratietegemoetkoming,59.0,19929,0.00296051
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,IVT en IT,81.0,19929,0.00406443
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Inkomensverv. tegemoetkoming,17.0,19929,0.000853028
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Integratietegemoetkoming,82.0,19929,0.00411461
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,IVT en IT,63.0,19929,0.00316122
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Inkomensverv. tegemoetkoming,32.0,20028,0.00159776
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Integratietegemoetkoming,158.0,20028,0.00788896
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,IVT en IT,148.0,20028,0.00738965
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Inkomensverv. tegemoetkoming,14.0,20028,0.000699021
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Integratietegemoetkoming,63.0,20028,0.0031456
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,IVT en IT,83.0,20028,0.0041442
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Inkomensverv. tegemoetkoming,18.0,20028,0.000898742
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Integratietegemoetkoming,95.0,20028,0.00474336
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,IVT en IT,65.0,20028,0.00324546
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Inkomensverv. tegemoetkoming,38.0,20199,0.00188128
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Integratietegemoetkoming,159.0,20199,0.00787168
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,IVT en IT,158.0,20199,0.00782217
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Inkomensverv. tegemoetkoming,16.0,20199,0.000792118
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Integratietegemoetkoming,67.0,20199,0.003317
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,IVT en IT,88.0,20199,0.00435665
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Inkomensverv. tegemoetkoming,22.0,20199,0.00108916
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Integratietegemoetkoming,92.0,20199,0.00455468
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,IVT en IT,70.0,20199,0.00346552
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Inkomensverv. tegemoetkoming,30.0,20287,0.00147878
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Integratietegemoetkoming,158.0,20287,0.00778824
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,IVT en IT,156.0,20287,0.00768965
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Inkomensverv. tegemoetkoming,12.0,20287,0.000591512
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Integratietegemoetkoming,62.0,20287,0.00305614
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,IVT en IT,92.0,20287,0.00453492
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Inkomensverv. tegemoetkoming,18.0,20287,0.000887268
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Integratietegemoetkoming,96.0,20287,0.00473209
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,IVT en IT,64.0,20287,0.00315473
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Inkomensverv. tegemoetkoming,31.0,20310,0.00152634
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Integratietegemoetkoming,151.0,20310,0.00743476
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,IVT en IT,167.0,20310,0.00822255
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Inkomensverv. tegemoetkoming,12.0,20310,0.000590842
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Integratietegemoetkoming,61.0,20310,0.00300345
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,IVT en IT,97.0,20310,0.00477597
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Inkomensverv. tegemoetkoming,19.0,20310,0.0009355
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Integratietegemoetkoming,90.0,20310,0.00443131
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,IVT en IT,70.0,20310,0.00344658
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Inkomensverv. tegemoetkoming,29.0,20454,0.00141782
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Integratietegemoetkoming,158.0,20454,0.00772465
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,IVT en IT,175.0,20454,0.00855578
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Inkomensverv. tegemoetkoming,10.0,20454,0.000488902
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Integratietegemoetkoming,65.0,20454,0.00317786
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,IVT en IT,99.0,20454,0.00484013
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Inkomensverv. tegemoetkoming,19.0,20454,0.000928914
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Integratietegemoetkoming,93.0,20454,0.00454679
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,IVT en IT,76.0,20454,0.00371565
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Inkomensverv. tegemoetkoming,26.0,20590,0.00126275
Dilsen-Stokkem,72041,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Integratietegemoetkoming,161.0,20590,0.00781933
