,DATE,PROVINCE,REGION,NR_REPORTING,TOTAL_IN,TOTAL_IN_ICU,TOTAL_IN_RESP,TOTAL_IN_ECMO,NEW_IN,NEW_OUT
6190,2021-09-28,OostVlaanderen,Flanders,14,53,24,14,3,5,9
6191,2021-09-28,VlaamsBrabant,Flanders,6,28,9,6,1,3,3
6192,2021-09-28,WestVlaanderen,Flanders,11,47,10,5,2,7,7
6193,2021-09-29,Antwerpen,Flanders,14,84,35,17,5,12,6
6194,2021-09-29,BrabantWallon,Wallonia,2,13,6,3,0,2,3
6195,2021-09-29,Brussels,Brussels,15,192,60,39,10,16,25
6196,2021-09-29,Hainaut,Wallonia,14,71,16,8,5,4,12
6197,2021-09-29,Limburg,Flanders,7,23,8,4,0,4,3
6198,2021-09-29,Liège,Wallonia,12,151,37,15,2,8,8
6199,2021-09-29,Luxembourg,Wallonia,3,14,2,1,0,1,0
6200,2021-09-29,Namur,Wallonia,6,21,9,6,1,2,2
6201,2021-09-29,OostVlaanderen,Flanders,14,56,23,14,3,8,5
6202,2021-09-29,VlaamsBrabant,Flanders,6,28,10,7,1,5,3
6203,2021-09-29,WestVlaanderen,Flanders,11,46,11,4,2,4,6
6204,2021-09-30,Antwerpen,Flanders,14,81,34,15,4,5,9
6205,2021-09-30,BrabantWallon,Wallonia,2,11,3,2,0,0,3
6206,2021-09-30,Brussels,Brussels,15,203,60,39,10,16,15
6207,2021-09-30,Hainaut,Wallonia,14,75,18,9,5,11,5
6208,2021-09-30,Limburg,Flanders,7,27,9,6,0,5,2
6209,2021-09-30,Liège,Wallonia,12,151,33,15,2,14,15
6210,2021-09-30,Luxembourg,Wallonia,3,16,5,2,0,3,3
6211,2021-09-30,Namur,Wallonia,6,20,8,5,1,1,1
6212,2021-09-30,OostVlaanderen,Flanders,14,51,21,15,3,3,7
6213,2021-09-30,VlaamsBrabant,Flanders,6,30,11,7,1,1,0
6214,2021-09-30,WestVlaanderen,Flanders,11,49,11,4,2,5,2
6215,2021-10-01,Antwerpen,Flanders,14,79,31,16,4,10,11
6216,2021-10-01,BrabantWallon,Wallonia,2,9,2,2,0,0,0
6217,2021-10-01,Brussels,Brussels,15,200,63,37,10,13,20
6218,2021-10-01,Hainaut,Wallonia,14,70,18,7,5,6,12
6219,2021-10-01,Limburg,Flanders,7,34,8,5,0,8,1
6220,2021-10-01,Liège,Wallonia,12,151,29,15,2,15,16
6221,2021-10-01,Luxembourg,Wallonia,3,14,5,3,0,1,2
6222,2021-10-01,Namur,Wallonia,6,21,8,4,1,1,0
6223,2021-10-01,OostVlaanderen,Flanders,14,46,19,14,4,2,5
6224,2021-10-01,VlaamsBrabant,Flanders,6,32,10,6,1,3,1
6225,2021-10-01,WestVlaanderen,Flanders,11,47,11,5,2,3,5
6226,2021-10-02,Antwerpen,Flanders,14,82,30,18,3,11,9
6227,2021-10-02,BrabantWallon,Wallonia,2,9,3,2,0,2,2
6228,2021-10-02,Brussels,Brussels,15,210,60,39,10,21,17
6229,2021-10-02,Hainaut,Wallonia,14,66,18,9,5,3,5
6230,2021-10-02,Limburg,Flanders,7,31,8,5,0,4,4
6231,2021-10-02,Liège,Wallonia,12,149,32,16,2,12,16
6232,2021-10-02,Luxembourg,Wallonia,3,14,4,3,0,0,2
6233,2021-10-02,Namur,Wallonia,6,21,7,5,1,2,2
6234,2021-10-02,OostVlaanderen,Flanders,14,42,18,14,4,5,11
6235,2021-10-02,VlaamsBrabant,Flanders,6,27,10,6,1,0,3
6236,2021-10-02,WestVlaanderen,Flanders,11,46,13,7,2,3,2
6237,2021-10-03,Antwerpen,Flanders,14,86,30,17,4,4,7
6238,2021-10-03,BrabantWallon,Wallonia,2,9,3,2,0,0,0
6239,2021-10-03,Brussels,Brussels,15,217,57,38,10,23,3
6240,2021-10-03,Hainaut,Wallonia,14,62,14,7,2,2,2
6241,2021-10-03,Limburg,Flanders,7,29,9,7,0,0,0
6242,2021-10-03,Liège,Wallonia,12,152,34,17,3,6,3
6243,2021-10-03,Luxembourg,Wallonia,3,11,4,3,0,1,2
6244,2021-10-03,Namur,Wallonia,6,24,7,5,1,3,0
6245,2021-10-03,OostVlaanderen,Flanders,14,40,18,16,5,0,2
6246,2021-10-03,VlaamsBrabant,Flanders,6,25,9,5,1,2,3
6247,2021-10-03,WestVlaanderen,Flanders,11,49,12,7,2,3,1
6248,2021-10-04,Antwerpen,Flanders,14,90,29,14,4,8,4
6249,2021-10-04,BrabantWallon,Wallonia,2,10,3,2,0,2,1
6250,2021-10-04,Brussels,Brussels,15,226,59,36,10,8,14
6251,2021-10-04,Hainaut,Wallonia,14,67,19,8,3,7,3
6252,2021-10-04,Limburg,Flanders,7,31,10,7,0,0,0
6253,2021-10-04,Liège,Wallonia,12,153,38,15,2,8,6
6254,2021-10-04,Luxembourg,Wallonia,3,15,4,3,0,4,0
6255,2021-10-04,Namur,Wallonia,6,25,8,4,1,1,0
6256,2021-10-04,OostVlaanderen,Flanders,14,44,19,16,5,3,1
6257,2021-10-04,VlaamsBrabant,Flanders,6,25,9,5,1,0,0
6258,2021-10-04,WestVlaanderen,Flanders,11,48,13,7,2,1,2
6259,2021-10-05,Antwerpen,Flanders,14,80,26,13,4,5,17
6260,2021-10-05,BrabantWallon,Wallonia,2,9,1,1,0,1,1
6261,2021-10-05,Brussels,Brussels,15,236,62,38,10,19,22
6262,2021-10-05,Hainaut,Wallonia,14,72,17,9,3,13,8
6263,2021-10-05,Limburg,Flanders,7,32,8,7,0,2,0
6264,2021-10-05,Liège,Wallonia,12,155,41,16,2,19,17
6265,2021-10-05,Luxembourg,Wallonia,3,13,5,3,0,0,2
6266,2021-10-05,Namur,Wallonia,6,24,7,5,1,1,0
6267,2021-10-05,OostVlaanderen,Flanders,14,48,20,16,6,6,5
6268,2021-10-05,VlaamsBrabant,Flanders,6,29,9,5,1,2,0
6269,2021-10-05,WestVlaanderen,Flanders,11,50,14,8,1,7,5
6270,2021-10-06,Antwerpen,Flanders,14,78,27,11,4,9,13
6271,2021-10-06,BrabantWallon,Wallonia,2,10,3,1,0,1,1
6272,2021-10-06,Brussels,Brussels,15,226,58,35,9,18,28
6273,2021-10-06,Hainaut,Wallonia,14,80,18,12,4,12,7
6274,2021-10-06,Limburg,Flanders,7,30,7,6,0,0,3
6275,2021-10-06,Liège,Wallonia,12,140,39,17,2,8,17
6276,2021-10-06,Luxembourg,Wallonia,3,15,5,4,0,1,0
6277,2021-10-06,Namur,Wallonia,6,22,7,5,1,2,4
6278,2021-10-06,OostVlaanderen,Flanders,14,55,22,14,6,6,2
6279,2021-10-06,VlaamsBrabant,Flanders,6,27,8,5,1,1,4
6280,2021-10-06,WestVlaanderen,Flanders,11,47,15,8,1,4,7
6281,2021-10-07,Antwerpen,Flanders,14,91,23,12,4,6,5
6282,2021-10-07,BrabantWallon,Wallonia,2,10,4,1,0,1,1
6283,2021-10-07,Brussels,Brussels,15,216,58,35,8,15,31
6284,2021-10-07,Hainaut,Wallonia,14,78,15,10,4,7,7
6285,2021-10-07,Limburg,Flanders,7,30,7,6,0,1,2
6286,2021-10-07,Liège,Wallonia,12,145,34,16,2,11,13
6287,2021-10-07,Luxembourg,Wallonia,3,13,5,2,0,1,1
6288,2021-10-07,Namur,Wallonia,6,18,5,4,0,2,5
6289,2021-10-07,OostVlaanderen,Flanders,14,55,23,14,6,2,1
6290,2021-10-07,VlaamsBrabant,Flanders,6,34,8,6,1,7,0
6291,2021-10-07,WestVlaanderen,Flanders,11,43,13,8,1,1,4
6292,2021-10-08,Antwerpen,Flanders,14,96,25,13,4,13,7
6293,2021-10-08,BrabantWallon,Wallonia,2,10,4,0,0,1,2
6294,2021-10-08,Brussels,Brussels,15,199,55,34,8,10,25
6295,2021-10-08,Hainaut,Wallonia,14,84,19,10,4,12,7
6296,2021-10-08,Limburg,Flanders,7,28,6,4,0,1,2
6297,2021-10-08,Liège,Wallonia,12,145,39,17,3,9,10
6298,2021-10-08,Luxembourg,Wallonia,3,13,6,4,0,4,1
6299,2021-10-08,Namur,Wallonia,6,20,5,4,0,1,0
6300,2021-10-08,OostVlaanderen,Flanders,14,53,23,13,6,3,4
6301,2021-10-08,VlaamsBrabant,Flanders,6,31,11,5,1,2,3
6302,2021-10-08,WestVlaanderen,Flanders,11,46,11,9,1,8,4
6303,2021-10-09,Antwerpen,Flanders,14,98,26,13,4,9,10
6304,2021-10-09,BrabantWallon,Wallonia,2,8,4,0,0,0,2
6305,2021-10-09,Brussels,Brussels,15,191,55,34,9,12,18
6306,2021-10-09,Hainaut,Wallonia,14,79,20,11,4,9,11
6307,2021-10-09,Limburg,Flanders,7,27,5,3,0,3,2
6308,2021-10-09,Liège,Wallonia,12,136,36,18,3,12,17
6309,2021-10-09,Luxembourg,Wallonia,3,10,5,4,0,0,4
6310,2021-10-09,Namur,Wallonia,6,19,5,3,1,1,2
6311,2021-10-09,OostVlaanderen,Flanders,14,53,19,13,6,2,3
6312,2021-10-09,VlaamsBrabant,Flanders,6,28,10,6,1,3,6
6313,2021-10-09,WestVlaanderen,Flanders,11,43,11,9,1,2,7
6314,2021-10-10,Antwerpen,Flanders,14,97,26,13,4,8,9
6315,2021-10-10,BrabantWallon,Wallonia,2,6,4,0,0,0,2
6316,2021-10-10,Brussels,Brussels,15,197,52,33,8,10,7
6317,2021-10-10,Hainaut,Wallonia,14,85,20,10,4,5,1
6318,2021-10-10,Limburg,Flanders,7,26,5,3,0,1,1
6319,2021-10-10,Liège,Wallonia,12,133,35,17,3,5,7
6320,2021-10-10,Luxembourg,Wallonia,3,10,5,4,0,2,0
6321,2021-10-10,Namur,Wallonia,6,18,5,3,1,0,1
6322,2021-10-10,OostVlaanderen,Flanders,14,59,20,14,6,5,3
6323,2021-10-10,VlaamsBrabant,Flanders,6,30,10,5,1,3,1
6324,2021-10-10,WestVlaanderen,Flanders,11,45,11,9,2,2,1
6325,2021-10-11,Antwerpen,Flanders,14,110,25,14,4,12,1
6326,2021-10-11,BrabantWallon,Wallonia,2,8,5,1,0,2,0
6327,2021-10-11,Brussels,Brussels,15,202,54,33,7,10,12
6328,2021-10-11,Hainaut,Wallonia,14,86,19,10,4,6,5
6329,2021-10-11,Limburg,Flanders,7,26,6,2,0,1,1
6330,2021-10-11,Liège,Wallonia,12,141,35,18,3,7,3
6331,2021-10-11,Luxembourg,Wallonia,3,12,6,5,0,1,0
6332,2021-10-11,Namur,Wallonia,6,20,6,4,1,2,0
6333,2021-10-11,OostVlaanderen,Flanders,14,63,20,14,6,4,2
6334,2021-10-11,VlaamsBrabant,Flanders,6,30,10,5,1,1,1
6335,2021-10-11,WestVlaanderen,Flanders,11,46,11,9,2,4,3
6336,2021-10-12,Antwerpen,Flanders,14,114,26,13,5,12,10
6337,2021-10-12,BrabantWallon,Wallonia,2,9,4,1,0,1,0
6338,2021-10-12,Brussels,Brussels,15,201,55,32,7,15,22
6339,2021-10-12,Hainaut,Wallonia,14,86,19,12,4,4,8
6340,2021-10-12,Limburg,Flanders,7,29,5,3,0,4,3
6341,2021-10-12,Liège,Wallonia,12,138,38,16,3,9,16
6342,2021-10-12,Luxembourg,Wallonia,3,16,7,6,0,4,1
6343,2021-10-12,Namur,Wallonia,6,19,6,4,1,1,3
6344,2021-10-12,OostVlaanderen,Flanders,14,68,19,12,6,6,5
6345,2021-10-12,VlaamsBrabant,Flanders,6,34,10,5,1,5,2
6346,2021-10-12,WestVlaanderen,Flanders,11,52,12,8,2,9,4
6347,2021-10-13,Antwerpen,Flanders,14,118,25,13,5,11,7
6348,2021-10-13,BrabantWallon,Wallonia,2,12,4,1,0,3,0
6349,2021-10-13,Brussels,Brussels,15,198,53,32,7,14,29
6350,2021-10-13,Hainaut,Wallonia,14,88,20,10,4,7,8
6351,2021-10-13,Limburg,Flanders,7,26,5,1,0,3,3
6352,2021-10-13,Liège,Wallonia,12,142,37,15,2,14,9
6353,2021-10-13,Luxembourg,Wallonia,3,12,6,5,0,0,1
6354,2021-10-13,Namur,Wallonia,6,21,6,3,2,4,4
6355,2021-10-13,OostVlaanderen,Flanders,14,72,22,11,5,4,6
6356,2021-10-13,VlaamsBrabant,Flanders,6,34,9,4,1,2,2
6357,2021-10-13,WestVlaanderen,Flanders,11,59,14,9,2,8,4
6358,2021-10-14,Antwerpen,Flanders,14,120,25,14,5,12,12
6359,2021-10-14,BrabantWallon,Wallonia,2,12,4,1,0,1,1
6360,2021-10-14,Brussels,Brussels,15,194,49,31,8,9,26
6361,2021-10-14,Hainaut,Wallonia,14,90,21,10,4,9,7
6362,2021-10-14,Limburg,Flanders,7,24,4,1,0,2,5
6363,2021-10-14,Liège,Wallonia,12,145,37,13,2,16,17
6364,2021-10-14,Luxembourg,Wallonia,3,15,6,4,0,4,1
6365,2021-10-14,Namur,Wallonia,6,25,6,4,1,4,2
6366,2021-10-14,OostVlaanderen,Flanders,14,71,20,12,7,5,6
6367,2021-10-14,VlaamsBrabant,Flanders,6,35,8,4,1,5,4
6368,2021-10-14,WestVlaanderen,Flanders,11,62,13,9,2,11,9
6369,2021-10-15,Antwerpen,Flanders,14,120,25,11,4,7,9
6370,2021-10-15,BrabantWallon,Wallonia,2,9,3,2,0,0,2
6371,2021-10-15,Brussels,Brussels,15,206,50,33,7,13,12
6372,2021-10-15,Hainaut,Wallonia,14,91,17,10,4,4,4
6373,2021-10-15,Limburg,Flanders,7,27,5,1,0,3,1
6374,2021-10-15,Liège,Wallonia,12,151,38,15,2,15,10
6375,2021-10-15,Luxembourg,Wallonia,3,17,6,4,0,3,1
6376,2021-10-15,Namur,Wallonia,6,27,5,4,1,1,0
6377,2021-10-15,OostVlaanderen,Flanders,14,73,17,12,6,4,3
6378,2021-10-15,VlaamsBrabant,Flanders,6,30,8,4,1,3,8
6379,2021-10-15,WestVlaanderen,Flanders,11,73,16,9,2,8,2
6380,2021-10-16,Antwerpen,Flanders,14,117,28,13,4,12,22
6381,2021-10-16,BrabantWallon,Wallonia,2,10,3,2,0,3,3
6382,2021-10-16,Brussels,Brussels,15,202,53,36,7,18,32
6383,2021-10-16,Hainaut,Wallonia,14,90,14,10,4,7,11
6384,2021-10-16,Limburg,Flanders,7,26,6,2,0,5,5
6385,2021-10-16,Liège,Wallonia,12,153,40,17,2,27,20
6386,2021-10-16,Luxembourg,Wallonia,3,17,8,5,0,0,3
6387,2021-10-16,Namur,Wallonia,6,28,5,5,0,3,1
6388,2021-10-16,OostVlaanderen,Flanders,14,71,18,12,5,6,6
6389,2021-10-16,VlaamsBrabant,Flanders,6,38,11,6,1,7,0
6390,2021-10-16,WestVlaanderen,Flanders,11,80,16,9,2,9,5
6391,2021-10-17,Antwerpen,Flanders,14,123,30,13,4,10,7
6392,2021-10-17,BrabantWallon,Wallonia,2,11,3,2,0,2,1
6393,2021-10-17,Brussels,Brussels,15,196,52,36,7,7,11
6394,2021-10-17,Hainaut,Wallonia,14,99,14,9,4,13,3
6395,2021-10-17,Limburg,Flanders,7,28,6,2,0,3,0
6396,2021-10-17,Liège,Wallonia,12,156,43,18,2,6,1
6397,2021-10-17,Luxembourg,Wallonia,3,19,8,6,0,3,0
6398,2021-10-17,Namur,Wallonia,6,32,7,5,0,3,2
6399,2021-10-17,OostVlaanderen,Flanders,14,75,21,12,5,8,3
6400,2021-10-17,VlaamsBrabant,Flanders,6,39,11,5,1,1,2
6401,2021-10-17,WestVlaanderen,Flanders,11,78,14,9,2,3,4
6402,2021-10-18,Antwerpen,Flanders,14,138,34,16,4,13,2
6403,2021-10-18,BrabantWallon,Wallonia,2,9,2,0,0,0,1
6404,2021-10-18,Brussels,Brussels,15,204,59,36,9,18,11
6405,2021-10-18,Hainaut,Wallonia,14,113,20,11,5,9,2
6406,2021-10-18,Limburg,Flanders,7,35,7,2,0,8,1
6407,2021-10-18,Liège,Wallonia,12,162,44,18,2,4,5
6408,2021-10-18,Luxembourg,Wallonia,3,26,10,6,0,9,0
6409,2021-10-18,Namur,Wallonia,6,34,8,7,0,2,0
6410,2021-10-18,OostVlaanderen,Flanders,14,80,21,11,5,10,2
6411,2021-10-18,VlaamsBrabant,Flanders,6,37,13,6,1,3,4
6412,2021-10-18,WestVlaanderen,Flanders,11,81,14,9,2,6,2
6413,2021-10-19,Antwerpen,Flanders,14,141,35,15,4,17,12
6414,2021-10-19,BrabantWallon,Wallonia,2,11,3,0,0,2,1
6415,2021-10-19,Brussels,Brussels,15,208,59,36,9,12,21
6416,2021-10-19,Hainaut,Wallonia,14,118,16,8,3,16,10
6417,2021-10-19,Limburg,Flanders,7,30,8,1,0,6,5
6418,2021-10-19,Liège,Wallonia,12,175,46,20,2,22,15
6419,2021-10-19,Luxembourg,Wallonia,3,25,10,6,0,3,2
6420,2021-10-19,Namur,Wallonia,6,30,9,8,0,0,3
6421,2021-10-19,OostVlaanderen,Flanders,14,77,19,11,5,6,8
6422,2021-10-19,VlaamsBrabant,Flanders,6,41,12,6,1,5,1
6423,2021-10-19,WestVlaanderen,Flanders,11,91,13,9,2,18,9
6424,2021-10-20,Antwerpen,Flanders,14,144,36,13,4,17,12
6425,2021-10-20,BrabantWallon,Wallonia,2,12,3,1,0,2,2
6426,2021-10-20,Brussels,Brussels,15,217,62,40,9,23,27
6427,2021-10-20,Hainaut,Wallonia,14,124,18,9,3,15,9
6428,2021-10-20,Limburg,Flanders,7,38,7,1,0,8,3
6429,2021-10-20,Liège,Wallonia,12,174,44,17,2,17,17
6430,2021-10-20,Luxembourg,Wallonia,3,23,10,6,0,1,2
6431,2021-10-20,Namur,Wallonia,6,33,10,8,0,4,2
6432,2021-10-20,OostVlaanderen,Flanders,14,92,23,12,6,24,12
6433,2021-10-20,VlaamsBrabant,Flanders,6,44,11,6,1,3,3
6434,2021-10-20,WestVlaanderen,Flanders,11,96,16,10,1,16,12
6435,2021-10-21,Antwerpen,Flanders,14,148,31,12,4,12,18
6436,2021-10-21,BrabantWallon,Wallonia,2,13,3,1,0,3,2
6437,2021-10-21,Brussels,Brussels,15,224,59,37,9,23,12
6438,2021-10-21,Hainaut,Wallonia,14,129,17,12,3,14,10
6439,2021-10-21,Limburg,Flanders,7,40,9,2,0,7,7
6440,2021-10-21,Liège,Wallonia,12,182,42,15,2,23,16
6441,2021-10-21,Luxembourg,Wallonia,3,25,10,7,0,2,2
6442,2021-10-21,Namur,Wallonia,6,29,10,8,0,2,6
6443,2021-10-21,OostVlaanderen,Flanders,14,98,25,13,6,6,8
6444,2021-10-21,VlaamsBrabant,Flanders,6,46,12,5,1,5,2
6445,2021-10-21,WestVlaanderen,Flanders,11,104,14,9,1,24,17
6446,2021-10-22,Antwerpen,Flanders,14,160,35,14,4,19,14
6447,2021-10-22,BrabantWallon,Wallonia,2,17,4,1,0,2,0
6448,2021-10-22,Brussels,Brussels,15,229,60,35,10,19,25
6449,2021-10-22,Hainaut,Wallonia,14,153,21,10,3,25,7
6450,2021-10-22,Limburg,Flanders,7,40,11,3,0,6,6
6451,2021-10-22,Liège,Wallonia,12,176,41,14,2,15,21
6452,2021-10-22,Luxembourg,Wallonia,3,29,10,7,0,3,0
6453,2021-10-22,Namur,Wallonia,6,32,12,9,0,2,1
6454,2021-10-22,OostVlaanderen,Flanders,14,111,25,11,3,6,8
6455,2021-10-22,VlaamsBrabant,Flanders,6,51,13,4,1,8,3
6456,2021-10-22,WestVlaanderen,Flanders,11,117,19,8,1,21,11
6457,2021-10-23,Antwerpen,Flanders,14,162,39,16,4,11,13
6458,2021-10-23,BrabantWallon,Wallonia,2,22,4,2,0,6,2
6459,2021-10-23,Brussels,Brussels,15,221,58,34,11,24,27
6460,2021-10-23,Hainaut,Wallonia,14,149,22,10,3,9,29
6461,2021-10-23,Limburg,Flanders,7,45,8,2,0,6,7
6462,2021-10-23,Liège,Wallonia,12,186,41,15,2,17,14
6463,2021-10-23,Luxembourg,Wallonia,3,31,9,6,0,5,3
6464,2021-10-23,Namur,Wallonia,6,33,12,8,0,4,3
6465,2021-10-23,OostVlaanderen,Flanders,14,103,25,11,3,11,19
6466,2021-10-23,VlaamsBrabant,Flanders,6,50,14,4,1,4,5
6467,2021-10-23,WestVlaanderen,Flanders,11,119,14,6,0,17,8
6468,2021-10-24,Antwerpen,Flanders,14,163,42,18,4,6,12
6469,2021-10-24,BrabantWallon,Wallonia,2,21,4,2,0,0,1
6470,2021-10-24,Brussels,Brussels,15,239,62,36,17,21,6
6471,2021-10-24,Hainaut,Wallonia,14,145,20,9,3,8,4
6472,2021-10-24,Limburg,Flanders,7,47,9,3,0,4,1
6473,2021-10-24,Liège,Wallonia,12,203,40,18,2,18,3
6474,2021-10-24,Luxembourg,Wallonia,3,34,11,6,0,4,1
6475,2021-10-24,Namur,Wallonia,6,35,12,7,0,6,2
6476,2021-10-24,OostVlaanderen,Flanders,14,113,26,10,2,7,2
6477,2021-10-24,VlaamsBrabant,Flanders,6,54,15,4,1,4,0
6478,2021-10-24,WestVlaanderen,Flanders,11,121,15,5,0,16,8
6479,2021-10-25,Antwerpen,Flanders,14,178,40,17,4,15,10
6480,2021-10-25,BrabantWallon,Wallonia,2,24,6,0,0,3,0
6481,2021-10-25,Brussels,Brussels,15,270,61,38,11,19,10
6482,2021-10-25,Hainaut,Wallonia,14,164,24,12,4,12,4
6483,2021-10-25,Limburg,Flanders,7,59,9,4,0,13,4
6484,2021-10-25,Liège,Wallonia,12,216,39,17,3,21,9
6485,2021-10-25,Luxembourg,Wallonia,3,32,11,5,0,8,1
6486,2021-10-25,Namur,Wallonia,6,40,13,8,0,3,0
6487,2021-10-25,OostVlaanderen,Flanders,14,125,29,11,2,11,3
6488,2021-10-25,VlaamsBrabant,Flanders,6,57,16,4,1,4,1
6489,2021-10-25,WestVlaanderen,Flanders,11,137,16,5,0,13,1
6490,2021-10-26,Antwerpen,Flanders,14,182,42,15,4,18,14
6491,2021-10-26,BrabantWallon,Wallonia,2,19,5,0,0,0,5
6492,2021-10-26,Brussels,Brussels,15,272,64,37,11,24,29
6493,2021-10-26,Hainaut,Wallonia,14,165,21,14,3,23,19
6494,2021-10-26,Limburg,Flanders,7,66,9,5,0,15,7
6495,2021-10-26,Liège,Wallonia,12,218,35,16,1,21,13
6496,2021-10-26,Luxembourg,Wallonia,3,31,10,6,0,6,6
6497,2021-10-26,Namur,Wallonia,6,36,12,7,0,3,5
6498,2021-10-26,OostVlaanderen,Flanders,14,133,28,12,2,21,19
6499,2021-10-26,VlaamsBrabant,Flanders,6,62,17,6,1,8,5
6500,2021-10-26,WestVlaanderen,Flanders,11,141,17,6,0,19,19
6501,2021-10-27,Antwerpen,Flanders,14,200,41,14,4,26,13
6502,2021-10-27,BrabantWallon,Wallonia,2,25,4,1,0,3,0
6503,2021-10-27,Brussels,Brussels,15,277,62,35,12,26,25
6504,2021-10-27,Hainaut,Wallonia,14,176,20,14,3,17,11
6505,2021-10-27,Limburg,Flanders,7,71,11,5,0,9,6
6506,2021-10-27,Liège,Wallonia,12,231,37,16,1,26,14
6507,2021-10-27,Luxembourg,Wallonia,3,29,10,2,0,4,0
6508,2021-10-27,Namur,Wallonia,6,32,10,5,0,3,6
6509,2021-10-27,OostVlaanderen,Flanders,14,129,24,12,1,15,16
6510,2021-10-27,VlaamsBrabant,Flanders,6,63,18,7,1,4,3
6511,2021-10-27,WestVlaanderen,Flanders,11,159,19,4,0,25,11
6512,2021-10-28,Antwerpen,Flanders,14,201,40,18,3,19,18
6513,2021-10-28,BrabantWallon,Wallonia,2,23,7,1,0,3,5
6514,2021-10-28,Brussels,Brussels,15,282,60,32,10,14,22
6515,2021-10-28,Hainaut,Wallonia,14,190,21,14,3,23,15
6516,2021-10-28,Limburg,Flanders,7,66,12,4,0,6,9
6517,2021-10-28,Liège,Wallonia,12,234,40,19,1,26,17
6518,2021-10-28,Luxembourg,Wallonia,3,26,8,3,0,2,2
6519,2021-10-28,Namur,Wallonia,6,41,9,5,0,6,3
6520,2021-10-28,OostVlaanderen,Flanders,14,130,24,10,1,11,11
6521,2021-10-28,VlaamsBrabant,Flanders,6,69,16,7,1,10,4
6522,2021-10-28,WestVlaanderen,Flanders,11,173,20,5,0,30,19
6523,2021-10-29,Antwerpen,Flanders,14,208,41,20,3,20,27
6524,2021-10-29,BrabantWallon,Wallonia,2,22,5,2,0,4,4
6525,2021-10-29,Brussels,Brussels,15,300,63,31,10,30,18
6526,2021-10-29,Hainaut,Wallonia,14,218,29,12,3,21,8
6527,2021-10-29,Limburg,Flanders,7,71,12,4,0,11,4
6528,2021-10-29,Liège,Wallonia,12,244,40,17,1,30,22
6529,2021-10-29,Luxembourg,Wallonia,3,32,9,4,0,3,5
6530,2021-10-29,Namur,Wallonia,6,47,10,4,1,6,4
6531,2021-10-29,OostVlaanderen,Flanders,14,154,31,10,1,20,11
6532,2021-10-29,VlaamsBrabant,Flanders,6,62,15,7,1,5,11
6533,2021-10-29,WestVlaanderen,Flanders,11,186,22,6,0,35,20
6534,2021-10-30,Antwerpen,Flanders,14,219,44,20,2,24,24
6535,2021-10-30,BrabantWallon,Wallonia,2,21,5,3,0,0,2
6536,2021-10-30,Brussels,Brussels,15,295,64,37,11,24,30
6537,2021-10-30,Hainaut,Wallonia,14,205,34,14,3,18,31
6538,2021-10-30,Limburg,Flanders,7,77,17,7,1,12,14
6539,2021-10-30,Liège,Wallonia,12,247,40,16,1,38,37
6540,2021-10-30,Luxembourg,Wallonia,3,29,8,2,0,5,4
6541,2021-10-30,Namur,Wallonia,6,50,12,4,1,9,6
6542,2021-10-30,OostVlaanderen,Flanders,14,165,31,11,2,24,20
6543,2021-10-30,VlaamsBrabant,Flanders,6,68,18,7,1,9,3
6544,2021-10-30,WestVlaanderen,Flanders,11,188,25,6,0,24,24
6545,2021-10-31,Antwerpen,Flanders,14,222,46,20,2,16,11
6546,2021-10-31,BrabantWallon,Wallonia,2,23,4,3,0,2,1
6547,2021-10-31,Brussels,Brussels,15,291,63,37,11,9,9
6548,2021-10-31,Hainaut,Wallonia,14,216,34,17,3,14,4
6549,2021-10-31,Limburg,Flanders,7,82,19,7,1,9,3
6550,2021-10-31,Liège,Wallonia,12,270,37,15,0,23,6
6551,2021-10-31,Luxembourg,Wallonia,3,30,9,2,0,3,0
6552,2021-10-31,Namur,Wallonia,6,56,15,5,1,7,1
6553,2021-10-31,OostVlaanderen,Flanders,14,160,30,11,2,5,10
6554,2021-10-31,VlaamsBrabant,Flanders,6,67,21,8,2,1,3
6555,2021-10-31,WestVlaanderen,Flanders,11,209,27,5,0,23,7
6556,2021-11-01,Antwerpen,Flanders,14,229,44,21,2,20,13
6557,2021-11-01,BrabantWallon,Wallonia,2,22,4,3,0,1,1
6558,2021-11-01,Brussels,Brussels,15,296,63,39,12,14,10
6559,2021-11-01,Hainaut,Wallonia,14,224,36,17,3,15,5
6560,2021-11-01,Limburg,Flanders,7,93,22,8,1,13,3
6561,2021-11-01,Liège,Wallonia,12,279,43,17,0,11,4
6562,2021-11-01,Luxembourg,Wallonia,3,32,9,2,0,2,2
6563,2021-11-01,Namur,Wallonia,6,61,16,5,1,5,0
6564,2021-11-01,OostVlaanderen,Flanders,14,169,33,11,2,11,7
6565,2021-11-01,VlaamsBrabant,Flanders,6,71,23,11,1,8,2
6566,2021-11-01,WestVlaanderen,Flanders,11,222,31,9,0,25,14
6567,2021-11-02,Antwerpen,Flanders,14,244,43,21,2,22,14
6568,2021-11-02,BrabantWallon,Wallonia,2,26,4,3,0,4,0
6569,2021-11-02,Brussels,Brussels,15,301,62,39,11,25,17
6570,2021-11-02,Hainaut,Wallonia,14,231,38,18,4,17,13
6571,2021-11-02,Limburg,Flanders,7,92,23,9,1,9,9
6572,2021-11-02,Liège,Wallonia,12,301,47,17,0,32,10
6573,2021-11-02,Luxembourg,Wallonia,3,35,10,3,0,6,6
