,DATE,REGION,AGEGROUP,SEX,DEATHS
9475,2022-05-24,Flanders,65-74,F,1
9476,2022-05-24,Flanders,75-84,M,2
9477,2022-05-24,Flanders,75-84,F,1
9478,2022-05-24,Brussels,85+,F,1
9479,2022-05-25,Flanders,65-74,M,1
9480,2022-05-25,Flanders,75-84,M,2
9481,2022-05-26,Wallonia,85+,M,1
9482,2022-05-26,Flanders,85+,M,1
9483,2022-05-26,Brussels,75-84,M,1
9484,2022-05-26,Brussels,85+,M,1
9485,2022-05-26,Brussels,85+,F,1
9486,2022-05-27,Flanders,25-44,F,1
9487,2022-05-27,Flanders,65-74,M,2
9488,2022-05-27,Flanders,65-74,F,2
9489,2022-05-27,Flanders,75-84,F,1
9490,2022-05-27,Flanders,85+,M,2
9491,2022-05-27,Flanders,85+,F,1
9492,2022-05-27,Brussels,75-84,M,1
9493,2022-05-28,Wallonia,85+,F,1
9494,2022-05-28,Flanders,75-84,F,1
9495,2022-05-28,Flanders,85+,F,1
9496,2022-05-28,Brussels,45-64,M,1
9497,2022-05-28,Brussels,65-74,F,1
9498,2022-05-28,Brussels,85+,F,1
9499,2022-05-29,Flanders,75-84,M,3
9500,2022-05-29,Flanders,85+,F,1
9501,2022-05-29,Brussels,45-64,F,1
9502,2022-05-30,Wallonia,75-84,M,3
9503,2022-05-30,Flanders,45-64,F,1
9504,2022-05-30,Flanders,65-74,M,1
9505,2022-05-30,Flanders,75-84,F,1
9506,2022-05-30,Flanders,85+,F,1
9507,2022-05-30,Brussels,75-84,M,1
9508,2022-05-31,Flanders,65-74,M,2
9509,2022-05-31,Flanders,85+,M,1
9510,2022-05-31,Flanders,85+,F,1
9511,2022-05-31,Brussels,45-64,M,1
9512,2022-06-01,Wallonia,85+,F,1
9513,2022-06-02,Wallonia,65-74,F,1
9514,2022-06-02,Wallonia,75-84,F,1
9515,2022-06-02,Wallonia,85+,M,2
9516,2022-06-02,Wallonia,85+,F,1
9517,2022-06-02,Flanders,75-84,M,3
9518,2022-06-02,Flanders,75-84,F,1
9519,2022-06-02,Flanders,85+,M,2
9520,2022-06-02,Flanders,85+,F,1
9521,2022-06-03,Wallonia,65-74,M,1
9522,2022-06-03,Wallonia,75-84,M,1
9523,2022-06-03,Flanders,25-44,F,1
9524,2022-06-03,Flanders,75-84,M,1
9525,2022-06-03,Flanders,85+,M,1
9526,2022-06-03,Flanders,85+,F,1
9527,2022-06-04,Wallonia,75-84,M,2
9528,2022-06-04,Wallonia,85+,F,1
9529,2022-06-04,Flanders,75-84,M,2
9530,2022-06-04,Flanders,75-84,F,1
9531,2022-06-04,Brussels,65-74,F,1
9532,2022-06-04,Brussels,85+,F,1
9533,2022-06-05,Flanders,45-64,M,1
9534,2022-06-05,Flanders,85+,M,3
9535,2022-06-05,Flanders,85+,F,1
9536,2022-06-05,Brussels,45-64,M,1
9537,2022-06-05,Brussels,85+,F,1
9538,2022-06-06,Wallonia,45-64,M,1
9539,2022-06-06,Wallonia,85+,M,2
9540,2022-06-06,Flanders,75-84,F,2
9541,2022-06-06,Flanders,85+,F,2
9542,2022-06-07,Wallonia,85+,M,1
9543,2022-06-07,Brussels,75-84,M,1
9544,2022-06-08,Wallonia,65-74,M,1
9545,2022-06-08,Wallonia,65-74,F,1
9546,2022-06-08,Wallonia,75-84,M,1
9547,2022-06-08,Wallonia,85+,F,1
9548,2022-06-08,Flanders,75-84,M,1
9549,2022-06-08,Flanders,85+,M,1
9550,2022-06-09,Wallonia,65-74,F,1
9551,2022-06-09,Wallonia,75-84,M,1
9552,2022-06-09,Wallonia,85+,M,1
9553,2022-06-09,Flanders,65-74,M,2
9554,2022-06-09,Flanders,75-84,M,1
9555,2022-06-09,Flanders,75-84,F,1
9556,2022-06-09,Flanders,85+,M,1
9557,2022-06-10,Flanders,65-74,M,1
9558,2022-06-10,Flanders,75-84,M,1
9559,2022-06-10,Flanders,85+,M,1
9560,2022-06-10,Flanders,85+,F,2
9561,2022-06-10,Brussels,65-74,M,1
9562,2022-06-11,Flanders,75-84,M,2
9563,2022-06-11,Flanders,75-84,F,1
9564,2022-06-11,Flanders,85+,M,2
9565,2022-06-11,Flanders,85+,F,1
9566,2022-06-11,Brussels,85+,F,1
9567,2022-06-12,Wallonia,75-84,F,1
9568,2022-06-12,Flanders,65-74,F,1
9569,2022-06-12,Flanders,85+,M,1
9570,2022-06-13,Wallonia,75-84,F,2
9571,2022-06-13,Flanders,65-74,M,1
9572,2022-06-13,Flanders,65-74,F,2
9573,2022-06-13,Flanders,75-84,M,1
9574,2022-06-13,Flanders,75-84,F,1
9575,2022-06-14,Wallonia,85+,M,1
9576,2022-06-14,Flanders,75-84,F,1
9577,2022-06-14,Flanders,85+,F,1
9578,2022-06-15,Wallonia,75-84,F,1
9579,2022-06-15,Wallonia,85+,F,1
9580,2022-06-15,Flanders,65-74,M,2
9581,2022-06-15,Flanders,65-74,F,1
9582,2022-06-15,Flanders,75-84,F,1
9583,2022-06-15,Flanders,85+,M,1
9584,2022-06-16,Flanders,45-64,M,1
9585,2022-06-16,Flanders,65-74,M,1
9586,2022-06-17,Wallonia,45-64,M,1
9587,2022-06-17,Wallonia,65-74,M,2
9588,2022-06-17,Wallonia,75-84,F,1
9589,2022-06-17,Wallonia,85+,F,1
9590,2022-06-17,Flanders,45-64,M,1
9591,2022-06-17,Flanders,85+,M,2
9592,2022-06-17,Brussels,85+,F,1
9593,2022-06-18,Wallonia,65-74,F,1
9594,2022-06-18,Wallonia,75-84,M,1
9595,2022-06-18,Flanders,45-64,F,1
9596,2022-06-18,Flanders,65-74,M,1
9597,2022-06-19,Wallonia,75-84,M,1
9598,2022-06-19,Wallonia,85+,F,1
9599,2022-06-19,Flanders,45-64,M,1
9600,2022-06-19,Flanders,65-74,M,1
9601,2022-06-19,Flanders,85+,M,1
9602,2022-06-19,Flanders,85+,F,1
9603,2022-06-19,Brussels,85+,M,1
9604,2022-06-20,Wallonia,85+,F,2
9605,2022-06-20,Flanders,75-84,F,1
9606,2022-06-20,Flanders,85+,M,1
9607,2022-06-21,Wallonia,75-84,M,1
9608,2022-06-21,Wallonia,85+,M,1
9609,2022-06-21,Flanders,75-84,M,1
9610,2022-06-21,Flanders,85+,M,1
9611,2022-06-22,Flanders,85+,M,2
9612,2022-06-22,Flanders,85+,F,1
9613,2022-06-23,Flanders,45-64,F,1
9614,2022-06-23,Flanders,65-74,M,1
9615,2022-06-23,Brussels,75-84,M,1
9616,2022-06-23,Brussels,75-84,F,1
9617,2022-06-24,Wallonia,45-64,M,1
9618,2022-06-24,Flanders,75-84,F,1
9619,2022-06-24,Flanders,85+,M,3
9620,2022-06-24,Flanders,85+,F,1
9621,2022-06-24,Brussels,65-74,F,1
9622,2022-06-25,Wallonia,45-64,M,1
9623,2022-06-25,Wallonia,65-74,M,1
9624,2022-06-25,Wallonia,75-84,F,1
9625,2022-06-25,Flanders,45-64,M,1
9626,2022-06-25,Flanders,75-84,M,2
9627,2022-06-25,Flanders,75-84,F,1
9628,2022-06-25,Flanders,85+,M,2
9629,2022-06-26,Wallonia,65-74,M,1
9630,2022-06-26,Wallonia,75-84,M,1
9631,2022-06-26,Flanders,75-84,M,2
9632,2022-06-26,Flanders,85+,M,1
9633,2022-06-26,Flanders,85+,F,1
9634,2022-06-27,Wallonia,65-74,M,1
9635,2022-06-27,Wallonia,75-84,F,1
9636,2022-06-27,Wallonia,85+,F,2
9637,2022-06-27,Flanders,65-74,M,1
9638,2022-06-27,Flanders,75-84,F,1
9639,2022-06-27,Flanders,85+,M,1
9640,2022-06-27,Flanders,85+,F,1
9641,2022-06-27,Brussels,85+,M,1
9642,2022-06-28,Wallonia,65-74,F,1
9643,2022-06-28,Flanders,65-74,M,1
9644,2022-06-28,Flanders,65-74,F,1
9645,2022-06-28,Flanders,75-84,M,1
9646,2022-06-28,Flanders,85+,F,1
9647,2022-06-28,Brussels,75-84,M,1
9648,2022-06-28,Brussels,85+,M,2
9649,2022-06-28,Brussels,85+,F,1
9650,2022-06-29,Flanders,85+,M,1
9651,2022-06-29,Flanders,85+,F,1
9652,2022-06-29,Brussels,75-84,F,1
9653,2022-06-30,Wallonia,85+,M,2
9654,2022-06-30,Wallonia,85+,F,1
9655,2022-06-30,Flanders,65-74,F,1
9656,2022-06-30,Flanders,75-84,M,1
9657,2022-06-30,Flanders,85+,M,1
9658,2022-06-30,Flanders,85+,F,1
9659,2022-06-30,Brussels,45-64,M,1
9660,2022-07-01,Wallonia,85+,M,1
9661,2022-07-01,Wallonia,85+,F,2
9662,2022-07-01,Flanders,65-74,F,1
9663,2022-07-01,Flanders,75-84,M,3
9664,2022-07-01,Flanders,75-84,F,2
9665,2022-07-01,Flanders,85+,F,2
9666,2022-07-01,Brussels,85+,F,2
9667,2022-07-02,Wallonia,45-64,F,1
9668,2022-07-02,Wallonia,65-74,F,1
9669,2022-07-02,Flanders,65-74,M,1
9670,2022-07-02,Flanders,75-84,M,1
9671,2022-07-02,Flanders,75-84,F,1
9672,2022-07-02,Flanders,85+,M,3
9673,2022-07-03,Wallonia,75-84,M,1
9674,2022-07-03,Wallonia,75-84,F,1
9675,2022-07-03,Wallonia,85+,M,3
9676,2022-07-03,Flanders,75-84,M,1
9677,2022-07-03,Flanders,85+,M,2
9678,2022-07-03,Flanders,85+,F,1
9679,2022-07-03,Brussels,75-84,M,1
9680,2022-07-04,Wallonia,65-74,F,1
9681,2022-07-04,Flanders,85+,M,6
9682,2022-07-04,Flanders,85+,F,2
9683,2022-07-04,Brussels,65-74,F,1
9684,2022-07-05,Wallonia,85+,F,1
9685,2022-07-05,Flanders,65-74,F,1
9686,2022-07-05,Flanders,75-84,F,1
9687,2022-07-06,Wallonia,85+,M,1
9688,2022-07-06,Flanders,65-74,F,1
9689,2022-07-06,Flanders,75-84,M,1
9690,2022-07-06,Flanders,75-84,F,1
9691,2022-07-06,Flanders,85+,M,1
9692,2022-07-06,Flanders,85+,F,1
9693,2022-07-06,Brussels,65-74,F,1
9694,2022-07-07,Wallonia,75-84,M,1
9695,2022-07-07,Wallonia,85+,F,1
9696,2022-07-07,Flanders,75-84,F,2
9697,2022-07-07,Flanders,85+,M,2
9698,2022-07-08,Wallonia,65-74,F,1
9699,2022-07-08,Wallonia,75-84,M,1
9700,2022-07-08,Wallonia,85+,F,1
9701,2022-07-08,Flanders,45-64,M,1
9702,2022-07-08,Flanders,75-84,M,2
9703,2022-07-08,Flanders,75-84,F,1
9704,2022-07-08,Flanders,85+,M,1
9705,2022-07-08,Brussels,85+,M,1
9706,2022-07-08,Brussels,85+,F,1
9707,2022-07-09,Wallonia,25-44,M,1
9708,2022-07-09,Wallonia,75-84,M,1
9709,2022-07-09,Wallonia,75-84,F,1
9710,2022-07-09,Wallonia,85+,M,2
9711,2022-07-09,Flanders,75-84,F,3
9712,2022-07-09,Flanders,85+,M,1
9713,2022-07-09,Flanders,85+,F,1
9714,2022-07-09,Brussels,65-74,F,1
9715,2022-07-10,Wallonia,75-84,M,1
9716,2022-07-10,Wallonia,85+,M,1
9717,2022-07-10,Wallonia,85+,F,1
9718,2022-07-10,Flanders,75-84,M,3
9719,2022-07-10,Flanders,85+,M,1
9720,2022-07-10,Flanders,85+,F,3
9721,2022-07-10,Brussels,65-74,M,1
9722,2022-07-10,Brussels,75-84,M,2
9723,2022-07-10,Brussels,75-84,F,1
9724,2022-07-11,Wallonia,65-74,F,1
9725,2022-07-11,Wallonia,75-84,M,2
9726,2022-07-11,Wallonia,75-84,F,1
9727,2022-07-11,Wallonia,85+,M,1
9728,2022-07-11,Wallonia,85+,F,1
9729,2022-07-11,Flanders,75-84,M,3
9730,2022-07-11,Flanders,85+,M,1
9731,2022-07-11,Flanders,85+,F,2
9732,2022-07-12,Wallonia,65-74,M,1
9733,2022-07-12,Flanders,65-74,M,1
9734,2022-07-12,Flanders,75-84,M,1
9735,2022-07-12,Flanders,75-84,F,2
9736,2022-07-12,Flanders,85+,M,1
9737,2022-07-12,Flanders,85+,F,2
9738,2022-07-12,Brussels,65-74,M,1
9739,2022-07-13,Wallonia,45-64,F,1
9740,2022-07-13,Wallonia,65-74,M,1
9741,2022-07-13,Wallonia,85+,F,1
9742,2022-07-13,Flanders,45-64,M,1
9743,2022-07-13,Flanders,65-74,F,1
9744,2022-07-13,Flanders,75-84,F,1
9745,2022-07-13,Flanders,85+,M,1
9746,2022-07-13,Flanders,85+,F,2
9747,2022-07-13,Brussels,75-84,M,1
9748,2022-07-14,Wallonia,75-84,M,1
9749,2022-07-14,Wallonia,85+,M,1
9750,2022-07-14,Wallonia,85+,F,3
9751,2022-07-14,Flanders,65-74,M,1
9752,2022-07-14,Flanders,75-84,M,3
9753,2022-07-14,Flanders,75-84,F,1
9754,2022-07-14,Flanders,85+,F,3
9755,2022-07-14,Brussels,85+,F,1
9756,2022-07-15,Wallonia,85+,M,2
9757,2022-07-15,Wallonia,85+,F,1
9758,2022-07-15,Flanders,25-44,F,1
9759,2022-07-15,Flanders,65-74,M,1
9760,2022-07-15,Flanders,65-74,F,1
9761,2022-07-15,Flanders,85+,M,1
9762,2022-07-15,Brussels,85+,M,1
9763,2022-07-15,Brussels,85+,F,1
9764,2022-07-16,Wallonia,75-84,M,2
9765,2022-07-16,Wallonia,85+,F,1
9766,2022-07-16,Flanders,85+,F,5
9767,2022-07-16,Brussels,65-74,F,1
9768,2022-07-17,Wallonia,75-84,M,1
9769,2022-07-17,Wallonia,85+,F,2
9770,2022-07-17,Flanders,45-64,M,1
9771,2022-07-17,Flanders,75-84,M,1
9772,2022-07-17,Flanders,85+,M,1
9773,2022-07-17,Flanders,85+,F,2
9774,2022-07-17,Brussels,85+,M,1
9775,2022-07-17,Brussels,85+,F,1
9776,2022-07-18,Wallonia,45-64,F,1
9777,2022-07-18,Wallonia,65-74,M,1
9778,2022-07-18,Wallonia,75-84,M,1
9779,2022-07-18,Wallonia,85+,F,3
9780,2022-07-18,Flanders,65-74,M,2
9781,2022-07-18,Flanders,75-84,M,2
9782,2022-07-18,Flanders,75-84,F,2
9783,2022-07-18,Flanders,85+,M,3
9784,2022-07-18,Flanders,85+,F,1
9785,2022-07-18,Brussels,65-74,F,1
9786,2022-07-19,Wallonia,65-74,M,1
9787,2022-07-19,Wallonia,75-84,F,1
9788,2022-07-19,Wallonia,85+,F,1
9789,2022-07-19,Flanders,65-74,M,1
9790,2022-07-19,Flanders,75-84,M,1
9791,2022-07-19,Flanders,85+,M,4
9792,2022-07-19,Flanders,85+,F,3
9793,2022-07-19,Brussels,65-74,F,1
9794,2022-07-20,Wallonia,45-64,M,1
9795,2022-07-20,Wallonia,75-84,F,1
9796,2022-07-20,Wallonia,85+,M,1
9797,2022-07-20,Wallonia,85+,F,2
9798,2022-07-20,Flanders,65-74,F,1
9799,2022-07-20,Flanders,75-84,M,1
9800,2022-07-20,Flanders,85+,M,1
9801,2022-07-20,Brussels,65-74,F,1
9802,2022-07-20,Brussels,85+,M,1
9803,2022-07-21,Wallonia,45-64,F,1
9804,2022-07-21,Wallonia,65-74,M,1
9805,2022-07-21,Wallonia,65-74,F,2
9806,2022-07-21,Wallonia,75-84,F,1
9807,2022-07-21,Wallonia,85+,F,2
9808,2022-07-21,Flanders,75-84,M,2
9809,2022-07-21,Flanders,85+,M,2
9810,2022-07-21,Flanders,85+,F,1
9811,2022-07-21,Brussels,75-84,M,1
9812,2022-07-22,Wallonia,45-64,M,1
9813,2022-07-22,Wallonia,85+,M,1
9814,2022-07-22,Flanders,75-84,M,2
9815,2022-07-22,Brussels,65-74,M,1
9816,2022-07-23,Wallonia,45-64,M,1
9817,2022-07-23,Wallonia,75-84,M,2
9818,2022-07-23,Wallonia,75-84,F,1
9819,2022-07-23,Wallonia,85+,M,1
9820,2022-07-23,Wallonia,85+,F,1
9821,2022-07-23,Flanders,45-64,M,3
9822,2022-07-23,Flanders,65-74,F,1
9823,2022-07-23,Flanders,75-84,M,1
9824,2022-07-23,Flanders,75-84,F,1
9825,2022-07-23,Flanders,85+,M,1
9826,2022-07-23,Flanders,85+,F,2
9827,2022-07-23,Brussels,85+,F,1
9828,2022-07-24,Wallonia,45-64,F,1
9829,2022-07-24,Wallonia,75-84,M,1
9830,2022-07-24,Wallonia,75-84,F,1
9831,2022-07-24,Wallonia,85+,M,2
9832,2022-07-24,Wallonia,85+,F,1
9833,2022-07-24,Flanders,25-44,M,1
9834,2022-07-24,Flanders,45-64,F,1
9835,2022-07-24,Flanders,65-74,M,1
9836,2022-07-24,Flanders,75-84,M,1
9837,2022-07-24,Flanders,75-84,F,2
9838,2022-07-24,Flanders,85+,M,2
9839,2022-07-24,Flanders,85+,F,2
9840,2022-07-24,Brussels,45-64,F,1
9841,2022-07-24,Brussels,85+,F,1
9842,2022-07-25,Wallonia,45-64,F,1
9843,2022-07-25,Wallonia,65-74,M,1
9844,2022-07-25,Wallonia,65-74,F,1
9845,2022-07-25,Wallonia,75-84,M,2
9846,2022-07-25,Wallonia,75-84,F,1
9847,2022-07-25,Wallonia,85+,M,2
9848,2022-07-25,Wallonia,85+,F,1
9849,2022-07-25,Flanders,45-64,M,1
9850,2022-07-25,Flanders,75-84,M,1
9851,2022-07-25,Flanders,75-84,F,1
9852,2022-07-25,Flanders,85+,M,1
9853,2022-07-25,Flanders,85+,F,1
9854,2022-07-25,Brussels,85+,F,1
9855,2022-07-26,Wallonia,45-64,F,1
9856,2022-07-26,Wallonia,65-74,F,1
9857,2022-07-26,Wallonia,75-84,M,2
9858,2022-07-26,Wallonia,85+,M,2
9859,2022-07-26,Wallonia,85+,F,1
9860,2022-07-26,Flanders,45-64,M,2
9861,2022-07-26,Flanders,45-64,F,1
9862,2022-07-26,Flanders,65-74,M,1
9863,2022-07-26,Flanders,75-84,M,1
9864,2022-07-26,Flanders,75-84,F,1
9865,2022-07-26,Flanders,85+,M,2
9866,2022-07-26,Flanders,85+,F,1
9867,2022-07-27,Wallonia,25-44,F,1
9868,2022-07-27,Wallonia,85+,M,2
9869,2022-07-27,Wallonia,85+,F,1
9870,2022-07-27,Flanders,65-74,M,2
9871,2022-07-27,Flanders,75-84,F,2
9872,2022-07-27,Flanders,85+,M,1
9873,2022-07-27,Flanders,85+,F,2
9874,2022-07-27,Brussels,75-84,M,1
9875,2022-07-27,Brussels,85+,M,2
9876,2022-07-28,Wallonia,65-74,M,1
9877,2022-07-28,Wallonia,85+,F,2
9878,2022-07-28,Flanders,65-74,M,1
9879,2022-07-28,Flanders,75-84,M,2
9880,2022-07-28,Flanders,85+,M,1
9881,2022-07-28,Brussels,75-84,M,1
9882,2022-07-28,Brussels,75-84,F,1
9883,2022-07-29,Wallonia,65-74,F,1
9884,2022-07-29,Wallonia,85+,F,1
9885,2022-07-29,Flanders,45-64,M,1
9886,2022-07-29,Flanders,65-74,M,1
9887,2022-07-29,Flanders,75-84,M,2
9888,2022-07-29,Flanders,85+,F,4
9889,2022-07-29,Brussels,85+,M,1
9890,2022-07-30,Wallonia,65-74,M,1
9891,2022-07-30,Wallonia,85+,M,1
9892,2022-07-30,Flanders,75-84,F,1
9893,2022-07-30,Flanders,85+,M,1
9894,2022-07-30,Flanders,85+,F,4
9895,2022-07-30,Brussels,75-84,F,1
9896,2022-07-31,Wallonia,75-84,M,1
9897,2022-07-31,Wallonia,75-84,F,1
9898,2022-07-31,Wallonia,85+,M,1
9899,2022-07-31,Flanders,45-64,F,1
9900,2022-07-31,Flanders,75-84,F,1
9901,2022-07-31,Flanders,85+,M,1
9902,2022-07-31,Brussels,45-64,M,1
9903,2022-07-31,Brussels,75-84,F,1
9904,2022-07-31,Brussels,85+,M,1
9905,2022-07-31,Brussels,85+,F,1
9906,2022-08-01,Wallonia,45-64,F,1
9907,2022-08-01,Wallonia,85+,M,1
9908,2022-08-01,Flanders,65-74,M,2
9909,2022-08-01,Flanders,65-74,F,1
9910,2022-08-01,Flanders,75-84,F,1
9911,2022-08-01,Flanders,85+,M,2
9912,2022-08-01,Flanders,85+,F,1
9913,2022-08-01,Brussels,85+,M,1
9914,2022-08-02,Wallonia,65-74,M,1
9915,2022-08-02,Wallonia,85+,F,3
9916,2022-08-02,Flanders,65-74,M,1
9917,2022-08-02,Flanders,75-84,M,1
9918,2022-08-02,Flanders,75-84,F,2
9919,2022-08-02,Flanders,85+,F,1
9920,2022-08-02,Brussels,85+,F,2
9921,2022-08-03,Wallonia,75-84,M,2
9922,2022-08-03,Wallonia,85+,F,4
9923,2022-08-03,Flanders,75-84,M,1
9924,2022-08-03,Flanders,75-84,F,1
9925,2022-08-03,Brussels,85+,M,2
9926,2022-08-04,Wallonia,75-84,M,1
9927,2022-08-04,Wallonia,85+,M,1
9928,2022-08-04,Flanders,45-64,F,2
9929,2022-08-04,Flanders,75-84,M,1
9930,2022-08-04,Flanders,85+,M,1
9931,2022-08-04,Flanders,85+,F,2
9932,2022-08-04,Brussels,75-84,M,2
9933,2022-08-04,Brussels,85+,M,1
9934,2022-08-04,Brussels,85+,F,1
9935,2022-08-05,Wallonia,75-84,F,1
9936,2022-08-05,Wallonia,85+,M,3
9937,2022-08-05,Wallonia,85+,F,1
9938,2022-08-05,Flanders,65-74,M,1
9939,2022-08-05,Flanders,85+,M,1
9940,2022-08-05,Brussels,45-64,F,1
9941,2022-08-05,Brussels,75-84,F,1
9942,2022-08-06,Wallonia,65-74,F,1
9943,2022-08-06,Wallonia,85+,M,1
9944,2022-08-06,Wallonia,85+,F,1
9945,2022-08-06,Flanders,75-84,M,1
9946,2022-08-06,Brussels,65-74,F,1
9947,2022-08-06,Brussels,85+,M,1
9948,2022-08-07,Wallonia,85+,F,1
9949,2022-08-07,Flanders,65-74,M,1
9950,2022-08-07,Flanders,65-74,F,1
9951,2022-08-07,Flanders,75-84,M,2
9952,2022-08-07,Flanders,85+,M,1
9953,2022-08-07,Brussels,85+,M,1
9954,2022-08-08,Wallonia,65-74,M,1
9955,2022-08-08,Wallonia,75-84,M,1
9956,2022-08-08,Wallonia,85+,M,1
9957,2022-08-08,Wallonia,85+,F,1
9958,2022-08-08,Flanders,65-74,M,1
9959,2022-08-08,Flanders,75-84,M,2
9960,2022-08-08,Flanders,85+,M,2
9961,2022-08-08,Flanders,85+,F,3
9962,2022-08-08,Brussels,45-64,F,1
9963,2022-08-08,Brussels,65-74,M,1
9964,2022-08-08,Brussels,85+,M,1
9965,2022-08-09,Wallonia,65-74,M,1
9966,2022-08-09,Wallonia,65-74,F,2
9967,2022-08-09,Wallonia,75-84,M,2
9968,2022-08-09,Wallonia,85+,F,3
9969,2022-08-09,Flanders,75-84,M,1
9970,2022-08-09,Flanders,85+,M,1
9971,2022-08-09,Brussels,85+,M,1
9972,2022-08-10,Wallonia,65-74,F,1
9973,2022-08-10,Wallonia,75-84,M,1
9974,2022-08-10,Flanders,45-64,F,1
9975,2022-08-10,Flanders,65-74,M,2
9976,2022-08-10,Flanders,75-84,M,3
9977,2022-08-10,Flanders,75-84,F,1
9978,2022-08-10,Brussels,85+,F,1
9979,2022-08-11,Wallonia,75-84,M,2
9980,2022-08-11,Wallonia,85+,M,1
9981,2022-08-11,Wallonia,85+,F,1
9982,2022-08-11,Flanders,45-64,F,1
9983,2022-08-11,Flanders,65-74,M,1
9984,2022-08-11,Flanders,85+,M,1
9985,2022-08-11,Flanders,85+,F,1
9986,2022-08-11,Brussels,75-84,F,1
9987,2022-08-11,Brussels,85+,M,1
9988,2022-08-12,Wallonia,45-64,M,1
9989,2022-08-12,Flanders,65-74,M,1
9990,2022-08-12,Flanders,65-74,F,1
9991,2022-08-12,Flanders,75-84,M,1
9992,2022-08-12,Flanders,75-84,F,2
9993,2022-08-12,Flanders,85+,M,1
9994,2022-08-12,Flanders,85+,F,1
9995,2022-08-12,Brussels,85+,M,1
9996,2022-08-12,Brussels,85+,F,1
9997,2022-08-13,Wallonia,75-84,M,2
9998,2022-08-13,Wallonia,75-84,F,1
9999,2022-08-13,Flanders,65-74,M,3
10000,2022-08-13,Flanders,75-84,M,1
10001,2022-08-13,Flanders,75-84,F,1
10002,2022-08-13,Flanders,85+,F,1
10003,2022-08-13,Brussels,65-74,M,1
10004,2022-08-13,Brussels,65-74,F,1
10005,2022-08-13,Brussels,85+,M,1
10006,2022-08-14,Wallonia,45-64,F,1
10007,2022-08-14,Wallonia,85+,F,1
10008,2022-08-14,Flanders,65-74,M,1
10009,2022-08-14,Flanders,85+,M,1
10010,2022-08-14,Flanders,85+,F,3
10011,2022-08-14,Brussels,45-64,F,1
10012,2022-08-14,Brussels,85+,F,2
10013,2022-08-15,Wallonia,45-64,M,1
10014,2022-08-15,Wallonia,85+,M,2
10015,2022-08-15,Wallonia,85+,F,1
10016,2022-08-15,Flanders,75-84,F,1
10017,2022-08-15,Flanders,85+,F,1
10018,2022-08-15,Brussels,75-84,M,1
10019,2022-08-16,Wallonia,65-74,F,1
10020,2022-08-16,Wallonia,75-84,F,1
10021,2022-08-16,Wallonia,85+,M,3
10022,2022-08-16,Flanders,45-64,M,2
10023,2022-08-16,Flanders,65-74,F,1
10024,2022-08-16,Flanders,75-84,M,1
10025,2022-08-16,Flanders,75-84,F,2
10026,2022-08-16,Flanders,85+,M,1
10027,2022-08-16,Flanders,85+,F,2
10028,2022-08-16,Brussels,75-84,M,3
10029,2022-08-16,Brussels,85+,M,1
10030,2022-08-17,Wallonia,65-74,M,1
10031,2022-08-17,Wallonia,75-84,F,1
10032,2022-08-17,Wallonia,85+,M,1
10033,2022-08-17,Flanders,65-74,M,1
10034,2022-08-17,Flanders,85+,F,1
10035,2022-08-17,Brussels,65-74,M,2
10036,2022-08-18,Wallonia,75-84,M,1
10037,2022-08-18,Wallonia,85+,F,1
10038,2022-08-18,Flanders,65-74,F,1
10039,2022-08-18,Brussels,45-64,M,1
10040,2022-08-18,Brussels,75-84,M,1
10041,2022-08-18,Brussels,85+,M,1
10042,2022-08-19,Wallonia,65-74,F,1
10043,2022-08-19,Wallonia,85+,F,1
10044,2022-08-19,Flanders,85+,F,2
10045,2022-08-19,Brussels,65-74,M,1
10046,2022-08-20,Wallonia,45-64,M,1
10047,2022-08-20,Wallonia,65-74,M,1
10048,2022-08-20,Wallonia,75-84,M,2
10049,2022-08-20,Flanders,75-84,M,1
10050,2022-08-20,Flanders,75-84,F,2
10051,2022-08-20,Flanders,85+,M,2
10052,2022-08-20,Brussels,85+,F,1
10053,2022-08-21,Wallonia,75-84,M,1
10054,2022-08-21,Wallonia,85+,F,1
10055,2022-08-21,Flanders,45-64,F,1
10056,2022-08-21,Flanders,85+,M,2
10057,2022-08-21,Flanders,85+,F,2
10058,2022-08-22,Wallonia,75-84,M,1
10059,2022-08-22,Wallonia,85+,M,1
10060,2022-08-22,Wallonia,85+,F,1
10061,2022-08-22,Flanders,75-84,M,4
10062,2022-08-22,Flanders,85+,M,1
10063,2022-08-22,Flanders,85+,F,1
10064,2022-08-23,Wallonia,75-84,F,1
10065,2022-08-23,Flanders,75-84,M,1
10066,2022-08-23,Flanders,85+,F,1
10067,2022-08-24,Wallonia,65-74,M,1
10068,2022-08-24,Wallonia,85+,M,1
10069,2022-08-24,Wallonia,85+,F,1
10070,2022-08-24,Flanders,65-74,M,1
10071,2022-08-24,Flanders,75-84,M,2
10072,2022-08-24,Flanders,75-84,F,1
10073,2022-08-24,Flanders,85+,F,2
10074,2022-08-25,Wallonia,65-74,M,1
10075,2022-08-25,Wallonia,65-74,F,1
10076,2022-08-25,Wallonia,75-84,F,1
10077,2022-08-25,Wallonia,85+,M,1
10078,2022-08-25,Flanders,65-74,M,1
10079,2022-08-25,Flanders,85+,M,3
10080,2022-08-25,Brussels,65-74,M,1
10081,2022-08-26,Wallonia,65-74,M,1
10082,2022-08-26,Flanders,75-84,M,1
10083,2022-08-26,Flanders,75-84,F,1
